#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2013,6,13,22,24,999,99,99,2.03,8.33,6.62,321,9999,999,9.3,999,99,99
2013,6,13,22,54,999,99,99,1.96,9.09,6.32,321,9999,999,9.4,999,99,99
2013,6,13,23,24,999,99,99,1.75,9.09,6.01,322,9999,999,9.5,999,99,99
2013,6,13,23,54,999,99,99,1.91,9.09,6.32,322,9999,999,9.6,999,99,99
2013,6,14,0,24,999,99,99,2.04,9.09,6.45,326,9999,999,9.5,999,99,99
2013,6,14,0,54,999,99,99,1.87,9.09,6.25,322,9999,999,9.6,999,99,99
2013,6,14,1,24,999,99,99,1.87,9.09,6.18,319,9999,999,9.5,999,99,99
2013,6,14,1,54,999,99,99,1.7,9.09,5.98,316,9999,999,9.6,999,99,99
2013,6,14,2,24,999,99,99,1.81,9.09,6.29,314,9999,999,9.6,999,99,99
2013,6,14,2,54,999,99,99,1.73,9.09,5.96,316,9999,999,9.6,999,99,99
2013,6,14,3,24,999,99,99,1.74,7.69,5.71,307,9999,999,9.6,999,99,99
2013,6,14,3,54,999,99,99,1.85,9.09,5.8,305,9999,999,9.7,999,99,99
2013,6,14,4,24,999,99,99,1.88,8.33,5.77,309,9999,999,9.7,999,99,99
2013,6,14,4,54,999,99,99,1.82,9.09,5.68,307,9999,999,9.7,999,99,99
2013,6,14,5,24,999,99,99,1.7,8.33,5.51,305,9999,999,9.7,999,99,99
2013,6,14,5,54,999,99,99,1.84,8.33,5.81,307,9999,999,9.6,999,99,99
2013,6,14,6,24,999,99,99,1.84,9.09,5.75,307,9999,999,9.5,999,99,99
2013,6,14,6,54,999,99,99,1.8,9.09,5.8,298,9999,999,9.5,999,99,99
2013,6,14,7,24,999,99,99,1.91,8.33,5.83,301,9999,999,9.5,999,99,99
2013,6,14,7,54,999,99,99,1.79,9.09,5.33,305,9999,999,9.5,999,99,99
2013,6,14,8,24,999,99,99,1.98,9.09,5.71,304,9999,999,9.5,999,99,99
2013,6,14,8,54,999,99,99,1.91,8.33,5.65,307,9999,999,9.6,999,99,99
2013,6,14,9,24,999,99,99,1.9,8.33,5.6,307,9999,999,9.6,999,99,99
2013,6,14,9,54,999,99,99,1.87,9.09,5.69,311,9999,999,9.5,999,99,99
2013,6,14,10,24,999,99,99,2.11,9.09,5.95,311,9999,999,9.5,999,99,99
2013,6,14,10,54,999,99,99,1.98,9.09,5.75,304,9999,999,9.4,999,99,99
2013,6,14,11,24,999,99,99,1.99,9.09,5.76,305,9999,999,9.4,999,99,99
2013,6,14,11,54,999,99,99,1.89,9.09,5.7,305,9999,999,9.4,999,99,99
2013,6,14,12,24,999,99,99,1.97,8.33,5.85,308,9999,999,9.4,999,99,99
2013,6,14,12,54,999,99,99,1.88,7.14,5.63,298,9999,999,9.4,999,99,99
2013,6,14,13,24,999,99,99,1.9,6.67,5.56,309,9999,999,9.4,999,99,99
2013,6,14,13,54,999,99,99,1.82,5.56,5.26,311,9999,999,9.4,999,99,99
2013,6,14,14,24,999,99,99,1.92,7.14,5.61,308,9999,999,9.4,999,99,99
2013,6,14,14,54,999,99,99,1.85,6.67,5.54,309,9999,999,9.4,999,99,99
2013,6,14,15,24,999,99,99,1.9,7.14,5.48,294,9999,999,9.5,999,99,99
2013,6,14,15,54,999,99,99,1.92,8.33,5.65,301,9999,999,9.5,999,99,99
2013,6,14,16,24,999,99,99,1.89,7.14,5.47,294,9999,999,9.6,999,99,99
2013,6,14,16,54,999,99,99,1.98,8.33,5.72,307,9999,999,9.6,999,99,99
2013,6,14,17,24,999,99,99,1.99,9.09,5.58,298,9999,999,9.6,999,99,99
2013,6,14,17,54,999,99,99,2.07,7.14,5.59,304,9999,999,9.6,999,99,99
2013,6,14,18,24,999,99,99,2.07,8.33,5.61,301,9999,999,9.7,999,99,99
2013,6,14,18,54,999,99,99,2.18,6.67,5.82,315,9999,999,9.6,999,99,99
2013,6,14,19,24,999,99,99,2.19,7.69,5.78,309,9999,999,9.3,999,99,99
2013,6,14,19,54,999,99,99,2.2,6.67,5.81,305,9999,999,9.4,999,99,99
2013,6,14,20,24,999,99,99,2,7.14,5.72,312,9999,999,9.5,999,99,99
2013,6,14,20,54,999,99,99,2.21,6.67,5.82,318,9999,999,9.6,999,99,99
2013,6,14,21,24,999,99,99,2.21,7.14,5.83,311,9999,999,9.6,999,99,99
2013,6,14,21,54,999,99,99,2.09,5.88,5.71,318,9999,999,9.6,999,99,99
2013,6,14,22,24,999,99,99,2.08,7.14,5.66,319,9999,999,9.7,999,99,99
2013,6,14,22,54,999,99,99,2.1,7.69,5.9,308,9999,999,9.7,999,99,99
2013,6,14,23,24,999,99,99,2.13,7.14,5.88,321,9999,999,9.7,999,99,99
2013,6,14,23,54,999,99,99,2.26,6.67,5.8,325,9999,999,9.7,999,99,99
2013,6,15,0,24,999,99,99,2.11,6.67,5.78,321,9999,999,9.7,999,99,99
2013,6,15,0,54,999,99,99,2.13,7.14,5.88,316,9999,999,9.7,999,99,99
2013,6,15,1,24,999,99,99,2.15,8.33,5.68,309,9999,999,9.6,999,99,99
2013,6,15,1,54,999,99,99,2.07,7.14,5.66,315,9999,999,9.5,999,99,99
2013,6,15,2,24,999,99,99,2.04,7.14,5.75,325,9999,999,9.5,999,99,99
2013,6,15,2,54,999,99,99,2.04,7.14,5.87,316,9999,999,9.6,999,99,99
2013,6,15,3,24,999,99,99,1.99,6.67,5.61,319,9999,999,9.7,999,99,99
2013,6,15,3,54,999,99,99,2.03,6.25,5.66,322,9999,999,9.7,999,99,99
2013,6,15,4,24,999,99,99,1.95,7.69,5.67,326,9999,999,9.6,999,99,99
2013,6,15,4,54,999,99,99,1.96,6.67,5.59,319,9999,999,9.6,999,99,99
2013,6,15,5,24,999,99,99,2.04,7.14,5.68,319,9999,999,9.6,999,99,99
2013,6,15,5,54,999,99,99,1.96,8.33,5.71,308,9999,999,9.5,999,99,99
2013,6,15,6,24,999,99,99,1.96,7.14,5.53,329,9999,999,9.5,999,99,99
2013,6,15,6,54,999,99,99,2.07,7.14,5.63,321,9999,999,9.6,999,99,99
2013,6,15,7,24,999,99,99,2.25,7.69,5.88,315,9999,999,9.6,999,99,99
2013,6,15,7,54,999,99,99,2.12,7.14,5.82,321,9999,999,9.5,999,99,99
2013,6,15,8,24,999,99,99,2.24,8.33,5.87,318,9999,999,9.5,999,99,99
2013,6,15,8,54,999,99,99,2.09,6.67,5.79,312,9999,999,9.5,999,99,99
2013,6,15,9,24,999,99,99,2.17,7.14,5.86,329,9999,999,9.4,999,99,99
2013,6,15,9,54,999,99,99,2.3,8.33,6.06,325,9999,999,9.5,999,99,99
2013,6,15,10,24,999,99,99,1.98,6.67,5.74,328,9999,999,9.4,999,99,99
2013,6,15,10,54,999,99,99,2.14,7.14,5.89,326,9999,999,9.4,999,99,99
2013,6,15,11,24,999,99,99,2.09,7.14,5.8,329,9999,999,9.3,999,99,99
2013,6,15,11,54,999,99,99,1.87,7.14,5.72,332,9999,999,9.4,999,99,99
2013,6,15,12,24,999,99,99,1.83,6.67,5.66,329,9999,999,9.4,999,99,99
2013,6,15,12,54,999,99,99,1.84,7.14,5.58,322,9999,999,9.4,999,99,99
2013,6,15,13,24,999,99,99,1.88,6.67,5.65,326,9999,999,9.4,999,99,99
2013,6,15,13,54,999,99,99,1.66,7.14,5.46,343,9999,999,9.4,999,99,99
2013,6,15,14,24,999,99,99,1.69,7.14,5.57,337,9999,999,9.4,999,99,99
2013,6,15,14,54,999,99,99,1.7,6.67,5.53,332,9999,999,9.4,999,99,99
2013,6,15,15,24,999,99,99,1.58,6.67,5.5,337,9999,999,9.5,999,99,99
2013,6,15,15,54,999,99,99,1.49,7.14,5.36,333,9999,999,9.5,999,99,99
2013,6,15,16,24,999,99,99,1.59,6.67,5.5,337,9999,999,9.5,999,99,99
2013,6,15,16,54,999,99,99,1.51,6.67,5.38,333,9999,999,9.5,999,99,99
2013,6,15,17,24,999,99,99,1.45,6.67,5.42,340,9999,999,9.5,999,99,99
2013,6,15,17,54,999,99,99,1.39,5.88,5.09,330,9999,999,9.5,999,99,99
2013,6,15,18,24,999,99,99,1.38,7.14,5.22,329,9999,999,9.5,999,99,99
2013,6,15,18,54,999,99,99,1.33,6.25,4.97,329,9999,999,9.5,999,99,99
2013,6,15,19,24,999,99,99,1.35,5.88,5.27,321,9999,999,9.4,999,99,99
2013,6,15,19,54,999,99,99,1.42,6.67,5.38,322,9999,999,9.4,999,99,99
2013,6,15,20,24,999,99,99,1.49,6.67,5.3,330,9999,999,9.4,999,99,99
2013,6,15,20,54,999,99,99,1.46,6.25,5.24,321,9999,999,9.4,999,99,99
2013,6,15,21,24,999,99,99,1.37,5.56,5.27,322,9999,999,9.9,999,99,99
2013,6,15,21,54,999,99,99,1.32,7.14,5.17,328,9999,999,10,999,99,99
2013,6,15,22,24,999,99,99,1.35,5.56,5.22,323,9999,999,10,999,99,99
2013,6,15,22,54,999,99,99,1.39,5.56,5.16,321,9999,999,10,999,99,99
2013,6,15,23,24,999,99,99,1.32,5.88,5.13,335,9999,999,10,999,99,99
2013,6,15,23,54,999,99,99,1.33,5.88,5.43,332,9999,999,9.8,999,99,99
2013,6,16,0,24,999,99,99,1.14,5.56,5.21,336,9999,999,9.7,999,99,99
2013,6,16,1,24,999,99,99,1.07,5.26,5.18,340,9999,999,9.9,999,99,99
2013,6,16,1,54,999,99,99,1.08,18.18,5.05,198,9999,999,9.7,999,99,99
2013,6,16,2,24,999,99,99,1.06,18.18,5.47,184,9999,999,9.9,999,99,99
2013,6,16,2,54,999,99,99,0.98,15.38,5.44,172,9999,999,9.8,999,99,99
2013,6,16,3,24,999,99,99,0.98,14.29,5.2,179,9999,999,9.8,999,99,99
2013,6,16,3,54,999,99,99,0.97,14.29,5.29,198,9999,999,9.8,999,99,99
2013,6,16,4,24,999,99,99,0.94,18.18,5.72,183,9999,999,9.8,999,99,99
2013,6,16,4,54,999,99,99,0.89,14.29,5.48,197,9999,999,9.8,999,99,99
2013,6,16,5,24,999,99,99,0.88,18.18,5.16,180,9999,999,9.7,999,99,99
2013,6,16,5,54,999,99,99,0.9,14.29,5.23,200,9999,999,9.7,999,99,99
2013,6,16,6,24,999,99,99,0.94,18.18,5.89,194,9999,999,9.8,999,99,99
2013,6,16,6,54,999,99,99,0.89,16.67,5.37,197,9999,999,9.8,999,99,99
2013,6,16,7,24,999,99,99,0.88,14.29,5.54,194,9999,999,9.8,999,99,99
2013,6,16,7,54,999,99,99,0.85,16.67,5.41,208,9999,999,9.8,999,99,99
2013,6,16,8,24,999,99,99,0.88,16.67,5.6,202,9999,999,9.8,999,99,99
2013,6,16,8,54,999,99,99,0.86,14.29,5.51,207,9999,999,9.8,999,99,99
2013,6,16,9,24,999,99,99,0.93,16.67,6.01,202,9999,999,9.8,999,99,99
2013,6,16,9,54,999,99,99,0.89,14.29,5.63,214,9999,999,9.8,999,99,99
2013,6,16,10,24,999,99,99,0.87,16.67,5.88,194,9999,999,9.8,999,99,99
2013,6,16,10,54,999,99,99,0.9,16.67,5.81,202,9999,999,9.7,999,99,99
2013,6,16,11,24,999,99,99,0.8,16.67,5.85,195,9999,999,9.7,999,99,99
2013,6,16,11,54,999,99,99,0.83,16.67,6.28,205,9999,999,9.6,999,99,99
2013,6,16,12,24,999,99,99,0.82,16.67,6.29,197,9999,999,9.6,999,99,99
2013,6,16,12,54,999,99,99,0.77,16.67,6.34,193,9999,999,9.5,999,99,99
2013,6,16,13,24,999,99,99,0.76,16.67,6.52,190,9999,999,9.5,999,99,99
2013,6,16,13,54,999,99,99,0.78,16.67,6.6,197,9999,999,9.6,999,99,99
2013,6,16,14,24,999,99,99,0.74,16.67,6.93,195,9999,999,10.1,999,99,99
2013,6,16,14,54,999,99,99,0.68,16.67,6.22,194,9999,999,10.1,999,99,99
2013,6,16,15,24,999,99,99,0.74,16.67,7.05,191,9999,999,10.2,999,99,99
2013,6,16,15,54,999,99,99,0.69,16.67,6.5,211,9999,999,10.1,999,99,99
2013,6,16,16,24,999,99,99,0.73,16.67,7.37,197,9999,999,10.1,999,99,99
2013,6,16,16,54,999,99,99,0.73,16.67,6.9,201,9999,999,10.1,999,99,99
2013,6,16,17,24,999,99,99,0.75,16.67,7.58,197,9999,999,10.1,999,99,99
2013,6,16,17,54,999,99,99,0.79,16.67,7.41,202,9999,999,10.4,999,99,99
2013,6,16,18,24,999,99,99,0.81,16.67,7.72,197,9999,999,10.6,999,99,99
2013,6,16,18,54,999,99,99,0.75,16.67,7.37,205,9999,999,10.9,999,99,99
2013,6,16,19,24,999,99,99,0.76,6.67,7.06,302,9999,999,11.1,999,99,99
2013,6,16,19,54,999,99,99,0.77,16.67,7.46,187,9999,999,11.2,999,99,99
2013,6,16,20,24,999,99,99,0.75,16.67,7.08,197,9999,999,11.4,999,99,99
2013,6,16,20,54,999,99,99,0.81,16.67,7.76,214,9999,999,11.7,999,99,99
2013,6,16,21,24,999,99,99,0.86,16.67,8.35,190,9999,999,11.8,999,99,99
2013,6,16,21,54,999,99,99,0.78,16.67,7.21,194,9999,999,10.9,999,99,99
2013,6,16,22,24,999,99,99,0.87,16.67,8.06,193,9999,999,10.8,999,99,99
2013,6,16,22,54,999,99,99,0.8,16.67,7.92,204,9999,999,10.8,999,99,99
2013,6,16,23,24,999,99,99,0.78,15.38,7.76,209,9999,999,10.2,999,99,99
2013,6,16,23,54,999,99,99,0.77,15.38,8.19,208,9999,999,10.1,999,99,99
2013,6,17,0,24,999,99,99,0.72,15.38,7.51,221,9999,999,9.9,999,99,99
2013,6,17,0,54,999,99,99,0.69,16.67,7.54,183,9999,999,9.8,999,99,99
2013,6,17,1,24,999,99,99,0.64,16.67,7.6,188,9999,999,10.1,999,99,99
2013,6,17,1,54,999,99,99,0.68,16.67,8.07,179,9999,999,10,999,99,99
2013,6,17,2,24,999,99,99,0.68,16.67,8.35,202,9999,999,11.1,999,99,99
2013,6,17,2,54,999,99,99,0.67,15.38,8.58,211,9999,999,10.7,999,99,99
2013,6,17,3,24,999,99,99,0.74,16.67,9.98,179,9999,999,11.5,999,99,99
2013,6,17,3,54,999,99,99,0.67,16.67,9.36,176,9999,999,11.5,999,99,99
2013,6,17,4,24,999,99,99,0.71,15.38,9.47,190,9999,999,11.6,999,99,99
2013,6,17,4,54,999,99,99,0.69,16.67,9.42,181,9999,999,11.3,999,99,99
2013,6,17,5,24,999,99,99,0.77,15.38,9.66,197,9999,999,11.2,999,99,99
2013,6,17,5,54,999,99,99,0.74,15.38,9.13,211,9999,999,11.2,999,99,99
2013,6,17,6,24,999,99,99,0.74,16.67,8.53,191,9999,999,11.1,999,99,99
2013,6,17,6,54,999,99,99,0.77,15.38,8.77,200,9999,999,10.9,999,99,99
2013,6,17,7,24,999,99,99,0.73,15.38,8.03,198,9999,999,11.1,999,99,99
2013,6,17,7,54,999,99,99,0.83,15.38,8.29,204,9999,999,10.9,999,99,99
2013,6,17,8,24,999,99,99,0.77,15.38,8.12,200,9999,999,10.7,999,99,99
2013,6,17,8,54,999,99,99,0.74,15.38,7.77,191,9999,999,10.7,999,99,99
2013,6,17,9,24,999,99,99,0.72,15.38,8.05,198,9999,999,10.6,999,99,99
2013,6,17,9,54,999,99,99,0.81,15.38,9,207,9999,999,10.6,999,99,99
2013,6,17,10,24,999,99,99,0.72,15.38,7.95,207,9999,999,10.6,999,99,99
2013,6,17,10,54,999,99,99,0.7,15.38,7.68,207,9999,999,10.7,999,99,99
2013,6,17,11,24,999,99,99,0.72,15.38,7.84,204,9999,999,10.7,999,99,99
2013,6,17,11,54,999,99,99,0.77,15.38,8.69,209,9999,999,10.5,999,99,99
2013,6,17,12,24,999,99,99,0.78,16.67,8.42,188,9999,999,10.7,999,99,99
2013,6,17,12,54,999,99,99,0.69,16.67,7.5,184,9999,999,10.7,999,99,99
2013,6,17,13,24,999,99,99,0.74,15.38,8.11,201,9999,999,10.8,999,99,99
2013,6,17,13,54,999,99,99,0.73,15.38,8.72,209,9999,999,10.7,999,99,99
2013,6,17,14,24,999,99,99,0.69,16.67,8.76,184,9999,999,12.2,999,99,99
2013,6,17,16,54,999,99,99,0.86,15.38,7.75,194,9999,999,12.4,999,99,99
2013,6,17,17,24,999,99,99,0.89,15.38,7.72,211,9999,999,12.5,999,99,99
2013,6,17,17,54,999,99,99,0.91,15.38,7.88,193,9999,999,12.8,999,99,99
2013,6,17,18,24,999,99,99,0.83,15.38,6.64,188,9999,999,12.5,999,99,99
2013,6,17,18,54,999,99,99,0.83,15.38,6.77,204,9999,999,12.3,999,99,99
2013,6,17,19,24,999,99,99,0.82,15.38,6.6,190,9999,999,12.3,999,99,99
2013,6,17,19,54,999,99,99,0.89,15.38,6.89,200,9999,999,12,999,99,99
2013,6,17,20,24,999,99,99,0.89,14.29,6.47,208,9999,999,12,999,99,99
2013,6,17,20,54,999,99,99,0.91,15.38,6.73,197,9999,999,11.8,999,99,99
2013,6,17,21,24,999,99,99,0.81,15.38,6.12,191,9999,999,11.5,999,99,99
2013,6,17,21,54,999,99,99,0.89,15.38,6.56,202,9999,999,11.5,999,99,99
2013,6,17,22,24,999,99,99,0.9,15.38,6.59,193,9999,999,11.4,999,99,99
2013,6,17,22,54,999,99,99,0.92,15.38,6.66,198,9999,999,11.5,999,99,99
2013,6,17,23,24,999,99,99,0.85,14.29,6.24,198,9999,999,11.5,999,99,99
2013,6,17,23,54,999,99,99,0.87,15.38,6.65,198,9999,999,11.4,999,99,99
2013,6,18,0,24,999,99,99,0.94,14.29,6.77,191,9999,999,11.7,999,99,99
2013,6,18,0,54,999,99,99,0.83,15.38,6.62,187,9999,999,12,999,99,99
2013,6,18,1,24,999,99,99,0.88,15.38,7.11,190,9999,999,13,999,99,99
2013,6,18,1,54,999,99,99,0.82,15.38,6.66,186,9999,999,13.1,999,99,99
2013,6,18,2,24,999,99,99,0.84,15.38,7.48,180,9999,999,13.1,999,99,99
2013,6,18,2,54,999,99,99,0.84,14.29,7.31,197,9999,999,12.9,999,99,99
2013,6,18,3,24,999,99,99,0.82,15.38,7.44,193,9999,999,13,999,99,99
2013,6,18,3,54,999,99,99,0.77,15.38,7.85,181,9999,999,13,999,99,99
2013,6,18,4,24,999,99,99,0.84,14.29,8.37,174,9999,999,13.1,999,99,99
2013,6,18,4,54,999,99,99,0.89,15.38,8.37,180,9999,999,13.1,999,99,99
2013,6,18,5,24,999,99,99,0.8,15.38,7.57,170,9999,999,12.9,999,99,99
2013,6,18,5,54,999,99,99,0.92,14.29,7.93,186,9999,999,12.9,999,99,99
2013,6,18,6,24,999,99,99,0.93,14.29,7.8,195,9999,999,13,999,99,99
2013,6,18,6,54,999,99,99,0.91,15.38,7.64,172,9999,999,12.8,999,99,99
2013,6,18,7,24,999,99,99,1.02,15.38,7.87,191,9999,999,12.7,999,99,99
2013,6,18,7,54,999,99,99,0.99,15.38,7.67,209,9999,999,12.6,999,99,99
2013,6,18,8,24,999,99,99,1.04,15.38,7.73,200,9999,999,12.6,999,99,99
2013,6,18,8,54,999,99,99,1.01,15.38,7.76,197,9999,999,12.7,999,99,99
2013,6,18,9,24,999,99,99,1.05,15.38,7.56,183,9999,999,12.7,999,99,99
2013,6,18,9,54,999,99,99,1,14.29,7.26,187,9999,999,12.7,999,99,99
2013,6,18,10,24,999,99,99,1,14.29,7.38,177,9999,999,12.5,999,99,99
2013,6,18,10,54,999,99,99,0.96,7.69,6.92,284,9999,999,12.4,999,99,99
2013,6,18,11,24,999,99,99,0.95,16.67,7.17,202,9999,999,12.4,999,99,99
2013,6,18,11,54,999,99,99,1.02,9.09,7.35,294,9999,999,12.4,999,99,99
2013,6,18,12,24,999,99,99,0.9,14.29,7.24,194,9999,999,12.5,999,99,99
2013,6,18,12,54,999,99,99,0.95,14.29,7.19,197,9999,999,12.7,999,99,99
2013,6,18,13,24,999,99,99,0.96,14.29,7.53,187,9999,999,12.6,999,99,99
2013,6,18,13,54,999,99,99,0.95,14.29,7.07,188,9999,999,12.6,999,99,99
2013,6,18,14,24,999,99,99,0.93,14.29,7.48,193,9999,999,12.7,999,99,99
2013,6,18,14,54,999,99,99,1.01,15.38,7.43,197,9999,999,12.6,999,99,99
2013,6,18,15,24,999,99,99,0.94,15.38,7.3,191,9999,999,12.4,999,99,99
2013,6,18,15,54,999,99,99,0.94,14.29,7.34,194,9999,999,12.3,999,99,99
2013,6,18,16,24,999,99,99,0.98,14.29,7.63,190,9999,999,12,999,99,99
2013,6,18,16,54,999,99,99,0.91,14.29,7.55,195,9999,999,12.3,999,99,99
2013,6,18,17,24,999,99,99,1,14.29,7.9,186,9999,999,12.4,999,99,99
2013,6,18,17,54,999,99,99,0.97,14.29,7.9,179,9999,999,12.7,999,99,99
2013,6,18,18,24,999,99,99,0.95,13.33,8.27,188,9999,999,13.1,999,99,99
2013,6,18,18,54,999,99,99,0.96,15.38,7.68,180,9999,999,14.2,999,99,99
2013,6,18,19,24,999,99,99,0.95,8.33,7.38,290,9999,999,13.7,999,99,99
2013,6,18,19,54,999,99,99,0.97,14.29,7.33,205,9999,999,13.8,999,99,99
2013,6,18,20,24,999,99,99,1.02,13.33,7.09,191,9999,999,13.5,999,99,99
2013,6,18,20,54,999,99,99,1.01,14.29,7.09,190,9999,999,13.6,999,99,99
2013,6,18,21,24,999,99,99,1.08,14.29,6.93,181,9999,999,13.3,999,99,99
2013,6,18,21,54,999,99,99,1.06,14.29,6.75,193,9999,999,13.1,999,99,99
2013,6,18,22,24,999,99,99,1.13,7.69,6.61,297,9999,999,13.2,999,99,99
2013,6,18,22,54,999,99,99,1.13,14.29,6.56,190,9999,999,13.7,999,99,99
2013,6,18,23,24,999,99,99,1.13,7.14,6.52,290,9999,999,13.5,999,99,99
2013,6,18,23,54,999,99,99,1.18,7.69,6.47,291,9999,999,13.7,999,99,99
2013,6,19,0,24,999,99,99,1.27,7.69,6.29,294,9999,999,13.6,999,99,99
2013,6,19,0,54,999,99,99,1.39,7.69,6.25,290,9999,999,13.6,999,99,99
2013,6,19,1,24,999,99,99,1.28,7.69,6.38,292,9999,999,13.4,999,99,99
2013,6,19,1,54,999,99,99,1.34,7.69,6.6,290,9999,999,13.2,999,99,99
2013,6,19,2,24,999,99,99,1.26,8.33,6.15,291,9999,999,13.6,999,99,99
2013,6,19,2,54,999,99,99,1.27,8.33,6.22,283,9999,999,13.2,999,99,99
2013,6,19,3,24,999,99,99,1.14,8.33,6.3,285,9999,999,13.1,999,99,99
2013,6,19,3,54,999,99,99,1.22,8.33,6.51,295,9999,999,13.8,999,99,99
2013,6,19,4,24,999,99,99,1.11,7.69,6.6,297,9999,999,13.7,999,99,99
2013,6,19,4,54,999,99,99,1.17,8.33,6.66,292,9999,999,13.3,999,99,99
2013,6,19,5,24,999,99,99,1.14,8.33,6.6,288,9999,999,13.5,999,99,99
2013,6,19,5,54,999,99,99,1.21,8.33,6.81,291,9999,999,13.3,999,99,99
2013,6,19,6,24,999,99,99,1.16,7.69,6.91,287,9999,999,13.4,999,99,99
2013,6,19,6,54,999,99,99,1.21,8.33,6.98,292,9999,999,13.3,999,99,99
2013,6,19,7,24,999,99,99,1.36,8.33,7.21,290,9999,999,13,999,99,99
2013,6,19,7,54,999,99,99,1.38,8.33,7.22,290,9999,999,13.3,999,99,99
2013,6,19,8,24,999,99,99,1.42,8.33,7.21,285,9999,999,13.5,999,99,99
2013,6,19,8,54,999,99,99,1.38,16.67,7.04,188,9999,999,13.5,999,99,99
2013,6,19,9,24,999,99,99,1.46,7.69,7.04,291,9999,999,13.3,999,99,99
2013,6,19,9,54,999,99,99,1.5,8.33,6.85,295,9999,999,13.2,999,99,99
2013,6,19,10,24,999,99,99,1.6,8.33,6.88,295,9999,999,13.1,999,99,99
2013,6,19,10,54,999,99,99,1.61,8.33,6.75,297,9999,999,13.4,999,99,99
2013,6,19,11,24,999,99,99,1.67,8.33,6.61,301,9999,999,13.3,999,99,99
2013,6,19,11,54,999,99,99,1.69,7.69,6.71,297,9999,999,12.9,999,99,99
2013,6,19,12,24,999,99,99,1.65,8.33,6.6,299,9999,999,12.6,999,99,99
2013,6,19,12,54,999,99,99,1.79,8.33,6.74,302,9999,999,12.8,999,99,99
2013,6,19,13,24,999,99,99,1.74,8.33,6.7,302,9999,999,12.5,999,99,99
2013,6,19,13,54,999,99,99,1.77,9.09,6.79,302,9999,999,12.6,999,99,99
2013,6,19,14,24,999,99,99,1.79,8.33,6.4,298,9999,999,12.4,999,99,99
2013,6,19,14,54,999,99,99,1.74,9.09,6.72,305,9999,999,12.3,999,99,99
2013,6,19,15,24,999,99,99,1.78,8.33,6.61,301,9999,999,12.3,999,99,99
2013,6,19,15,54,999,99,99,1.72,9.09,6.71,307,9999,999,12.1,999,99,99
2013,6,19,16,24,999,99,99,1.72,8.33,6.82,291,9999,999,12,999,99,99
2013,6,19,16,54,999,99,99,1.64,8.33,6.78,301,9999,999,11.9,999,99,99
2013,6,19,17,24,999,99,99,1.56,8.33,6.87,301,9999,999,12.2,999,99,99
2013,6,19,17,54,999,99,99,1.59,8.33,6.89,294,9999,999,12.3,999,99,99
2013,6,19,18,24,999,99,99,1.58,8.33,7.1,297,9999,999,12.5,999,99,99
2013,6,19,18,54,999,99,99,1.66,8.33,7.13,298,9999,999,12.5,999,99,99
2013,6,19,19,24,999,99,99,1.69,8.33,7.05,291,9999,999,12.5,999,99,99
2013,6,19,19,54,999,99,99,1.58,8.33,6.99,288,9999,999,13.3,999,99,99
2013,6,19,20,24,999,99,99,1.66,8.33,7.1,295,9999,999,13.4,999,99,99
2013,6,19,20,54,999,99,99,1.71,8.33,6.96,294,9999,999,13.5,999,99,99
2013,6,19,21,24,999,99,99,1.61,8.33,7,299,9999,999,13.5,999,99,99
2013,6,19,21,54,999,99,99,1.68,7.69,6.95,298,9999,999,13.4,999,99,99
2013,6,19,22,24,999,99,99,1.59,8.33,6.74,304,9999,999,13.4,999,99,99
2013,6,19,22,54,999,99,99,1.81,8.33,6.87,297,9999,999,13.4,999,99,99
2013,6,19,23,24,999,99,99,1.63,7.69,6.68,301,9999,999,13.6,999,99,99
2013,6,19,23,54,999,99,99,1.71,7.69,6.86,299,9999,999,13.6,999,99,99
2013,6,20,0,24,999,99,99,1.7,7.69,6.74,301,9999,999,13.4,999,99,99
2013,6,20,0,54,999,99,99,1.61,7.69,6.61,299,9999,999,13,999,99,99
2013,6,20,1,24,999,99,99,1.68,7.14,6.57,298,9999,999,12.9,999,99,99
2013,6,20,1,54,999,99,99,1.63,7.69,6.53,298,9999,999,13.1,999,99,99
2013,6,20,2,24,999,99,99,1.57,8.33,6.35,299,9999,999,13,999,99,99
2013,6,20,2,54,999,99,99,1.67,7.69,6.46,294,9999,999,12.5,999,99,99
2013,6,20,3,24,999,99,99,1.51,8.33,6.6,295,9999,999,12.1,999,99,99
2013,6,20,3,54,999,99,99,1.46,8.33,6.43,295,9999,999,11.8,999,99,99
2013,6,20,4,24,999,99,99,1.42,8.33,6.39,294,9999,999,11.3,999,99,99
2013,6,20,4,54,999,99,99,1.39,8.33,6.85,291,9999,999,11.2,999,99,99
2013,6,20,5,24,999,99,99,1.39,7.69,6.63,297,9999,999,11,999,99,99
2013,6,20,5,54,999,99,99,1.44,7.69,6.87,291,9999,999,10.6,999,99,99
2013,6,20,6,24,999,99,99,1.45,8.33,6.73,301,9999,999,10.5,999,99,99
2013,6,20,6,54,999,99,99,1.47,7.69,6.66,297,9999,999,10.9,999,99,99
2013,6,20,7,24,999,99,99,1.49,7.69,7.01,299,9999,999,10.8,999,99,99
2013,6,20,7,54,999,99,99,1.43,7.69,6.94,299,9999,999,10.9,999,99,99
