Buoy,#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46213,2014,8,11,1,39,NA,NA,NA,1.82,7.69,6.53,343,NA,NA,11.2,NA,NA,NA
46213,2014,8,11,2,9,NA,NA,NA,1.74,8.33,6.53,339,NA,NA,11.2,NA,NA,NA
46213,2014,8,11,2,39,NA,NA,NA,1.87,8.33,6.59,346,NA,NA,11.2,NA,NA,NA
46213,2014,8,11,3,9,NA,NA,NA,1.81,7.69,6.5,343,NA,NA,11.1,NA,NA,NA
46213,2014,8,11,3,39,NA,NA,NA,1.69,8.33,6.57,346,NA,NA,11.1,NA,NA,NA
46213,2014,8,11,4,9,NA,NA,NA,1.65,7.69,6.52,340,NA,NA,11.1,NA,NA,NA
46213,2014,8,11,4,39,NA,NA,NA,1.75,7.69,6.58,339,NA,NA,11.4,NA,NA,NA
46213,2014,8,11,5,9,NA,NA,NA,1.53,8.33,6.64,339,NA,NA,11.7,NA,NA,NA
46213,2014,8,11,5,39,NA,NA,NA,1.65,7.69,6.35,349,NA,NA,11.6,NA,NA,NA
46213,2014,8,11,6,9,NA,NA,NA,1.78,7.69,6.7,343,NA,NA,11.6,NA,NA,NA
46213,2014,8,11,6,39,NA,NA,NA,1.6,7.69,6.36,322,NA,NA,11.6,NA,NA,NA
46213,2014,8,11,7,9,NA,NA,NA,1.64,8.33,6.57,337,NA,NA,11.6,NA,NA,NA
46213,2014,8,11,7,39,NA,NA,NA,1.63,7.69,6.58,342,NA,NA,11.5,NA,NA,NA
46213,2014,8,11,8,9,NA,NA,NA,1.37,7.69,6.28,336,NA,NA,11.6,NA,NA,NA
46213,2014,8,11,8,39,NA,NA,NA,1.31,8.33,6.49,330,NA,NA,11.4,NA,NA,NA
46213,2014,8,11,9,9,NA,NA,NA,1.44,13.33,6.88,299,NA,NA,11.3,NA,NA,NA
46213,2014,8,11,9,39,NA,NA,NA,1.31,7.69,6.48,336,NA,NA,11.4,NA,NA,NA
46213,2014,8,11,10,9,NA,NA,NA,1.26,7.69,6.6,329,NA,NA,11.6,NA,NA,NA
46213,2014,8,11,10,39,NA,NA,NA,1.25,12.5,6.82,273,NA,NA,11.4,NA,NA,NA
46213,2014,8,11,11,9,NA,NA,NA,1.34,7.69,7.09,333,NA,NA,11.5,NA,NA,NA
46213,2014,8,11,11,39,NA,NA,NA,1.35,12.5,7.23,299,NA,NA,11.7,NA,NA,NA
46213,2014,8,11,12,9,NA,NA,NA,1.32,12.5,6.93,297,NA,NA,11.4,NA,NA,NA
46213,2014,8,11,12,39,NA,NA,NA,1.27,12.5,6.64,294,NA,NA,11.4,NA,NA,NA
46213,2014,8,11,13,9,NA,NA,NA,1.38,12.5,6.97,287,NA,NA,11.5,NA,NA,NA
46213,2014,8,11,13,39,NA,NA,NA,1.46,7.69,7.05,330,NA,NA,11.1,NA,NA,NA
46213,2014,8,11,14,9,NA,NA,NA,1.44,11.76,6.91,312,NA,NA,11,NA,NA,NA
46213,2014,8,11,14,39,NA,NA,NA,1.58,12.5,7.2,291,NA,NA,11,NA,NA,NA
46213,2014,8,11,15,9,NA,NA,NA,1.67,11.76,7.46,314,NA,NA,11,NA,NA,NA
46213,2014,8,11,15,39,NA,NA,NA,1.61,11.76,7.34,309,NA,NA,11.1,NA,NA,NA
46213,2014,8,11,16,9,NA,NA,NA,1.53,12.5,7.19,308,NA,NA,11.1,NA,NA,NA
46213,2014,8,11,16,39,NA,NA,NA,1.58,11.76,7.51,315,NA,NA,11.1,NA,NA,NA
46213,2014,8,11,17,39,NA,NA,NA,1.65,11.76,7.16,304,NA,NA,11.2,NA,NA,NA
46213,2014,8,11,18,9,NA,NA,NA,1.54,12.5,6.99,295,NA,NA,11.2,NA,NA,NA
46213,2014,8,11,18,39,NA,NA,NA,1.73,11.11,7.4,321,NA,NA,11.1,NA,NA,NA
46213,2014,8,11,19,9,NA,NA,NA,1.61,11.11,7.27,311,NA,NA,10.8,NA,NA,NA
46213,2014,8,11,19,39,NA,NA,NA,1.63,11.76,7.82,321,NA,NA,11.8,NA,NA,NA
46213,2014,8,11,20,9,NA,NA,NA,1.91,11.76,8.37,312,NA,NA,11.9,NA,NA,NA
46213,2014,8,11,20,39,NA,NA,NA,1.86,10.53,8.01,318,NA,NA,12,NA,NA,NA
46213,2014,8,11,21,9,NA,NA,NA,1.87,10.53,8.31,318,NA,NA,12,NA,NA,NA
46213,2014,8,11,21,39,NA,NA,NA,1.66,11.76,7.93,314,NA,NA,11.7,NA,NA,NA
46213,2014,8,11,22,9,NA,NA,NA,1.8,11.11,8.03,323,NA,NA,11.8,NA,NA,NA
46213,2014,8,11,22,39,NA,NA,NA,1.78,11.76,7.87,309,NA,NA,12,NA,NA,NA
46213,2014,8,11,23,9,NA,NA,NA,1.77,11.11,8.07,311,NA,NA,12.1,NA,NA,NA
46213,2014,8,11,23,39,NA,NA,NA,1.85,10.53,8.32,312,NA,NA,12.2,NA,NA,NA
46213,2014,8,12,0,9,NA,NA,NA,1.79,11.11,8.2,311,NA,NA,12.2,NA,NA,NA
46213,2014,8,12,0,39,NA,NA,NA,2.01,11.11,8.55,307,NA,NA,12.5,NA,NA,NA
46213,2014,8,12,1,9,NA,NA,NA,2,11.76,8.51,305,NA,NA,12.3,NA,NA,NA
46213,2014,8,12,1,39,NA,NA,NA,2.06,9.88,8.61,294,NA,NA,12.5,NA,NA,NA
46213,2014,8,12,2,9,NA,NA,NA,2.05,9.88,8.45,312,NA,NA,12.3,NA,NA,NA
46213,2014,8,12,2,39,NA,NA,NA,2.14,9.88,8.59,301,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,3,9,NA,NA,NA,2.01,9.88,8.65,308,NA,NA,11.7,NA,NA,NA
46213,2014,8,12,3,39,NA,NA,NA,1.8,11.11,8.41,309,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,4,9,NA,NA,NA,1.83,11.11,8.55,309,NA,NA,11.9,NA,NA,NA
46213,2014,8,12,4,39,NA,NA,NA,1.8,10.53,8.56,311,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,5,9,NA,NA,NA,1.91,9.88,8.6,299,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,5,39,NA,NA,NA,1.83,9.88,8.38,305,NA,NA,11.9,NA,NA,NA
46213,2014,8,12,6,9,NA,NA,NA,1.68,11.11,8.16,305,NA,NA,11.9,NA,NA,NA
46213,2014,8,12,6,39,NA,NA,NA,1.58,11.11,8.16,312,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,7,9,NA,NA,NA,1.79,11.76,8.32,287,NA,NA,11.7,NA,NA,NA
46213,2014,8,12,7,39,NA,NA,NA,1.61,10.53,8.11,299,NA,NA,11.7,NA,NA,NA
46213,2014,8,12,8,9,NA,NA,NA,1.61,11.76,8.14,295,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,8,39,NA,NA,NA,1.71,11.76,8.3,297,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,9,9,NA,NA,NA,1.52,10.53,8.24,316,NA,NA,12.9,NA,NA,NA
46213,2014,8,12,9,39,NA,NA,NA,1.57,11.76,8.11,305,NA,NA,13.3,NA,NA,NA
46213,2014,8,12,10,9,NA,NA,NA,1.64,11.11,8.78,315,NA,NA,13,NA,NA,NA
46213,2014,8,12,10,39,NA,NA,NA,1.47,11.11,8.48,316,NA,NA,12.7,NA,NA,NA
46213,2014,8,12,11,9,NA,NA,NA,1.5,11.11,8.55,304,NA,NA,13,NA,NA,NA
46213,2014,8,12,11,39,NA,NA,NA,1.47,11.11,8.94,307,NA,NA,12.7,NA,NA,NA
46213,2014,8,12,12,9,NA,NA,NA,1.44,11.76,8.65,298,NA,NA,12.1,NA,NA,NA
46213,2014,8,12,12,39,NA,NA,NA,1.56,10.53,8.83,287,NA,NA,12.2,NA,NA,NA
46213,2014,8,12,13,9,NA,NA,NA,1.68,10.53,9.05,291,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,13,39,NA,NA,NA,1.69,11.11,8.53,284,NA,NA,11.5,NA,NA,NA
46213,2014,8,12,14,9,NA,NA,NA,1.72,11.11,8.43,291,NA,NA,11.5,NA,NA,NA
46213,2014,8,12,14,39,NA,NA,NA,1.8,11.76,8.73,283,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,15,9,NA,NA,NA,1.69,9.88,8.35,301,NA,NA,11.7,NA,NA,NA
46213,2014,8,12,15,39,NA,NA,NA,1.6,10.53,8.47,290,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,16,9,NA,NA,NA,1.55,10.53,8.5,297,NA,NA,11.9,NA,NA,NA
46213,2014,8,12,16,39,NA,NA,NA,1.69,10.53,8.57,312,NA,NA,11.9,NA,NA,NA
46213,2014,8,12,17,9,NA,NA,NA,1.52,11.11,8.4,302,NA,NA,11.9,NA,NA,NA
46213,2014,8,12,17,39,NA,NA,NA,1.58,10.53,8.69,299,NA,NA,11.9,NA,NA,NA
46213,2014,8,12,18,9,NA,NA,NA,1.61,11.11,8.69,304,NA,NA,11.7,NA,NA,NA
46213,2014,8,12,18,39,NA,NA,NA,1.64,9.88,8.9,299,NA,NA,12.1,NA,NA,NA
46213,2014,8,12,19,9,NA,NA,NA,1.62,10.53,8.6,291,NA,NA,12.1,NA,NA,NA
46213,2014,8,12,19,39,NA,NA,NA,1.67,10.53,8.73,284,NA,NA,12.1,NA,NA,NA
46213,2014,8,12,20,9,NA,NA,NA,1.45,10.53,8.23,294,NA,NA,12,NA,NA,NA
46213,2014,8,12,20,39,NA,NA,NA,1.79,10.53,9,281,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,21,9,NA,NA,NA,1.5,10.53,8.93,281,NA,NA,11.8,NA,NA,NA
46213,2014,8,12,21,39,NA,NA,NA,1.54,10.53,8.53,285,NA,NA,11.7,NA,NA,NA
46213,2014,8,12,22,9,NA,NA,NA,1.67,11.11,8.95,280,NA,NA,11.6,NA,NA,NA
46213,2014,8,12,22,39,NA,NA,NA,1.51,9.88,8.78,298,NA,NA,11.3,NA,NA,NA
46213,2014,8,12,23,9,NA,NA,NA,1.51,9.88,8.79,285,NA,NA,11.2,NA,NA,NA
46213,2014,8,12,23,39,NA,NA,NA,1.4,10.53,9,285,NA,NA,11.1,NA,NA,NA
46213,2014,8,13,0,9,NA,NA,NA,1.49,9.88,9.23,290,NA,NA,11,NA,NA,NA
46213,2014,8,13,1,9,NA,NA,NA,1.56,9.88,8.95,290,NA,NA,11,NA,NA,NA
46213,2014,8,13,1,39,NA,NA,NA,1.36,9.88,8.54,299,NA,NA,11,NA,NA,NA
46213,2014,8,13,2,9,NA,NA,NA,1.36,10.53,8.97,291,NA,NA,11.3,NA,NA,NA
46213,2014,8,13,2,39,NA,NA,NA,1.43,9.88,8.91,281,NA,NA,11.1,NA,NA,NA
46213,2014,8,13,3,9,NA,NA,NA,1.45,9.88,8.73,276,NA,NA,11.1,NA,NA,NA
46213,2014,8,13,3,39,NA,NA,NA,1.54,9.88,8.48,297,NA,NA,11.1,NA,NA,NA
46213,2014,8,13,4,9,NA,NA,NA,1.41,9.88,8.63,294,NA,NA,11,NA,NA,NA
46213,2014,8,13,4,39,NA,NA,NA,1.32,10.53,8.83,284,NA,NA,11,NA,NA,NA
46213,2014,8,13,5,9,NA,NA,NA,1.39,10.53,9.05,283,NA,NA,11,NA,NA,NA
46213,2014,8,13,5,39,NA,NA,NA,1.26,9.88,8.69,281,NA,NA,11.2,NA,NA,NA
46213,2014,8,13,6,9,NA,NA,NA,1.35,10.53,8.73,280,NA,NA,11.1,NA,NA,NA
46213,2014,8,13,6,39,NA,NA,NA,1.28,10.53,8.88,284,NA,NA,11,NA,NA,NA
46213,2014,8,13,7,9,NA,NA,NA,1.37,13.33,9.28,191,NA,NA,10.9,NA,NA,NA
46213,2014,8,13,7,39,NA,NA,NA,1.32,16.67,9.23,273,NA,NA,11.5,NA,NA,NA
46213,2014,8,13,8,9,NA,NA,NA,1.23,10.53,9.1,290,NA,NA,11.6,NA,NA,NA
46213,2014,8,13,8,39,NA,NA,NA,1.44,10.53,9.57,294,NA,NA,11.6,NA,NA,NA
46213,2014,8,13,9,9,NA,NA,NA,1.38,11.11,9.25,285,NA,NA,11.6,NA,NA,NA
46213,2014,8,13,9,39,NA,NA,NA,1.29,16.67,9.38,276,NA,NA,11.7,NA,NA,NA
46213,2014,8,13,10,9,NA,NA,NA,1.26,16.67,9.27,260,NA,NA,11.6,NA,NA,NA
46213,2014,8,13,10,39,NA,NA,NA,1.15,10.53,9,288,NA,NA,11.6,NA,NA,NA
46213,2014,8,13,11,9,NA,NA,NA,1.28,9.88,9.38,276,NA,NA,11.6,NA,NA,NA
46213,2014,8,13,11,39,NA,NA,NA,1.38,16.67,9.92,269,NA,NA,11.7,NA,NA,NA
46213,2014,8,13,12,9,NA,NA,NA,1.3,10.53,9.49,284,NA,NA,12.2,NA,NA,NA
46213,2014,8,13,12,39,NA,NA,NA,1.46,10.53,9.45,281,NA,NA,12.1,NA,NA,NA
46213,2014,8,13,13,9,NA,NA,NA,1.43,9.88,9.55,294,NA,NA,12.1,NA,NA,NA
46213,2014,8,13,13,39,NA,NA,NA,1.39,9.88,9.41,285,NA,NA,12,NA,NA,NA
46213,2014,8,13,14,9,NA,NA,NA,1.22,15.38,9.1,270,NA,NA,11.9,NA,NA,NA
46213,2014,8,13,14,39,NA,NA,NA,1.39,9.88,9.28,283,NA,NA,11.9,NA,NA,NA
46213,2014,8,13,15,9,NA,NA,NA,1.34,16.67,9.21,271,NA,NA,11.9,NA,NA,NA
46213,2014,8,13,15,39,NA,NA,NA,1.33,10.53,8.87,264,NA,NA,11.9,NA,NA,NA
46213,2014,8,13,16,9,NA,NA,NA,1.31,9.09,8.74,287,NA,NA,11.9,NA,NA,NA
46213,2014,8,13,16,39,NA,NA,NA,1.28,16.67,9.15,273,NA,NA,12,NA,NA,NA
46213,2014,8,13,18,9,NA,NA,NA,1.35,8.33,8.76,285,NA,NA,11.8,NA,NA,NA
46213,2014,8,13,18,39,NA,NA,NA,1.45,8.33,8.96,281,NA,NA,11.7,NA,NA,NA
46213,2014,8,13,19,9,NA,NA,NA,1.24,13.33,8.78,242,NA,NA,12.1,NA,NA,NA
46213,2014,8,13,19,39,NA,NA,NA,1.3,9.09,8.86,280,NA,NA,12,NA,NA,NA
46213,2014,8,13,20,9,NA,NA,NA,1.5,9.88,8.92,280,NA,NA,11.7,NA,NA,NA
46213,2014,8,13,20,39,NA,NA,NA,1.39,15.38,8.62,277,NA,NA,11.8,NA,NA,NA
46213,2014,8,13,21,9,NA,NA,NA,1.45,16.67,9.22,281,NA,NA,12.5,NA,NA,NA
46213,2014,8,13,21,39,NA,NA,NA,1.36,16.67,8.9,259,NA,NA,11.8,NA,NA,NA
46213,2014,8,13,22,9,NA,NA,NA,1.48,9.09,8.69,288,NA,NA,12.1,NA,NA,NA
46213,2014,8,13,22,39,NA,NA,NA,1.29,9.88,8.48,280,NA,NA,12.3,NA,NA,NA
46213,2014,8,13,23,9,NA,NA,NA,1.34,15.38,8.52,281,NA,NA,12.3,NA,NA,NA
46213,2014,8,13,23,39,NA,NA,NA,1.35,16.67,8.74,288,NA,NA,12.4,NA,NA,NA
46213,2014,8,14,0,9,NA,NA,NA,1.42,15.38,8.73,254,NA,NA,11.7,NA,NA,NA
46213,2014,8,14,0,39,NA,NA,NA,1.22,15.38,8.73,267,NA,NA,12.2,NA,NA,NA
46213,2014,8,14,1,9,NA,NA,NA,1.43,9.09,8.42,278,NA,NA,12.4,NA,NA,NA
46213,2014,8,14,1,39,NA,NA,NA,1.61,9.88,8.77,285,NA,NA,12.6,NA,NA,NA
46213,2014,8,14,2,9,NA,NA,NA,1.51,16.67,8.56,266,NA,NA,12.5,NA,NA,NA
46213,2014,8,14,2,39,NA,NA,NA,1.59,9.09,8.73,281,NA,NA,12.4,NA,NA,NA
46213,2014,8,14,3,9,NA,NA,NA,1.73,9.09,8.5,271,NA,NA,12.3,NA,NA,NA
46213,2014,8,14,3,39,NA,NA,NA,1.69,9.88,8.5,280,NA,NA,12.1,NA,NA,NA
46213,2014,8,14,4,9,NA,NA,NA,1.63,9.09,8.32,281,NA,NA,11.9,NA,NA,NA
46213,2014,8,14,4,39,NA,NA,NA,1.57,9.09,8.24,285,NA,NA,12,NA,NA,NA
46213,2014,8,14,5,9,NA,NA,NA,1.89,8.33,8.57,278,NA,NA,11.9,NA,NA,NA
46213,2014,8,14,5,39,NA,NA,NA,1.81,9.09,8.61,290,NA,NA,11.9,NA,NA,NA
46213,2014,8,14,6,9,NA,NA,NA,1.69,9.09,8.02,292,NA,NA,11.8,NA,NA,NA
46213,2014,8,14,6,39,NA,NA,NA,1.78,9.88,8.04,301,NA,NA,11.8,NA,NA,NA
46213,2014,8,14,7,9,NA,NA,NA,1.66,9.09,7.94,301,NA,NA,11.8,NA,NA,NA
46213,2014,8,14,7,39,NA,NA,NA,1.72,9.09,8.31,305,NA,NA,11.8,NA,NA,NA
46213,2014,8,14,8,9,NA,NA,NA,1.57,9.09,8.21,302,NA,NA,11.8,NA,NA,NA
46213,2014,8,14,8,39,NA,NA,NA,1.69,9.09,8.43,301,NA,NA,11.8,NA,NA,NA
46213,2014,8,14,9,9,NA,NA,NA,1.61,15.38,8.02,263,NA,NA,11.5,NA,NA,NA
46213,2014,8,14,9,39,NA,NA,NA,1.57,9.09,7.75,294,NA,NA,11.5,NA,NA,NA
46213,2014,8,14,10,9,NA,NA,NA,1.6,16.67,7.81,277,NA,NA,11.4,NA,NA,NA
46213,2014,8,14,10,39,NA,NA,NA,1.52,15.38,7.1,269,NA,NA,11.3,NA,NA,NA
46213,2014,8,14,11,9,NA,NA,NA,1.59,15.38,7.43,263,NA,NA,11.2,NA,NA,NA
46213,2014,8,14,11,39,NA,NA,NA,1.54,15.38,7.17,262,NA,NA,11.1,NA,NA,NA
46213,2014,8,14,12,9,NA,NA,NA,1.54,15.38,7.17,284,NA,NA,11.3,NA,NA,NA
46213,2014,8,14,12,39,NA,NA,NA,1.63,10.53,7.3,287,NA,NA,11.3,NA,NA,NA
46213,2014,8,14,13,9,NA,NA,NA,1.64,9.88,6.88,284,NA,NA,11.4,NA,NA,NA
46213,2014,8,14,13,39,NA,NA,NA,1.7,15.38,6.4,260,NA,NA,11.3,NA,NA,NA
46213,2014,8,14,14,9,NA,NA,NA,1.65,15.38,6.02,290,NA,NA,11.3,NA,NA,NA
46213,2014,8,14,14,39,NA,NA,NA,1.66,8.33,6.1,294,NA,NA,11.3,NA,NA,NA
46213,2014,8,14,15,9,NA,NA,NA,1.68,15.38,6.13,267,NA,NA,11.3,NA,NA,NA
46213,2014,8,14,15,39,NA,NA,NA,1.63,15.38,6.07,247,NA,NA,11.3,NA,NA,NA
46213,2014,8,14,16,9,NA,NA,NA,1.72,15.38,6.11,274,NA,NA,11.4,NA,NA,NA
46213,2014,8,14,16,39,NA,NA,NA,1.68,9.88,6.36,287,NA,NA,11.4,NA,NA,NA
46213,2014,8,14,17,9,NA,NA,NA,1.64,10.53,6.41,287,NA,NA,11.2,NA,NA,NA
46213,2014,8,14,17,39,NA,NA,NA,1.67,15.38,6.79,283,NA,NA,11.3,NA,NA,NA
46213,2014,8,14,18,9,NA,NA,NA,1.71,15.38,6.66,273,NA,NA,11.1,NA,NA,NA
46213,2014,8,14,18,39,NA,NA,NA,1.75,15.38,6.6,271,NA,NA,11.1,NA,NA,NA
46213,2014,8,14,19,9,NA,NA,NA,1.78,9.09,6.59,301,NA,NA,11.1,NA,NA,NA
46213,2014,8,14,19,39,NA,NA,NA,1.89,15.38,6.96,285,NA,NA,11.1,NA,NA,NA
46213,2014,8,14,20,9,NA,NA,NA,1.76,15.38,6.78,267,NA,NA,11,NA,NA,NA
46213,2014,8,14,20,39,NA,NA,NA,1.76,14.29,7.23,290,NA,NA,11.2,NA,NA,NA
46213,2014,8,14,21,9,NA,NA,NA,1.63,9.09,6.55,311,NA,NA,11.2,NA,NA,NA
46213,2014,8,14,21,39,NA,NA,NA,1.81,15.38,7,262,NA,NA,11.3,NA,NA,NA
46213,2014,8,14,22,9,NA,NA,NA,1.67,14.29,6.57,288,NA,NA,11.4,NA,NA,NA
46213,2014,8,14,23,39,NA,NA,NA,1.63,14.29,6.67,247,NA,NA,11.5,NA,NA,NA
46213,2014,8,15,0,39,NA,NA,NA,1.6,14.29,6.61,273,NA,NA,11.2,NA,NA,NA
46213,2014,8,15,1,9,NA,NA,NA,1.56,10.53,6.57,284,NA,NA,11.3,NA,NA,NA
46213,2014,8,15,1,39,NA,NA,NA,1.72,14.29,7.25,250,NA,NA,11.2,NA,NA,NA
46213,2014,8,15,2,9,NA,NA,NA,1.64,14.29,7.03,259,NA,NA,11.4,NA,NA,NA
46213,2014,8,15,2,39,NA,NA,NA,1.75,14.29,7.5,219,NA,NA,11.4,NA,NA,NA
46213,2014,8,15,3,9,NA,NA,NA,1.74,15.38,7.18,263,NA,NA,11.5,NA,NA,NA
46213,2014,8,15,3,39,NA,NA,NA,1.85,15.38,7.98,266,NA,NA,11.3,NA,NA,NA
46213,2014,8,15,4,9,NA,NA,NA,1.67,15.38,7.44,274,NA,NA,10.9,NA,NA,NA
46213,2014,8,15,4,39,NA,NA,NA,1.77,15.38,7.49,267,NA,NA,11.1,NA,NA,NA
46213,2014,8,15,5,9,NA,NA,NA,1.75,15.38,7.14,219,NA,NA,11.3,NA,NA,NA
46213,2014,8,15,5,39,NA,NA,NA,1.72,15.38,7.41,260,NA,NA,11.3,NA,NA,NA
46213,2014,8,15,6,9,NA,NA,NA,1.72,14.29,7.05,266,NA,NA,11.3,NA,NA,NA
46213,2014,8,15,6,39,NA,NA,NA,1.81,15.38,7.31,287,NA,NA,11.3,NA,NA,NA
46213,2014,8,15,7,9,NA,NA,NA,1.62,14.29,6.86,263,NA,NA,11.3,NA,NA,NA
46213,2014,8,15,7,39,NA,NA,NA,1.71,15.38,7.06,284,NA,NA,11.1,NA,NA,NA
46213,2014,8,15,8,9,NA,NA,NA,1.63,9.88,6.85,280,NA,NA,11.4,NA,NA,NA
46213,2014,8,15,8,39,NA,NA,NA,1.52,14.29,6.35,252,NA,NA,11.4,NA,NA,NA
46213,2014,8,15,9,9,NA,NA,NA,1.42,15.38,6.5,274,NA,NA,11.3,NA,NA,NA
46213,2014,8,15,9,39,NA,NA,NA,1.39,18.18,6.56,215,NA,NA,11.1,NA,NA,NA
46213,2014,8,15,10,9,NA,NA,NA,1.33,18.18,6.59,209,NA,NA,11,NA,NA,NA
46213,2014,8,15,10,39,NA,NA,NA,1.34,18.18,6.9,204,NA,NA,10.8,NA,NA,NA
46213,2014,8,15,11,9,NA,NA,NA,1.4,14.29,7.19,259,NA,NA,10.8,NA,NA,NA
46213,2014,8,15,11,39,NA,NA,NA,1.4,15.38,6.59,238,NA,NA,11,NA,NA,NA
46213,2014,8,15,12,9,NA,NA,NA,1.35,14.29,6.51,202,NA,NA,10.8,NA,NA,NA
46213,2014,8,15,12,39,NA,NA,NA,1.36,9.88,6.21,263,NA,NA,10.8,NA,NA,NA
46213,2014,8,15,13,9,NA,NA,NA,1.42,14.29,7.36,243,NA,NA,10.8,NA,NA,NA
46213,2014,8,15,13,39,NA,NA,NA,1.41,13.33,7.55,249,NA,NA,10.9,NA,NA,NA
46213,2014,8,15,14,9,NA,NA,NA,1.47,15.38,7.83,266,NA,NA,10.8,NA,NA,NA
46213,2014,8,15,14,39,NA,NA,NA,1.54,14.29,7.79,222,NA,NA,11,NA,NA,NA
46213,2014,8,15,15,9,NA,NA,NA,1.48,13.33,7.43,217,NA,NA,11.1,NA,NA,NA
46213,2014,8,15,15,39,NA,NA,NA,1.55,13.33,7.79,208,NA,NA,11.2,NA,NA,NA
46213,2014,8,15,16,9,NA,NA,NA,1.65,14.29,8.13,270,NA,NA,11.2,NA,NA,NA
46213,2014,8,15,16,39,NA,NA,NA,1.63,13.33,7.9,215,NA,NA,11.2,NA,NA,NA
46213,2014,8,15,17,9,NA,NA,NA,1.72,13.33,8.1,250,NA,NA,11.3,NA,NA,NA
46213,2014,8,15,17,39,NA,NA,NA,1.65,13.33,7.52,232,NA,NA,11.2,NA,NA,NA
46213,2014,8,15,18,9,NA,NA,NA,1.78,14.29,7.69,233,NA,NA,11.2,NA,NA,NA
46213,2014,8,15,18,39,NA,NA,NA,1.83,13.33,7.8,266,NA,NA,11.2,NA,NA,NA
46213,2014,8,15,19,9,NA,NA,NA,1.67,13.33,7.83,250,NA,NA,11.4,NA,NA,NA
46213,2014,8,15,19,39,NA,NA,NA,1.51,13.33,7.91,264,NA,NA,11.3,NA,NA,NA
46213,2014,8,15,20,9,NA,NA,NA,1.46,15.38,7.71,274,NA,NA,11.4,NA,NA,NA
46213,2014,8,15,20,39,NA,NA,NA,1.52,13.33,8.06,235,NA,NA,11.9,NA,NA,NA
46213,2014,8,15,21,9,NA,NA,NA,1.39,13.33,7.6,270,NA,NA,11.9,NA,NA,NA
46213,2014,8,15,21,39,NA,NA,NA,1.34,12.5,7.69,271,NA,NA,12,NA,NA,NA
46213,2014,8,15,22,9,NA,NA,NA,1.45,16.67,7.67,218,NA,NA,11.8,NA,NA,NA
46213,2014,8,15,22,39,NA,NA,NA,1.37,15.38,7.19,276,NA,NA,11.9,NA,NA,NA
46213,2014,8,15,23,9,NA,NA,NA,1.41,13.33,7.22,245,NA,NA,11.7,NA,NA,NA
46213,2014,8,15,23,39,NA,NA,NA,1.43,16.67,7.43,218,NA,NA,11.4,NA,NA,NA
46213,2014,8,16,0,9,NA,NA,NA,1.4,16.67,7.18,200,NA,NA,11.2,NA,NA,NA
46213,2014,8,16,0,39,NA,NA,NA,1.43,15.38,7.42,267,NA,NA,11.1,NA,NA,NA
46213,2014,8,16,1,9,NA,NA,NA,1.35,15.38,6.92,264,NA,NA,11.1,NA,NA,NA
46213,2014,8,16,1,39,NA,NA,NA,1.46,12.5,7.24,257,NA,NA,11.6,NA,NA,NA
46213,2014,8,16,2,9,NA,NA,NA,1.38,12.5,6.73,250,NA,NA,12,NA,NA,NA
46213,2014,8,16,2,39,NA,NA,NA,1.32,14.29,6.87,238,NA,NA,11.9,NA,NA,NA
46213,2014,8,16,3,9,NA,NA,NA,1.4,15.38,6.87,267,NA,NA,11.9,NA,NA,NA
46213,2014,8,16,3,39,NA,NA,NA,1.3,13.33,6.74,259,NA,NA,11.9,NA,NA,NA
46213,2014,8,16,4,9,NA,NA,NA,1.37,15.38,6.87,274,NA,NA,11.8,NA,NA,NA
46213,2014,8,16,4,39,NA,NA,NA,1.43,16.67,7.74,193,NA,NA,11.8,NA,NA,NA
46213,2014,8,16,5,9,NA,NA,NA,1.38,16.67,7.81,201,NA,NA,11.7,NA,NA,NA
46213,2014,8,16,5,39,NA,NA,NA,1.32,13.33,7.41,225,NA,NA,12,NA,NA,NA
46213,2014,8,16,6,9,NA,NA,NA,1.28,14.29,7.16,280,NA,NA,11.9,NA,NA,NA
46213,2014,8,16,6,39,NA,NA,NA,1.37,14.29,7.51,252,NA,NA,12,NA,NA,NA
46213,2014,8,16,7,9,NA,NA,NA,1.34,14.29,6.97,269,NA,NA,12,NA,NA,NA
46213,2014,8,16,7,39,NA,NA,NA,1.34,15.38,7.64,239,NA,NA,12.1,NA,NA,NA
46213,2014,8,16,8,9,NA,NA,NA,1.29,13.33,6.82,224,NA,NA,12.1,NA,NA,NA
46213,2014,8,16,8,39,NA,NA,NA,1.29,15.38,7,208,NA,NA,12.1,NA,NA,NA
46213,2014,8,16,9,9,NA,NA,NA,1.31,14.29,7.48,273,NA,NA,12.1,NA,NA,NA
