Buoy,#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46237,2014,8,20,8,42,NA,NA,NA,1.03,14.29,7.11,234,NA,NA,16.8,NA,NA,NA
46237,2014,8,20,9,12,NA,NA,NA,1.02,14.29,7.08,237,NA,NA,16.8,NA,NA,NA
46237,2014,8,20,9,42,NA,NA,NA,1.05,15.38,7.11,237,NA,NA,17,NA,NA,NA
46237,2014,8,20,10,12,NA,NA,NA,1.08,14.29,7,228,NA,NA,17,NA,NA,NA
46237,2014,8,20,10,42,NA,NA,NA,1.1,14.29,6.6,237,NA,NA,17.1,NA,NA,NA
46237,2014,8,20,11,12,NA,NA,NA,1.09,15.38,6.12,244,NA,NA,17.2,NA,NA,NA
46237,2014,8,20,11,42,NA,NA,NA,1.14,15.38,6.41,241,NA,NA,17.3,NA,NA,NA
46237,2014,8,20,12,12,NA,NA,NA,1.13,8.33,6.11,280,NA,NA,17.3,NA,NA,NA
46237,2014,8,20,12,42,NA,NA,NA,1.08,15.38,6.15,227,NA,NA,17.3,NA,NA,NA
46237,2014,8,20,13,12,NA,NA,NA,1.03,11.76,5.83,249,NA,NA,17.3,NA,NA,NA
46237,2014,8,20,13,42,NA,NA,NA,1.02,15.38,5.88,228,NA,NA,17.2,NA,NA,NA
46237,2014,8,20,14,12,NA,NA,NA,0.98,15.38,6.2,230,NA,NA,17.1,NA,NA,NA
46237,2014,8,20,14,42,NA,NA,NA,1.04,11.76,6.22,277,NA,NA,17,NA,NA,NA
46237,2014,8,20,15,12,NA,NA,NA,0.97,15.38,5.82,231,NA,NA,16.7,NA,NA,NA
46237,2014,8,20,15,42,NA,NA,NA,1.01,15.38,5.81,224,NA,NA,16.7,NA,NA,NA
46237,2014,8,20,16,12,NA,NA,NA,1.01,14.29,5.78,225,NA,NA,16.6,NA,NA,NA
46237,2014,8,20,16,42,NA,NA,NA,1.05,11.76,5.84,273,NA,NA,16.5,NA,NA,NA
46237,2014,8,20,17,12,NA,NA,NA,1.05,15.38,6.11,225,NA,NA,16.4,NA,NA,NA
46237,2014,8,20,17,42,NA,NA,NA,1,14.29,6.01,230,NA,NA,16.4,NA,NA,NA
46237,2014,8,20,18,12,NA,NA,NA,1.04,14.29,6.6,218,NA,NA,16.4,NA,NA,NA
46237,2014,8,20,18,42,NA,NA,NA,1.07,8.33,6.49,282,NA,NA,16.3,NA,NA,NA
46237,2014,8,20,19,12,NA,NA,NA,1.01,15.38,6.28,228,NA,NA,16.3,NA,NA,NA
46237,2014,8,20,19,42,NA,NA,NA,1.03,11.11,6.39,266,NA,NA,16.3,NA,NA,NA
46237,2014,8,20,20,12,NA,NA,NA,1.02,11.76,6.43,265,NA,NA,16.2,NA,NA,NA
46237,2014,8,20,20,42,NA,NA,NA,1.05,11.76,6.63,259,NA,NA,16.2,NA,NA,NA
46237,2014,8,20,21,12,NA,NA,NA,1.04,11.11,6.43,269,NA,NA,16.4,NA,NA,NA
46237,2014,8,20,21,42,NA,NA,NA,1.15,11.11,6.55,266,NA,NA,16.8,NA,NA,NA
46237,2014,8,20,22,12,NA,NA,NA,1.12,15.38,5.93,231,NA,NA,17.2,NA,NA,NA
46237,2014,8,20,22,42,NA,NA,NA,1.12,11.11,5.83,263,NA,NA,17.2,NA,NA,NA
46237,2014,8,20,23,12,NA,NA,NA,1.13,14.29,5.8,227,NA,NA,17.2,NA,NA,NA
46237,2014,8,20,23,42,NA,NA,NA,1.08,15.38,5.53,234,NA,NA,17.3,NA,NA,NA
46237,2014,8,21,0,12,NA,NA,NA,1.1,11.11,5.71,259,NA,NA,17.3,NA,NA,NA
46237,2014,8,21,0,42,NA,NA,NA,1.11,13.33,5.56,234,NA,NA,17.2,NA,NA,NA
46237,2014,8,21,1,12,NA,NA,NA,1.09,14.29,5.7,225,NA,NA,17.2,NA,NA,NA
46237,2014,8,21,1,42,NA,NA,NA,1.06,15.38,5.66,227,NA,NA,17,NA,NA,NA
46237,2014,8,21,2,12,NA,NA,NA,1.06,14.29,5.82,231,NA,NA,16.9,NA,NA,NA
46237,2014,8,21,2,42,NA,NA,NA,1.07,14.29,6.12,224,NA,NA,16.7,NA,NA,NA
46237,2014,8,21,3,12,NA,NA,NA,1,14.29,5.7,237,NA,NA,16.7,NA,NA,NA
46237,2014,8,21,3,42,NA,NA,NA,0.98,14.29,5.93,228,NA,NA,16.6,NA,NA,NA
46237,2014,8,21,4,12,NA,NA,NA,0.96,14.29,6.01,230,NA,NA,16.5,NA,NA,NA
46237,2014,8,21,4,42,NA,NA,NA,1,10.53,6.12,275,NA,NA,16.5,NA,NA,NA
46237,2014,8,21,5,12,NA,NA,NA,0.96,14.29,6.01,227,NA,NA,16.5,NA,NA,NA
46237,2014,8,21,5,42,NA,NA,NA,0.96,14.29,5.75,231,NA,NA,16.4,NA,NA,NA
46237,2014,8,21,6,12,NA,NA,NA,0.93,14.29,5.84,228,NA,NA,16.5,NA,NA,NA
46237,2014,8,21,6,42,NA,NA,NA,0.97,14.29,5.94,230,NA,NA,16.4,NA,NA,NA
46237,2014,8,21,7,12,NA,NA,NA,0.88,14.29,5.82,238,NA,NA,16.2,NA,NA,NA
46237,2014,8,21,7,42,NA,NA,NA,0.94,13.33,6.33,244,NA,NA,16.4,NA,NA,NA
46237,2014,8,21,8,12,NA,NA,NA,0.94,15.38,6.49,234,NA,NA,16.5,NA,NA,NA
46237,2014,8,21,8,42,NA,NA,NA,1,14.29,6.9,237,NA,NA,16.7,NA,NA,NA
46237,2014,8,21,9,12,NA,NA,NA,0.89,15.38,6.12,238,NA,NA,16.7,NA,NA,NA
46237,2014,8,21,9,42,NA,NA,NA,0.89,10.53,6.48,272,NA,NA,16.6,NA,NA,NA
46237,2014,8,21,10,12,NA,NA,NA,0.91,14.29,6.5,228,NA,NA,16.8,NA,NA,NA
46237,2014,8,21,10,42,NA,NA,NA,0.87,15.38,5.84,244,NA,NA,17.1,NA,NA,NA
46237,2014,8,21,11,12,NA,NA,NA,0.87,14.29,5.99,237,NA,NA,17.1,NA,NA,NA
46237,2014,8,21,11,42,NA,NA,NA,0.83,14.29,5.93,242,NA,NA,17.2,NA,NA,NA
46237,2014,8,21,12,12,NA,NA,NA,0.82,15.38,5.98,235,NA,NA,17.3,NA,NA,NA
46237,2014,8,21,12,42,NA,NA,NA,0.87,13.33,6.36,231,NA,NA,17.3,NA,NA,NA
46237,2014,8,21,13,12,NA,NA,NA,0.84,14.29,6.26,244,NA,NA,17.3,NA,NA,NA
46237,2014,8,21,13,42,NA,NA,NA,0.93,14.29,6.56,217,NA,NA,17.4,NA,NA,NA
46237,2014,8,21,14,12,NA,NA,NA,0.88,14.29,6.08,225,NA,NA,17.3,NA,NA,NA
46237,2014,8,21,14,42,NA,NA,NA,0.85,14.29,6.4,224,NA,NA,17.2,NA,NA,NA
46237,2014,8,21,15,12,NA,NA,NA,0.94,14.29,6.7,223,NA,NA,17.2,NA,NA,NA
46237,2014,8,21,15,42,NA,NA,NA,0.94,13.33,6.57,218,NA,NA,17.1,NA,NA,NA
46237,2014,8,21,16,12,NA,NA,NA,0.88,14.29,6.29,227,NA,NA,16.7,NA,NA,NA
46237,2014,8,21,16,42,NA,NA,NA,0.92,6.67,6.29,294,NA,NA,16.8,NA,NA,NA
46237,2014,8,21,17,12,NA,NA,NA,1.03,6.67,6.54,294,NA,NA,16.8,NA,NA,NA
46237,2014,8,21,17,42,NA,NA,NA,0.95,14.29,6.79,218,NA,NA,16.7,NA,NA,NA
46237,2014,8,21,18,12,NA,NA,NA,0.86,14.29,6.86,227,NA,NA,16.7,NA,NA,NA
46237,2014,8,21,18,42,NA,NA,NA,0.85,14.29,6.91,220,NA,NA,16.7,NA,NA,NA
46237,2014,8,21,19,12,NA,NA,NA,0.9,14.29,6.91,224,NA,NA,16.8,NA,NA,NA
46237,2014,8,21,19,42,NA,NA,NA,0.9,6.67,6.44,289,NA,NA,16.7,NA,NA,NA
46237,2014,8,21,20,12,NA,NA,NA,0.92,14.29,6.54,227,NA,NA,17,NA,NA,NA
46237,2014,8,21,20,42,NA,NA,NA,1,14.29,6.89,228,NA,NA,17,NA,NA,NA
46237,2014,8,21,21,12,NA,NA,NA,0.99,7.69,6.65,280,NA,NA,16.9,NA,NA,NA
46237,2014,8,21,21,42,NA,NA,NA,0.99,15.38,6.77,235,NA,NA,17,NA,NA,NA
46237,2014,8,21,22,12,NA,NA,NA,0.93,13.33,6.44,227,NA,NA,17.1,NA,NA,NA
46237,2014,8,21,22,42,NA,NA,NA,0.92,7.14,6.34,284,NA,NA,17.4,NA,NA,NA
46237,2014,8,21,23,12,NA,NA,NA,1.01,7.14,6.68,286,NA,NA,17.7,NA,NA,NA
46237,2014,8,21,23,42,NA,NA,NA,1.05,13.33,6.93,224,NA,NA,17.7,NA,NA,NA
46237,2014,8,22,0,12,NA,NA,NA,1.08,14.29,7.29,221,NA,NA,17.9,NA,NA,NA
46237,2014,8,22,0,42,NA,NA,NA,1.05,14.29,7.04,218,NA,NA,17.8,NA,NA,NA
46237,2014,8,22,1,12,NA,NA,NA,1.11,14.29,7.44,225,NA,NA,17.9,NA,NA,NA
46237,2014,8,22,1,42,NA,NA,NA,1.06,7.69,7.18,284,NA,NA,17.8,NA,NA,NA
46237,2014,8,22,2,12,NA,NA,NA,1.08,8.33,7.01,282,NA,NA,17.7,NA,NA,NA
46237,2014,8,22,2,42,NA,NA,NA,1.05,7.14,6.98,283,NA,NA,17.9,NA,NA,NA
46237,2014,8,22,3,12,NA,NA,NA,1.1,7.14,6.94,287,NA,NA,17.8,NA,NA,NA
46237,2014,8,22,3,42,NA,NA,NA,1,7.69,6.89,286,NA,NA,17.5,NA,NA,NA
46237,2014,8,22,4,12,NA,NA,NA,1.12,13.33,7.68,217,NA,NA,17.3,NA,NA,NA
46237,2014,8,22,4,42,NA,NA,NA,1.04,13.33,7.41,223,NA,NA,17.2,NA,NA,NA
46237,2014,8,22,5,12,NA,NA,NA,1.06,7.69,7.3,283,NA,NA,17.1,NA,NA,NA
46237,2014,8,22,5,42,NA,NA,NA,1.1,11.11,7.94,211,NA,NA,17.1,NA,NA,NA
46237,2014,8,22,6,12,NA,NA,NA,1.01,13.33,7.56,208,NA,NA,17,NA,NA,NA
46237,2014,8,22,6,42,NA,NA,NA,1,12.5,7.8,224,NA,NA,16.9,NA,NA,NA
46237,2014,8,22,7,12,NA,NA,NA,0.99,11.11,7.76,210,NA,NA,16.9,NA,NA,NA
46237,2014,8,22,7,42,NA,NA,NA,1.03,13.33,7.79,223,NA,NA,17,NA,NA,NA
46237,2014,8,22,8,12,NA,NA,NA,1.09,11.11,7.9,213,NA,NA,17.1,NA,NA,NA
46237,2014,8,22,8,42,NA,NA,NA,0.98,10.53,7.38,242,NA,NA,16.8,NA,NA,NA
46237,2014,8,22,9,12,NA,NA,NA,1.13,11.11,7.75,221,NA,NA,16.8,NA,NA,NA
46237,2014,8,22,9,42,NA,NA,NA,1.08,12.5,7.58,217,NA,NA,17,NA,NA,NA
46237,2014,8,22,10,12,NA,NA,NA,1.07,11.76,7.36,214,NA,NA,17,NA,NA,NA
46237,2014,8,22,10,42,NA,NA,NA,1.14,12.5,7.44,213,NA,NA,17,NA,NA,NA
46237,2014,8,22,11,12,NA,NA,NA,1.14,11.76,6.95,214,NA,NA,17.2,NA,NA,NA
46237,2014,8,22,11,42,NA,NA,NA,1.21,11.76,6.54,211,NA,NA,17.3,NA,NA,NA
46237,2014,8,22,12,12,NA,NA,NA,1.15,11.76,6.52,206,NA,NA,17.3,NA,NA,NA
46237,2014,8,22,12,42,NA,NA,NA,1.26,11.76,6.98,210,NA,NA,17.4,NA,NA,NA
46237,2014,8,22,13,12,NA,NA,NA,1.26,11.76,6.73,210,NA,NA,17.4,NA,NA,NA
46237,2014,8,22,13,42,NA,NA,NA,1.29,11.76,6.58,200,NA,NA,17.4,NA,NA,NA
46237,2014,8,22,14,12,NA,NA,NA,1.24,11.76,5.92,201,NA,NA,17.5,NA,NA,NA
46237,2014,8,22,14,42,NA,NA,NA,1.36,11.76,6.25,207,NA,NA,17.4,NA,NA,NA
46237,2014,8,22,15,12,NA,NA,NA,1.3,11.11,6.55,206,NA,NA,17.3,NA,NA,NA
46237,2014,8,22,15,42,NA,NA,NA,1.33,11.11,5.99,203,NA,NA,17.3,NA,NA,NA
46237,2014,8,22,16,12,NA,NA,NA,1.25,11.76,5.79,207,NA,NA,16.9,NA,NA,NA
46237,2014,8,22,16,42,NA,NA,NA,1.2,11.76,5.78,203,NA,NA,16.9,NA,NA,NA
46237,2014,8,22,17,12,NA,NA,NA,1.25,11.76,5.85,208,NA,NA,16.8,NA,NA,NA
46237,2014,8,22,17,42,NA,NA,NA,1.15,11.11,6.04,210,NA,NA,16.7,NA,NA,NA
46237,2014,8,22,18,12,NA,NA,NA,1.12,12.5,6.06,217,NA,NA,16.7,NA,NA,NA
46237,2014,8,22,18,42,NA,NA,NA,1.15,11.11,6.1,208,NA,NA,16.6,NA,NA,NA
46237,2014,8,22,19,12,NA,NA,NA,1.22,10.53,6.8,214,NA,NA,16.6,NA,NA,NA
46237,2014,8,22,19,42,NA,NA,NA,1.16,11.11,6.74,203,NA,NA,16.5,NA,NA,NA
46237,2014,8,22,20,12,NA,NA,NA,1.11,11.11,6.53,206,NA,NA,16.6,NA,NA,NA
46237,2014,8,22,20,42,NA,NA,NA,1.06,11.11,6.52,207,NA,NA,16.5,NA,NA,NA
46237,2014,8,22,21,12,NA,NA,NA,1.08,11.11,6.53,211,NA,NA,16.6,NA,NA,NA
46237,2014,8,22,21,42,NA,NA,NA,1.07,9.88,6.35,213,NA,NA,16.6,NA,NA,NA
46237,2014,8,22,22,12,NA,NA,NA,1.11,11.76,6.46,210,NA,NA,16.6,NA,NA,NA
46237,2014,8,22,22,42,NA,NA,NA,1.2,11.11,6.68,206,NA,NA,16.6,NA,NA,NA
46237,2014,8,22,23,12,NA,NA,NA,1.17,11.11,6.42,208,NA,NA,17.5,NA,NA,NA
46237,2014,8,22,23,42,NA,NA,NA,1.23,11.11,6.47,203,NA,NA,17.3,NA,NA,NA
46237,2014,8,23,0,12,NA,NA,NA,1.23,9.88,6.19,199,NA,NA,17.3,NA,NA,NA
46237,2014,8,23,0,42,NA,NA,NA,1.27,10.53,6.38,208,NA,NA,17.6,NA,NA,NA
46237,2014,8,23,1,12,NA,NA,NA,1.12,13.33,5.67,235,NA,NA,17.6,NA,NA,NA
46237,2014,8,23,1,42,NA,NA,NA,1.3,10.53,6.16,210,NA,NA,17.4,NA,NA,NA
46237,2014,8,23,2,12,NA,NA,NA,1.24,10.53,5.99,203,NA,NA,17.4,NA,NA,NA
46237,2014,8,23,2,42,NA,NA,NA,1.17,10.53,5.97,208,NA,NA,17.5,NA,NA,NA
46237,2014,8,23,3,12,NA,NA,NA,1.17,9.88,5.88,206,NA,NA,17.4,NA,NA,NA
46237,2014,8,23,3,42,NA,NA,NA,1.25,9.88,6.24,210,NA,NA,17.3,NA,NA,NA
46237,2014,8,23,4,12,NA,NA,NA,1.3,9.88,6.4,208,NA,NA,17.3,NA,NA,NA
46237,2014,8,23,4,42,NA,NA,NA,1.27,11.11,6.3,211,NA,NA,17.2,NA,NA,NA
46237,2014,8,23,5,12,NA,NA,NA,1.31,13.33,6.62,223,NA,NA,17.2,NA,NA,NA
46237,2014,8,23,5,42,NA,NA,NA,1.19,7.14,6.43,282,NA,NA,17.1,NA,NA,NA
46237,2014,8,23,6,12,NA,NA,NA,1.21,13.33,6.86,217,NA,NA,17.1,NA,NA,NA
46237,2014,8,23,6,42,NA,NA,NA,1.24,14.29,7.06,218,NA,NA,16.9,NA,NA,NA
46237,2014,8,23,7,12,NA,NA,NA,1.25,14.29,7.25,220,NA,NA,16.8,NA,NA,NA
46237,2014,8,23,7,42,NA,NA,NA,1.19,14.29,7.26,218,NA,NA,16.8,NA,NA,NA
46237,2014,8,23,8,12,NA,NA,NA,1.29,14.29,7.67,210,NA,NA,16.7,NA,NA,NA
46237,2014,8,23,8,42,NA,NA,NA,1.3,13.33,7.7,223,NA,NA,16.7,NA,NA,NA
46237,2014,8,23,9,12,NA,NA,NA,1.27,12.5,8.02,220,NA,NA,16.8,NA,NA,NA
46237,2014,8,23,9,42,NA,NA,NA,1.31,12.5,8.2,220,NA,NA,16.9,NA,NA,NA
46237,2014,8,23,10,12,NA,NA,NA,1.33,13.33,8.49,221,NA,NA,17,NA,NA,NA
46237,2014,8,23,10,42,NA,NA,NA,1.42,12.5,8.73,218,NA,NA,17,NA,NA,NA
46237,2014,8,23,11,12,NA,NA,NA,1.24,13.33,7.79,220,NA,NA,17.1,NA,NA,NA
46237,2014,8,23,11,42,NA,NA,NA,1.4,11.76,8.55,214,NA,NA,17.2,NA,NA,NA
46237,2014,8,23,12,12,NA,NA,NA,1.38,12.5,8.43,217,NA,NA,17.3,NA,NA,NA
46237,2014,8,23,12,42,NA,NA,NA,1.3,11.76,8.1,213,NA,NA,17.3,NA,NA,NA
46237,2014,8,23,13,12,NA,NA,NA,1.45,12.5,8.55,218,NA,NA,17.4,NA,NA,NA
46237,2014,8,23,13,42,NA,NA,NA,1.41,11.76,8.15,211,NA,NA,17.5,NA,NA,NA
46237,2014,8,23,14,12,NA,NA,NA,1.31,13.33,7.78,221,NA,NA,17.5,NA,NA,NA
46237,2014,8,23,14,42,NA,NA,NA,1.51,12.5,7.82,210,NA,NA,17.5,NA,NA,NA
46237,2014,8,23,15,12,NA,NA,NA,1.41,12.5,7.27,207,NA,NA,17.4,NA,NA,NA
46237,2014,8,23,15,42,NA,NA,NA,1.35,12.5,7.48,207,NA,NA,17.3,NA,NA,NA
46237,2014,8,23,16,12,NA,NA,NA,1.42,12.5,7.39,207,NA,NA,17.3,NA,NA,NA
46237,2014,8,23,16,42,NA,NA,NA,1.44,11.76,7.74,207,NA,NA,17,NA,NA,NA
46237,2014,8,23,17,12,NA,NA,NA,1.42,12.5,7.52,208,NA,NA,16.9,NA,NA,NA
46237,2014,8,23,17,42,NA,NA,NA,1.39,12.5,7.49,213,NA,NA,16.9,NA,NA,NA
46237,2014,8,23,18,12,NA,NA,NA,1.49,12.5,8.08,207,NA,NA,16.8,NA,NA,NA
46237,2014,8,23,18,42,NA,NA,NA,1.35,11.76,7.31,203,NA,NA,16.7,NA,NA,NA
46237,2014,8,23,19,12,NA,NA,NA,1.54,13.33,7.64,210,NA,NA,16.6,NA,NA,NA
46237,2014,8,23,19,42,NA,NA,NA,1.56,11.76,7.72,206,NA,NA,16.6,NA,NA,NA
46237,2014,8,23,20,12,NA,NA,NA,1.51,11.76,7.59,204,NA,NA,16.7,NA,NA,NA
46237,2014,8,23,20,42,NA,NA,NA,1.5,11.76,7.93,213,NA,NA,16.9,NA,NA,NA
46237,2014,8,23,21,12,NA,NA,NA,1.57,12.5,8.11,210,NA,NA,16.6,NA,NA,NA
46237,2014,8,23,21,42,NA,NA,NA,1.53,11.76,7.85,210,NA,NA,16.6,NA,NA,NA
46237,2014,8,23,22,12,NA,NA,NA,1.68,12.5,8.38,216,NA,NA,16.9,NA,NA,NA
46237,2014,8,23,22,42,NA,NA,NA,1.53,11.76,7.86,211,NA,NA,17,NA,NA,NA
46237,2014,8,23,23,12,NA,NA,NA,1.53,12.5,8.01,214,NA,NA,16.9,NA,NA,NA
46237,2014,8,23,23,42,NA,NA,NA,1.6,11.76,8.36,216,NA,NA,17.4,NA,NA,NA
46237,2014,8,24,0,12,NA,NA,NA,1.8,12.5,8.61,218,NA,NA,17.5,NA,NA,NA
46237,2014,8,24,0,42,NA,NA,NA,1.73,12.5,8.5,218,NA,NA,18,NA,NA,NA
46237,2014,8,24,1,12,NA,NA,NA,1.63,12.5,8.39,217,NA,NA,17.9,NA,NA,NA
46237,2014,8,24,1,42,NA,NA,NA,1.67,12.5,8.43,213,NA,NA,17.7,NA,NA,NA
46237,2014,8,24,2,12,NA,NA,NA,1.63,12.5,8.11,214,NA,NA,17.6,NA,NA,NA
46237,2014,8,24,2,42,NA,NA,NA,1.6,11.76,8.19,211,NA,NA,17.5,NA,NA,NA
46237,2014,8,24,3,12,NA,NA,NA,1.45,11.76,8.13,208,NA,NA,17.8,NA,NA,NA
46237,2014,8,24,3,42,NA,NA,NA,1.55,12.5,8.56,208,NA,NA,17.8,NA,NA,NA
46237,2014,8,24,4,12,NA,NA,NA,1.54,12.5,8.84,211,NA,NA,17.6,NA,NA,NA
46237,2014,8,24,4,42,NA,NA,NA,1.4,11.11,8.21,208,NA,NA,17.6,NA,NA,NA
46237,2014,8,24,5,12,NA,NA,NA,1.35,11.76,8.33,210,NA,NA,17.4,NA,NA,NA
46237,2014,8,24,5,42,NA,NA,NA,1.64,11.76,9.24,206,NA,NA,17.3,NA,NA,NA
46237,2014,8,24,6,12,NA,NA,NA,1.25,11.11,8.27,208,NA,NA,17.2,NA,NA,NA
46237,2014,8,24,6,42,NA,NA,NA,1.43,11.11,8.78,206,NA,NA,17.1,NA,NA,NA
46237,2014,8,24,7,12,NA,NA,NA,1.41,11.76,8.9,213,NA,NA,17,NA,NA,NA
46237,2014,8,24,7,42,NA,NA,NA,1.33,11.76,8.16,216,NA,NA,17,NA,NA,NA
46237,2014,8,24,8,12,NA,NA,NA,1.32,11.11,8.06,208,NA,NA,16.9,NA,NA,NA
46237,2014,8,24,8,42,NA,NA,NA,1.52,11.11,8.7,208,NA,NA,16.8,NA,NA,NA
46237,2014,8,24,14,12,NA,NA,NA,1.36,11.11,7.79,204,NA,NA,17.6,NA,NA,NA
46237,2014,8,24,14,42,NA,NA,NA,1.39,10.53,7.89,208,NA,NA,17.6,NA,NA,NA
46237,2014,8,24,15,12,NA,NA,NA,1.41,11.11,7.81,201,NA,NA,17.6,NA,NA,NA
46237,2014,8,24,15,42,NA,NA,NA,1.36,11.76,7.45,206,NA,NA,17.6,NA,NA,NA
46237,2014,8,24,16,12,NA,NA,NA,1.38,10.53,7.85,203,NA,NA,17.5,NA,NA,NA
46237,2014,8,24,16,42,NA,NA,NA,1.44,11.76,7.92,203,NA,NA,17.4,NA,NA,NA
46237,2014,8,24,17,12,NA,NA,NA,1.51,11.11,8.43,203,NA,NA,17.1,NA,NA,NA
46237,2014,8,24,17,42,NA,NA,NA,1.31,11.11,7.82,204,NA,NA,17.1,NA,NA,NA
46237,2014,8,24,18,12,NA,NA,NA,1.37,11.11,8.16,207,NA,NA,17,NA,NA,NA
46237,2014,8,24,18,42,NA,NA,NA,1.31,10.53,8.09,201,NA,NA,16.9,NA,NA,NA
46237,2014,8,24,19,12,NA,NA,NA,1.22,11.76,7.55,208,NA,NA,16.9,NA,NA,NA
46237,2014,8,24,19,42,NA,NA,NA,1.41,11.11,8.38,207,NA,NA,17,NA,NA,NA
46237,2014,8,24,20,12,NA,NA,NA,1.42,11.11,8.29,208,NA,NA,17,NA,NA,NA
46237,2014,8,24,20,42,NA,NA,NA,1.29,11.11,7.79,210,NA,NA,17.1,NA,NA,NA
46237,2014,8,24,21,12,NA,NA,NA,1.25,11.11,7.84,214,NA,NA,17.2,NA,NA,NA
46237,2014,8,24,22,12,NA,NA,NA,1.45,9.88,8.33,213,NA,NA,17.3,NA,NA,NA
46237,2014,8,24,22,42,NA,NA,NA,1.35,10.53,8.12,214,NA,NA,17.3,NA,NA,NA
46237,2014,8,24,23,12,NA,NA,NA,1.36,10.53,8.01,207,NA,NA,17.3,NA,NA,NA
46237,2014,8,24,23,42,NA,NA,NA,1.35,10.53,7.99,201,NA,NA,17.1,NA,NA,NA
46237,2014,8,25,0,12,NA,NA,NA,1.36,10.53,7.81,211,NA,NA,17.7,NA,NA,NA
46237,2014,8,25,0,42,NA,NA,NA,1.28,9.09,7.65,253,NA,NA,18,NA,NA,NA
46237,2014,8,25,1,12,NA,NA,NA,1.41,10.53,7.88,210,NA,NA,17.9,NA,NA,NA
46237,2014,8,25,1,42,NA,NA,NA,1.26,9.09,7.24,256,NA,NA,17.4,NA,NA,NA
46237,2014,8,25,2,12,NA,NA,NA,1.42,9.88,7.88,220,NA,NA,17.5,NA,NA,NA
46237,2014,8,25,2,42,NA,NA,NA,1.37,9.09,7.92,241,NA,NA,17.4,NA,NA,NA
46237,2014,8,25,3,12,NA,NA,NA,1.29,9.88,7.62,207,NA,NA,17.9,NA,NA,NA
46237,2014,8,25,3,42,NA,NA,NA,1.29,9.88,7.73,204,NA,NA,17.7,NA,NA,NA
46237,2014,8,25,4,12,NA,NA,NA,1.35,10.53,7.94,214,NA,NA,17.6,NA,NA,NA
46237,2014,8,25,4,42,NA,NA,NA,1.3,10.53,7.82,208,NA,NA,17.6,NA,NA,NA
46237,2014,8,25,5,12,NA,NA,NA,1.24,10.53,7.25,217,NA,NA,17.4,NA,NA,NA
46237,2014,8,25,5,42,NA,NA,NA,1.25,10.53,7.46,216,NA,NA,17.3,NA,NA,NA
46237,2014,8,25,6,12,NA,NA,NA,1.17,8.33,7,253,NA,NA,17.2,NA,NA,NA
46237,2014,8,25,6,42,NA,NA,NA,1.27,9.88,7.57,238,NA,NA,17.2,NA,NA,NA
46237,2014,8,25,7,12,NA,NA,NA,1.21,15.38,7.8,237,NA,NA,17.1,NA,NA,NA
46237,2014,8,25,7,42,NA,NA,NA,1.17,15.38,7.79,239,NA,NA,17.1,NA,NA,NA
46237,2014,8,25,8,12,NA,NA,NA,1.26,9.88,8.07,225,NA,NA,17.1,NA,NA,NA
46237,2014,8,25,8,42,NA,NA,NA,1.17,15.38,7.9,238,NA,NA,17.1,NA,NA,NA
46237,2014,8,25,9,12,NA,NA,NA,1.15,15.38,7.87,237,NA,NA,17.1,NA,NA,NA
46237,2014,8,25,9,42,NA,NA,NA,1.17,9.09,8.03,248,NA,NA,17.1,NA,NA,NA
46237,2014,8,25,10,12,NA,NA,NA,1.19,15.38,8,239,NA,NA,17.1,NA,NA,NA
46237,2014,8,25,10,42,NA,NA,NA,1.22,15.38,8.05,237,NA,NA,17.1,NA,NA,NA
46237,2014,8,25,11,12,NA,NA,NA,1.16,15.38,7.38,241,NA,NA,17.3,NA,NA,NA
46237,2014,8,25,11,42,NA,NA,NA,1.17,14.29,7.26,230,NA,NA,17.3,NA,NA,NA
46237,2014,8,25,12,12,NA,NA,NA,1.2,10.53,6.68,218,NA,NA,17.4,NA,NA,NA
46237,2014,8,25,12,42,NA,NA,NA,1.27,9.88,7.05,216,NA,NA,17.4,NA,NA,NA
46237,2014,8,25,13,12,NA,NA,NA,1.15,14.29,6.85,228,NA,NA,17.5,NA,NA,NA
46237,2014,8,25,13,42,NA,NA,NA,1.17,14.29,6.41,228,NA,NA,17.5,NA,NA,NA
46237,2014,8,25,14,12,NA,NA,NA,1.12,15.38,6.22,242,NA,NA,17.6,NA,NA,NA
46237,2014,8,25,14,42,NA,NA,NA,1.08,9.09,5.93,225,NA,NA,17.6,NA,NA,NA
46237,2014,8,25,15,12,NA,NA,NA,1.16,15.38,6.39,241,NA,NA,17.7,NA,NA,NA
46237,2014,8,25,15,42,NA,NA,NA,1.17,15.38,6.03,230,NA,NA,17.7,NA,NA,NA
46237,2014,8,25,16,12,NA,NA,NA,1.16,14.29,5.88,218,NA,NA,17.6,NA,NA,NA
46237,2014,8,25,16,42,NA,NA,NA,1.18,15.38,6.04,230,NA,NA,17.5,NA,NA,NA
46237,2014,8,25,17,12,NA,NA,NA,1.22,14.29,6.11,217,NA,NA,17.4,NA,NA,NA
46237,2014,8,25,17,42,NA,NA,NA,1.16,15.38,5.98,235,NA,NA,17.2,NA,NA,NA
46237,2014,8,25,18,12,NA,NA,NA,1.17,9.88,5.82,208,NA,NA,17,NA,NA,NA
