Buoy,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46014,2014,2,19,5,50,242,4,6.1,2.95,12.9,9.77,NA,1019.8,12.6,12,NA,NA,NA
46014,2014,2,19,6,50,263,5.2,6.3,NA,NA,NA,NA,1019.8,12.7,12,NA,NA,NA
46014,2014,2,19,7,50,264,5.5,6.9,NA,NA,NA,NA,1019.5,12.6,11.9,NA,NA,NA
46014,2014,2,19,8,50,345,9.4 1,1.3,3.18,12.9,9.22,NA,1019.7,10.6,11.9,NA,NA,NA
46014,2014,2,19,9,50,340,9.9 1,1.8,2.87,13.79,7.94,NA,1019.9,11.1,11.8,NA,NA,NA
46014,2014,2,19,10,50,335 1,0.3 9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46014,2014,2,19,11,50,349,8.9 1,0.8,3.41,12.9,7.56,NA,1020.9,11.4,11.7,NA,NA,NA
46014,2014,2,19,12,50,347 1,0.5 1,2.6,3.11,13.79,7.33,NA,1021.5,11.1,11.7,NA,NA,NA
46014,2014,2,19,13,50,338 1,1.2 1,4.1,3.43,13.79,7.56,NA,1021.7,10.9,11.7,NA,NA,NA
46014,2014,2,19,14,50,355,9.7 1,1.8,2.83,12.9,7.09,NA,1021.5,10.8,11.7,NA,NA,NA
46014,2014,2,19,15,50,346 1,1.1 1,3.4,3.18,12.9,7.77,NA,1022.2,10.6,11.7,NA,NA,NA
46014,2014,2,19,16,50,357,9.2 1,1,3.41,13.79,7.93,NA,1023.4,10.4,11.7,NA,NA,NA
46014,2014,2,19,17,50,354,9.2 1,1,3.19,12.9,7.72,NA,1024.2,10.5,11.6,NA,NA,NA
46014,2014,2,19,18,50,346,8.2,9.6,3.22,13.79,7.83,NA,1024.7,10.4,11.6,NA,NA,NA
46014,2014,2,19,19,50,344,9.9 1,1.8,3.33,12.9,8.01,NA,1024.8,10.5,11.6,NA,NA,NA
46014,2014,2,19,20,50,341,9.5 1,1.6,3.61,12.9,8.11,NA,1024.1,10.6,11.6,NA,NA,NA
46014,2014,2,19,21,50,336 1,1.8 1,4.7,NA,NA,NA,NA,1023.6,10.6,11.6,NA,NA,NA
46014,2014,2,19,22,50,336 1,2.3 1,4.7,3.82,12.9,7.72,NA,1023.2,10.7,11.6,NA,NA,NA
46014,2014,2,19,23,50,337 1,2.4 1,5.1,NA,NA,NA,NA,1022.9,10.6,11.6,NA,NA,NA
46014,2014,2,20,0,50,337 1,3.1 1,5.6,3.91,12.12,7.77,NA,1023,10.5,11.5,NA,NA,NA
46014,2014,2,20,2,50,344 1,3.5 1,5.9,3.95,12.9,7.74,NA,1023.7,10.5,11.5,NA,NA,NA
46014,2014,2,20,3,50,345 1,2.3 1,4.3,4.83,12.9,8.14,NA,1024.1,10.5,11.5,NA,NA,NA
46014,2014,2,20,4,50,345 1,1.6 1,4.6,4.55,12.9,8.23,NA,1024.4,10.5,11.4,NA,NA,NA
46014,2014,2,20,5,50,352,9.5 1,2.6,4.09,12.9,8.04,NA,1024.9,10.5,11.4,NA,NA,NA
46014,2014,2,20,6,50,348,9.7 1,2.6,4.34,12.9,8.61,NA,1025,10.4,11.3,NA,NA,NA
46014,2014,2,20,7,50,348,9.6 1,1.7,4.13,13.79,8.58,NA,1025.2,10.4,11.4,NA,NA,NA
46014,2014,2,20,8,50,350 1,0.5 1,2.6,4.07,13.79,8.88,NA,1024.9,10.4,11.4,NA,NA,NA
46014,2014,2,20,9,50,10 1,0.5 1,2.4,4.08,13.79,8.53,NA,1024,10.3,11.4,NA,NA,NA
46014,2014,2,20,10,50,354,9.0 1,1,3.62,13.79,8.46,NA,1024.3,10.4,11.4,NA,NA,NA
46014,2014,2,20,11,50,352,8.9 1,1.1,3.46,13.79,8.34,NA,1024.2,10.3,11.4,NA,NA,NA
46014,2014,2,20,12,50,354,9.6 1,1.6,3.43,13.79,7.97,NA,1024,10.4,11.4,NA,NA,NA
46014,2014,2,20,13,50,353,9.2 1,0.7,3.59,14.81,7.86,NA,1023.8,10.6,11.4,NA,NA,NA
46014,2014,2,20,14,50,2,8.2 1,0.1,3.72,13.79,8.18,NA,1023.8,10.5,11.4,NA,NA,NA
46014,2014,2,20,15,50,354,8.6 1,0.3,3.71,12.9,8.4,NA,1024.2,10.6,11.4,NA,NA,NA
46014,2014,2,20,16,50,358,8.2 1,0.6,4.18,12.9,8.87,NA,1024.5,10.6,11.4,NA,NA,NA
46014,2014,2,20,17,50,360,6.9,9.2,3.75,12.12,8.62,NA,1024.8,10.7,11.4,NA,NA,NA
46014,2014,2,20,18,50,360,6.7,8.3,3.59,13.79,8.61,NA,1024.5,10.8,11.4,NA,NA,NA
46014,2014,2,20,19,50,4,5.8,6.9,3.36,12.9,8.48,NA,1023.9,10.7,11.4,NA,NA,NA
46014,2014,2,20,20,50,348,6.2,7.6,3.64,13.79,8.98,NA,1023.2,10.9,11.5,NA,NA,NA
46014,2014,2,20,21,50,348,7,8.6,3.78,12.9,8.93,NA,1022.4,11.1,11.5,NA,NA,NA
46014,2014,2,20,22,50,339,6.7,8.6,3.68,12.9,8.95,NA,1022,11.3,11.5,NA,NA,NA
46014,2014,2,20,23,50,337,8.9 1,1.3,3.74,12.9,8.66,NA,1021.7,11.1,11.5,NA,NA,NA
46014,2014,2,21,1,50,342,9.5 1,1.9,3.33,13.79,7.51,NA,1021.6,11.1,11.4,NA,NA,NA
46014,2014,2,21,2,50,341,9.9 1,1.9,3.81,13.79,7.92,NA,1021.7,11.1,11.3,NA,NA,NA
46014,2014,2,21,3,50,346,9.0 1,1.6,3.56,13.79,7.92,NA,1022,11.2,11.3,NA,NA,NA
46014,2014,2,21,4,50,348,8.5 1,0.3,NA,NA,NA,NA,1021.9,11.2,11.3,NA,NA,NA
46014,2014,2,21,5,50,355,7.1,9.1,3.47,12.9,7.96,NA,1021.7,11.2,11.3,NA,NA,NA
46014,2014,2,21,6,50,347,7.3 9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46014,2014,2,21,7,50,349,6.1,7.8,3.32,12.9,8.07,NA,1021.3,11.2,11.2,NA,NA,NA
46014,2014,2,21,8,50,345,7.4,8.9,3.15,13.79,8.01,NA,1021,11,11.2,NA,NA,NA
46014,2014,2,21,9,50,343,6.3,8,3.1,12.12,8.01,NA,1021.2,11,11.3,NA,NA,NA
46014,2014,2,21,10,50,353,5.8,7.2,3.44,11.43,8.44,NA,1020.8,11,11.2,NA,NA,NA
46014,2014,2,21,11,50,342,5.4,6.5,3.16,12.9,8.2,NA,1020.5,11.1,11.2,NA,NA,NA
46014,2014,2,21,12,50,348,5.2,7.1,NA,NA,NA,NA,1020.6,11,11.2,NA,NA,NA
46014,2014,2,21,13,50,355,6.7,8,3.43,12.9,8.7,NA,1020.2,11,11.2,NA,NA,NA
46014,2014,2,21,14,50,10,4.7,6.3,3.33,12.9,8.6,NA,1020,10.9,11.2,NA,NA,NA
46014,2014,2,21,15,50,10,4.6,5.6,3.11,12.9,8.2,NA,1020.4,10.7,11.2,NA,NA,NA
46014,2014,2,21,16,50,347,6.3,7.6,3.28,12.9,8.04,NA,1020.5,11.1,11.2,NA,NA,NA
46014,2014,2,21,17,50,343,6.5,7.7,3.64,12.9,8.63,NA,1020.6,11.3,11.2,NA,NA,NA
46014,2014,2,21,18,50,346,7.9,9.8,3.37,12.12,8.12,NA,1020.6,11.1,11.3,NA,NA,NA
46014,2014,2,21,19,50,343,8.6 1,0.5,3.3,12.12,7.95,NA,1020.4,11.2,11.3,NA,NA,NA
46014,2014,2,21,20,50,345,8.7 1,1.2,3.37,12.9,7.95,NA,1019.5,11.2,11.3,NA,NA,NA
46014,2014,2,21,21,50,341,9.4 1,1.9,3.19,12.12,7.53,NA,1018.5,11.1,11.3,NA,NA,NA
46014,2014,2,21,22,50,346,9.5 1,1.3,3.18,12.12,7.2,NA,1017.8,11.3,11.3,NA,NA,NA
46014,2014,2,21,23,50,351,7.5,9.1,3.04,12.9,7.27,NA,1017.6,11.5,11.3,NA,NA,NA
46014,2014,2,22,0,50,351,7.8,9.2,2.62,11.43,6.54,NA,1017.2,11.4,11.3,NA,NA,NA
46014,2014,2,22,1,50,348,8.3,9.8,2.91,12.9,6.94,NA,1017.2,11.2,11.2,NA,NA,NA
46014,2014,2,22,2,50,346,8.4,9.5,2.77,11.43,6.55,NA,1017.4,11.3,11.3,NA,NA,NA
46014,2014,2,22,3,50,335 1,0.8 1,3.3,2.8,12.12,6.46,NA,1016.9,11.2,11.3,NA,NA,NA
46014,2014,2,22,4,50,337 1,0.6 1,2.9,2.85,12.9,6.74,NA,1017.2,11.2,11.3,NA,NA,NA
46014,2014,2,22,5,50,340 1,0.1 1,2.6,2.77,12.9,6.67,NA,1017.3,11,11.2,NA,NA,NA
46014,2014,2,22,6,50,340,9.6 1,1.7,3.01,12.12,6.88,NA,1017.3,11,11.2,NA,NA,NA
46014,2014,2,22,7,50,341,9.9 1,2.1,3.01,12.12,6.77,NA,1017.2,10.9,11.2,NA,NA,NA
46014,2014,2,22,8,50,340,8.7 1,0.9,2.79,11.43,6.63,NA,1017.3,10.9,11.2,NA,NA,NA
46014,2014,2,22,9,50,340,9.1 1,1.1,2.63,10,6.73,NA,1017.1,10.8,11.2,NA,NA,NA
46014,2014,2,22,10,50,348,8,9.3,2.7,12.12,6.73,NA,1016.9,10.6,11.2,NA,NA,NA
46014,2014,2,22,11,50,352,8,9.2,2.9,11.43,7.01,NA,1016.6,10.7,11.2,NA,NA,NA
46014,2014,2,22,12,50,348,8.2,9.6,2.42,11.43,6.34,NA,1016.8,10.4,11.2,NA,NA,NA
46014,2014,2,22,13,50,349,6.6,8.3,2.38,11.43,6.57,NA,1016.9,9.9,11.2,NA,NA,NA
46014,2014,2,22,14,50,349,6.4,8.3,2.45,11.43,6.61,NA,1016.6,10,11.2,NA,NA,NA
46014,2014,2,22,15,50,341,6.7,8.1,2.2,12.12,6.56,NA,1016.8,10.2,11.2,NA,NA,NA
46014,2014,2,22,16,50,346,6.2,7.1,2.14,11.43,6.56,NA,1017.1,10.1,11.2,NA,NA,NA
46014,2014,2,22,17,50,359,5.5,7.1,2.02,11.43,6.46,NA,1017.5,9.6,11.2,NA,NA,NA
46014,2014,2,22,18,50,345,5.1,6.7,2.05,12.12,6.69,NA,1017.6,9.8,11.2,NA,NA,NA
46014,2014,2,22,19,50,335,6.3,8.1,1.92,12.12,6.39,NA,1017.5,9.9,11.2,NA,NA,NA
46014,2014,2,22,20,50,339,6.5,7.7,1.95,11.43,6.38,NA,1016.6,9.8,11.3,NA,NA,NA
46014,2014,2,22,21,50,333,6.7,8.4,NA,NA,NA,NA,1016.1,10.2,11.3,NA,NA,NA
46014,2014,2,22,22,50,336,6.4,7.5,1.87,10.81,6.38,NA,1015.6,9.9,11.3,NA,NA,NA
46014,2014,2,23,0,50,340,6,6.9,1.76,11.43,6.5,NA,1015,10.6,11.3,NA,NA,NA
46014,2014,2,23,1,50,337,6.2,7.2,1.83,11.43,6.53,NA,1015,10.6,11.3,NA,NA,NA
46014,2014,2,23,2,50,323,5.5,6.6,1.68,17.39,6.54,NA,1015.3,10.6,11.3,NA,NA,NA
46014,2014,2,23,3,50,328,5.2,6.7,1.58,11.43,6.16,NA,1015.4,10.7,11.2,NA,NA,NA
46014,2014,2,23,4,50,336,5,6.1,1.84,11.43,6.74,NA,1015.7,10.7,11.3,NA,NA,NA
46014,2014,2,23,5,50,353,5.6,6.5,1.84,17.39,6.47,NA,1015.7,10.7,11.2,NA,NA,NA
46014,2014,2,23,6,50,339,5.3,6.3,1.89,17.39,6.44,NA,1015.7,10.6,11.2,NA,NA,NA
46014,2014,2,23,7,50,335,5.6,7,1.68,10.81,6.39,NA,1015.6,10.5,11.2,NA,NA,NA
46014,2014,2,23,8,50,350,7.4,9.3,1.84,17.39,6.69,NA,1015.5,10.1,11.2,NA,NA,NA
46014,2014,2,23,9,50,359,5.6,6.5,1.7,17.39,6.37,NA,1015.5,10,11.2,NA,NA,NA
46014,2014,2,23,10,50,344,3.1,4,1.68,17.39,6.36,NA,1015.5,9.7,11.2,NA,NA,NA
46014,2014,2,23,11,50,352,4.4,6.3,1.58,17.39,6.56,NA,1015.6,9.1,11.2,NA,NA,NA
46014,2014,2,23,12,50,358,4,5.1,1.55,17.39,6.68,NA,1015.7,9.2,11.2,NA,NA,NA
46014,2014,2,23,13,50,7,3.6,4.7,1.39,16,6.8,NA,1015.7,8.5,11.2,NA,NA,NA
46014,2014,2,23,14,50,344,3.9,6.2,1.56,16,7.36,NA,1015.9,8.4,11.1,NA,NA,NA
46014,2014,2,23,15,50,21,4.4,5.5,1.45,16,7.38,NA,1016.1,8.7,11.1,NA,NA,NA
46014,2014,2,23,16,50,9,4.1,5.5,1.75,16,8.57,NA,1016.5,8.6,11.2,NA,NA,NA
46014,2014,2,23,17,50,345,3.2,4.4,1.5,16,7.65,NA,1016.7,9.1,11.2,NA,NA,NA
46014,2014,2,23,18,50,337,4.6,5.9,1.57,16,7.97,NA,1017.2,8.8,11.2,NA,NA,NA
46014,2014,2,23,19,50,342,3.4,4.7,1.66,16,8.83,NA,1017.1,8.6,11.3,NA,NA,NA
46014,2014,2,23,20,50,309,4.8,6.6,1.56,16,8.08,NA,1017.2,8.8,11.4,NA,NA,NA
46014,2014,2,23,21,50,323,4.2,5.8,1.4,16,7.42,NA,1017.2,9.7,11.3,NA,NA,NA
46014,2014,2,23,22,50,4,3.9,5.2,1.43,16,7.68,NA,1016.8,9.2,11.4,NA,NA,NA
46014,2014,2,23,23,50,360,3.2,4.1,1.24,16,7.08,NA,1016.5,8.8,11.4,NA,NA,NA
46014,2014,2,24,0,50,351,2.6,3.2,1.09,16,6.83,NA,1015.9,9.1,11.4,NA,NA,NA
46014,2014,2,24,1,50,328,3.7,4.5,1.21,16,7.67,NA,1015.9,9.3,11.3,NA,NA,NA
46014,2014,2,24,2,50,348,4,4.6,1.2,16,8.25,NA,1016,9.7,11.3,NA,NA,NA
46014,2014,2,24,3,50,357,3.4,4,1.16,16,8.32,NA,1015.8,9.8,11.3,NA,NA,NA
46014,2014,2,24,4,50,353,4,4.5,1.28,16,9.18,NA,1016.3,9.8,11.2,NA,NA,NA
46014,2014,2,24,5,50,20,4.8,5.6,1.05,16,8.49,NA,1016.4,8.8,11.2,NA,NA,NA
46014,2014,2,24,6,50,11,4.1,5,1.29,14.81,9.66,NA,1016.5,8.1,11.1,NA,NA,NA
46014,2014,2,24,7,50,12,3.6,4.1,1.16,14.81,9.14,NA,1016.2,7.8,11.1,NA,NA,NA
46014,2014,2,24,8,50,358,3.7,4.7,1.38,16,10.7,NA,1016,7.9,11.1,NA,NA,NA
46014,2014,2,24,9,50,8,4.1,5.2,1.1,14.81,9.37,NA,1015.9,7.6,11.1,NA,NA,NA
46014,2014,2,24,10,50,4,5,6.3,1.26,16,9.39,NA,1015.6,7.5,11.1,NA,NA,NA
46014,2014,2,24,11,50,351,4.7,5.8,1.11,14.81,8.38,NA,1015.2,7.7,11.1,NA,NA,NA
46014,2014,2,24,12,50,358,3.3,4.3,1.22,16,9.32,NA,1015.1,7.4,11.1,NA,NA,NA
46014,2014,2,24,13,50,348,3.3,4.2,1.18,14.81,9.81,NA,1014.9,7.3,11.1,NA,NA,NA
46014,2014,2,24,14,50,356,3.6,4.5,1.45,13.79,10.92,NA,1014.9,7.5,11.1,NA,NA,NA
46014,2014,2,24,15,50,9,2.7,3.8,1.36,14.81,10.82,NA,1015.2,7.4,11.1,NA,NA,NA
46014,2014,2,24,16,50,351,2,2.8,1.22,14.81,10.58,NA,1015.6,7.8,11.1,NA,NA,NA
46014,2014,2,24,17,50,330,1.9,2.7,1.12,14.81,10.4,NA,1015.9,8.4,11.2,NA,NA,NA
46014,2014,2,24,18,50,22,1.2,1.5,1.08,16,10.31,NA,1015.8,8.6,11.4,NA,NA,NA
46014,2014,2,24,19,50,101,0.7,1.4,1.06,14.81,9.92,NA,1015.5,10.5,11.6,NA,NA,NA
46014,2014,2,24,20,50,180,0.0 9,9,1.13,14.81,10.52,NA,1014.8,12.1,NA,NA,NA,NA
46014,2014,2,24,21,50,341,1.6,2.7,0.83,16,8.86,NA,1014.4,11.1,12.7,NA,NA,NA
46014,2014,2,24,22,50,357,1.8,2.3,1.04,14.81,10.28,NA,1014.1,10.6,12.4,NA,NA,NA
46014,2014,2,24,23,50,24,1.7 9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46014,2014,2,25,0,50,323,2,2.5,0.91,14.81,9.86,NA,1013.7,10.9,11.8,NA,NA,NA
46014,2014,2,25,1,50,328,3.1,3.9,0.96,14.81,10.28,NA,1013.9,8.7,11.6,NA,NA,NA
46014,2014,2,25,2,50,339,1.9,2.3,0.86,13.79,9.91,NA,1013.8,8.1,11.5,NA,NA,NA
46014,2014,2,25,3,50,2,2,2.8,0.86,13.79,9.84,NA,1013.9,7.9,11.4,NA,NA,NA
46014,2014,2,25,4,50,4,1.6,2.3,1,14.81,10.91,NA,1014.1,7.7,11.3,NA,NA,NA
46014,2014,2,25,5,50,38,2.4,2.8,1.16,13.79,11.37,NA,1014,7.9,11.4,NA,NA,NA
46014,2014,2,25,6,50,332,0.2,0.9,1.32,13.79,11.84,NA,1014,8.2,11.4,NA,NA,NA
46014,2014,2,25,7,50,330,0.4,1.3,1.16,13.79,11.48,NA,1013.7,8.2,11.4,NA,NA,NA
46014,2014,2,25,8,50,180,0.0 9,9,1.03,13.79,10.89,NA,NA,8.2,NA,NA,NA,NA
46014,2014,2,25,9,50,112,3.2,4.2,1.22,13.79,11.51,NA,1013.1,9.9,11.2,NA,NA,NA
46014,2014,2,25,10,50,144,5.5,6.7,1.15,14.81,11.3,NA,1013.1,10.4,11.1,NA,NA,NA
46014,2014,2,25,11,50,154,7.9,9.5,1.05,12.9,8.44,NA,1012.5,9.6,11.1,NA,NA,NA
46014,2014,2,25,12,50,160,7.5,9.4,NA,NA,NA,NA,1012.8,9.9,11.1,NA,NA,NA
46014,2014,2,25,13,50,160,8.0 1,0.1,1.04,14.81,5.8,NA,1013.1,10.1,11,NA,NA,NA
46014,2014,2,25,14,50,167,9.3 1,1.1,1.03,13.79,5.17,NA,1012.9,10.3,11.1,NA,NA,NA
46014,2014,2,25,15,50,141,8.2,9.7,1.05,13.79,4.65,NA,1013.1,10.5,11.2,NA,NA,NA
46014,2014,2,25,16,50,151,8.5,9.8,1.18,14.81,5.04,NA,1013.2,10.5,11.2,NA,NA,NA
46014,2014,2,25,17,50,163,9.5 1,1.6,1.16,13.79,5.12,NA,1013.6,10.3,11.3,NA,NA,NA
46014,2014,2,25,18,50,158 1,1.4 1,4.3,1.32,12.12,4.9,NA,1013.5,10.5,11.4,NA,NA,NA
46014,2014,2,25,19,50,160 1,1.3 1,3.3,1.61,5.26,5,NA,1013.3,11,11.5,NA,NA,NA
46014,2014,2,25,20,50,169 1,2.3 1,5.2,NA,NA,NA,NA,1012.4,11,11.4,NA,NA,NA
46014,2014,2,25,21,50,173 1,2.5 1,4.5,1.84,12.9,5.2,NA,1011.9,11.3,12,NA,NA,NA
46014,2014,2,25,22,50,167 1,1.8 1,4,1.86,5.88,5.04,NA,1012,11.3,11.9,NA,NA,NA
46014,2014,2,25,23,50,156 1,1.0 1,3.7,1.81,5.88,5.11,NA,1011.9,11.3,12.1,NA,NA,NA
46014,2014,2,26,0,50,160 1,2.1 1,4.2,1.78,5.56,5.1,NA,1011.7,11.4,12.3,NA,NA,NA
46014,2014,2,26,1,50,157 1,0.6 1,3.1,NA,NA,NA,NA,1011.6,11.9,12.3,NA,NA,NA
46014,2014,2,26,2,50,154 1,0.1 1,2.3,1.66,12.9,5.4,NA,1011.9,11.9,12.3,NA,NA,NA
46014,2014,2,26,3,50,149 1,0.7 1,2.2,1.7,5.56,5.5,NA,1011.5,11.9,12.5,NA,NA,NA
46014,2014,2,26,4,50,157 1,0.4 9,9,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
46014,2014,2,26,5,50,151,9.7 1,1.7,1.69,5.56,5.66,NA,1010.8,11.9,12.7,NA,NA,NA
46014,2014,2,26,6,50,158 1,1.3 1,3.5,1.71,12.9,5.57,NA,1010.6,11.9,12.7,NA,NA,NA
46014,2014,2,26,7,50,161 1,3.3 1,6.2,1.8,5.56,5.57,NA,1011.3,12.1,12.6,NA,NA,NA
46014,2014,2,26,8,50,147 1,3.3 1,6.1,1.97,5.88,5.5,NA,1011.8,11.9,12.5,NA,NA,NA
46014,2014,2,26,9,50,132 1,1.1 1,3.4,NA,NA,NA,NA,1011.7,11.6,12.4,NA,NA,NA
46014,2014,2,26,10,50,130 1,0.0 1,2.2,2.14,17.39,6.05,NA,1011.3,12.2,12.4,NA,NA,NA
46014,2014,2,26,11,50,135 1,1.0 1,4.1,2.13,17.39,5.89,NA,1011.1,12.4,12.5,NA,NA,NA
46014,2014,2,26,12,50,105,6.8,8.9,2.44,16,6.26,NA,1010.2,12.2,12.6,NA,NA,NA
46014,2014,2,26,13,50,148 1,0.0 1,2,2.59,16,7.13,NA,1010,12.6,12.6,NA,NA,NA
46014,2014,2,26,14,50,130,9.8 9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46014,2014,2,26,15,50,128 1,1.7 1,4.5,2.86,14.81,6.85,NA,1009.7,12.6,12.7,NA,NA,NA
46014,2014,2,26,16,50,128 1,2.2 1,4.6,2.72,14.81,6.6,NA,1009.3,13,12.6,NA,NA,NA
46014,2014,2,26,17,50,142,6.6,8.1,3.18,16,7.43,NA,1009.4,13.3,12.6,NA,NA,NA
46014,2014,2,26,18,50,141 1,1.6 1,4.6,3.11,14.81,7.13,NA,1008.9,13.4,12.6,NA,NA,NA
46014,2014,2,26,19,50,128 1,1.2 1,3.3,3.54,14.81,7.53,NA,1007.5,13.2,12.5,NA,NA,NA
46014,2014,2,26,20,50,145,9.6 1,1.5,3.46,14.81,7.62,NA,1006.8,13,12.5,NA,NA,NA
46014,2014,2,26,21,50,130,8.2 1,0.1,3.54,13.79,7.7,NA,1005.3,12.6,12.4,NA,NA,NA
46014,2014,2,26,22,50,129,9.6 1,4.3,3.62,12.9,7.87,NA,1004.6,13.9,12.4,NA,NA,NA
46014,2014,2,26,23,50,133,9.1 9,9,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA
46014,2014,2,27,0,50,136,9.5 1,2.8,3.7,13.79,7.52,NA,1003.5,12.6,12.4,NA,NA,NA
46014,2014,2,27,1,50,139 1,1.5 1,4.5,3.68,14.81,7.66,NA,1001.9,13.6,12.4,NA,NA,NA
46014,2014,2,27,2,50,145 1,1.5 1,4.6,NA,NA,NA,NA,1001.5,13.5,12.4,NA,NA,NA
46014,2014,2,27,3,50,180,9.8 1,4,3.67,13.79,7.52,NA,1002.9,9.9,12.4,NA,NA,NA
46014,2014,2,27,4,50,146,6.1 9,9,NA,NA,NA,NA,1003.4,12.3,NA,NA,NA,NA
46014,2014,2,27,5,50,149,7.8,9.9,3.58,9.09,7.86,NA,1003.2,12.5,12.3,NA,NA,NA
46014,2014,2,27,6,50,147,7,8.3,3.42,9.09,7.83,NA,1003.8,12.3,12.3,NA,NA,NA
46014,2014,2,27,7,50,158,7.9,9.4,NA,NA,NA,NA,1003.5,12.6,12.3,NA,NA,NA
46014,2014,2,27,8,50,176,9.1 1,0.8,3.22,13.79,7.96,NA,1003.8,12.8,12.3,NA,NA,NA
46014,2014,2,27,9,50,176,9.5 1,1.6,2.98,12.9,7.68,NA,1004.3,12.7,12.3,NA,NA,NA
46014,2014,2,27,10,50,166 1,0.3 1,2.8,NA,NA,NA,NA,1004.3,12.7,12.3,NA,NA,NA
46014,2014,2,27,11,50,181,9.9 1,2.2,3.21,12.9,7.57,NA,1004.5,12.1,12.3,NA,NA,NA
46014,2014,2,27,12,50,174,9.3 1,0.9,2.75,9.09,6.83,NA,1005.1,12.3,12.3,NA,NA,NA
46014,2014,2,27,13,50,198 1,0.0 1,2.1,3.01,12.9,7.22,NA,1005.8,12.1,12.3,NA,NA,NA
46014,2014,2,27,14,50,204,7.3,8.7,3.09,12.9,7.28,NA,1006.5,12.3,12.3,NA,NA,NA
46014,2014,2,27,15,50,186,7.3,8.8,3.05,12.9,7.52,NA,1007.4,12.5,12.3,NA,NA,NA
46014,2014,2,27,16,50,201,8.3 1,0.4,3.15,12.12,7.48,NA,1007.9,12.3,12.3,NA,NA,NA
46014,2014,2,27,17,50,192,8.6 1,0.1,3.08,12.12,7.61,NA,1008.5,12.4,12.3,NA,NA,NA
46014,2014,2,27,18,50,194,8.1,9.9,2.93,12.9,7.25,NA,1009.3,12.4,12.3,NA,NA,NA
46014,2014,2,27,19,50,180,5.9,7.1,3.14,12.9,7.62,NA,1009.3,12.6,12.4,NA,NA,NA
46014,2014,2,27,20,50,174,6,7.6,2.81,12.12,7.55,NA,1010.1,12.7,12.4,NA,NA,NA
46014,2014,2,27,21,50,148,7.1,8.5,3.03,13.79,7.71,NA,1009.7,12.5,12.4,NA,NA,NA
46014,2014,2,27,22,50,146,7,8.5,2.93,12.9,7.62,NA,1008.6,12.5,12.5,NA,NA,NA
46014,2014,2,27,23,50,160,9.3 1,1.3,2.95,13.79,7.75,NA,1008.3,12.3,12.5,NA,NA,NA
46014,2014,2,28,0,50,149,9.4 1,1.5,2.97,13.79,7.45,NA,1007.1,12.3,12.4,NA,NA,NA
46014,2014,2,28,1,50,137,7.3,9,2.83,13.79,7.52,NA,1005.4,13.1,12.5,NA,NA,NA
46014,2014,2,28,2,50,118,3.9,5.1,NA,NA,NA,NA,1004,12.7,12.4,NA,NA,NA
46014,2014,2,28,3,50,94,4.7,5.8,2.95,12.9,8.08,NA,1002.6,13.2,12.4,NA,NA,NA
46014,2014,2,28,4,50,100,6.8,9,2.5,12.9,7.87,NA,1001.3,13.7,12.4,NA,NA,NA
46014,2014,2,28,5,50,94,7.3,9,2.7,12.12,7.9,NA,999.8,13.8,12.3,NA,NA,NA
46014,2014,2,28,6,50,110,8.7 1,1.8,2.6,12.9,7.35,NA,998.4,14.8,12.3,NA,NA,NA
46014,2014,2,28,7,50,139,6.3,7.8,2.53,11.43,7.4,NA,997.4,12.7,12.3,NA,NA,NA
46014,2014,2,28,8,50,133,5,6.5,NA,NA,NA,NA,995.9,13.5,12.3,NA,NA,NA
46014,2014,2,28,9,50,117,8.6 1,0.6,2.57,12.12,7.32,NA,994.4,14.8,12.3,NA,NA,NA
46014,2014,2,28,10,50,97 1,1.5 1,6.2,2.29,12.9,6.66,NA,991.8,14.9,12.3,NA,NA,NA
46014,2014,2,28,11,50,100 1,3.6 1,7.4,2.61,12.12,6.11,NA,990.5,13.4,12.3,NA,NA,NA
46014,2014,2,28,12,50,99 1,2.8 1,5.6,2.93,12.9,6.3,NA,990.6,12.6,12.3,NA,NA,NA
46014,2014,2,28,13,50,103 1,0.3 1,2.6,2.94,7.69,6.35,NA,991,12.9,12.2,NA,NA,NA
46014,2014,2,28,14,50,112,7.3 9,9,NA,NA,NA,NA,991.3,12.5,NA,NA,NA,NA
46014,2014,2,28,15,50,114,7.1,9,3.29,9.09,7,NA,991.6,12.2,12.2,NA,NA,NA
46014,2014,2,28,16,50,131,9.1 1,3,NA,NA,NA,NA,992.2,12.2,12.2,NA,NA,NA
46014,2014,2,28,17,50,135 1,0.2 1,2.1,3.18,10,6.78,NA,993.2,11.9,12.3,NA,NA,NA
46014,2014,2,28,18,50,139,8.8 1,0.5,2.9,10,6.97,NA,994.1,11.5,12.3,NA,NA,NA
46014,2014,2,28,19,50,147,7,9.3,2.71,10,7.06,NA,993.9,11.5,12.3,NA,NA,NA
