Buoy,#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46214,2014,7,13,9,56,NA,NA,NA,2.17,6.25,5.37,322,NA,NA,13.2,NA,NA,NA
46214,2014,7,13,10,26,NA,NA,NA,2.36,6.25,5.49,322,NA,NA,13.3,NA,NA,NA
46214,2014,7,13,10,56,NA,NA,NA,2.2,6.67,5.52,323,NA,NA,13.6,NA,NA,NA
46214,2014,7,13,11,26,NA,NA,NA,2.24,6.67,5.56,323,NA,NA,13.5,NA,NA,NA
46214,2014,7,13,11,56,NA,NA,NA,2.3,6.25,5.75,323,NA,NA,13.5,NA,NA,NA
46214,2014,7,13,12,26,NA,NA,NA,2.29,6.67,5.61,323,NA,NA,13.3,NA,NA,NA
46214,2014,7,13,12,56,NA,NA,NA,2.3,6.67,5.64,319,NA,NA,13.2,NA,NA,NA
46214,2014,7,13,13,26,NA,NA,NA,2.3,6.25,5.65,319,NA,NA,13.2,NA,NA,NA
46214,2014,7,13,13,56,NA,NA,NA,2.47,7.14,5.74,318,NA,NA,13.2,NA,NA,NA
46214,2014,7,13,14,26,NA,NA,NA,2.4,6.67,5.58,323,NA,NA,13.3,NA,NA,NA
46214,2014,7,13,14,56,NA,NA,NA,2.49,6.67,5.7,328,NA,NA,13.3,NA,NA,NA
46214,2014,7,13,15,26,NA,NA,NA,2.29,7.14,5.58,323,NA,NA,13.2,NA,NA,NA
46214,2014,7,13,15,56,NA,NA,NA,2.45,7.14,5.83,321,NA,NA,13,NA,NA,NA
46214,2014,7,13,16,26,NA,NA,NA,2.44,7.14,5.73,330,NA,NA,12.8,NA,NA,NA
46214,2014,7,13,16,56,NA,NA,NA,2.55,7.14,5.87,330,NA,NA,12.7,NA,NA,NA
46214,2014,7,13,17,26,NA,NA,NA,2.49,7.14,5.82,336,NA,NA,12.5,NA,NA,NA
46214,2014,7,13,17,56,NA,NA,NA,2.42,7.14,5.96,325,NA,NA,12.6,NA,NA,NA
46214,2014,7,13,18,26,NA,NA,NA,2.18,7.14,5.64,329,NA,NA,12.5,NA,NA,NA
46214,2014,7,13,18,56,NA,NA,NA,2.54,7.14,5.97,330,NA,NA,12.4,NA,NA,NA
46214,2014,7,13,19,26,NA,NA,NA,2.28,7.69,5.81,323,NA,NA,12.6,NA,NA,NA
46214,2014,7,13,19,56,NA,NA,NA,2.55,7.14,5.92,330,NA,NA,12.7,NA,NA,NA
46214,2014,7,13,20,26,NA,NA,NA,2.59,7.69,6.02,323,NA,NA,12.7,NA,NA,NA
46214,2014,7,13,20,56,NA,NA,NA,2.57,7.69,5.88,325,NA,NA,12.8,NA,NA,NA
46214,2014,7,13,21,26,NA,NA,NA,2.51,7.69,5.86,323,NA,NA,12.8,NA,NA,NA
46214,2014,7,13,21,56,NA,NA,NA,2.66,7.69,5.9,325,NA,NA,12.9,NA,NA,NA
46214,2014,7,13,22,26,NA,NA,NA,2.76,7.69,6.03,329,NA,NA,12.9,NA,NA,NA
46214,2014,7,13,22,56,NA,NA,NA,3,7.69,6.21,328,NA,NA,12.9,NA,NA,NA
46214,2014,7,13,23,26,NA,NA,NA,3.05,7.69,6.24,328,NA,NA,13,NA,NA,NA
46214,2014,7,13,23,56,NA,NA,NA,3.11,8.33,6.37,332,NA,NA,13,NA,NA,NA
46214,2014,7,14,0,26,NA,NA,NA,3.05,7.69,6.23,328,NA,NA,13,NA,NA,NA
46214,2014,7,14,0,56,NA,NA,NA,3,8.33,6.34,329,NA,NA,13,NA,NA,NA
46214,2014,7,14,1,26,NA,NA,NA,3.04,7.14,6.27,330,NA,NA,13,NA,NA,NA
46214,2014,7,14,1,56,NA,NA,NA,3.14,8.33,6.33,330,NA,NA,12.9,NA,NA,NA
46214,2014,7,14,2,26,NA,NA,NA,3.04,7.69,6.28,333,NA,NA,12.9,NA,NA,NA
46214,2014,7,14,2,56,NA,NA,NA,2.8,7.14,6.13,336,NA,NA,12.9,NA,NA,NA
46214,2014,7,14,3,26,NA,NA,NA,2.89,7.69,6.19,336,NA,NA,12.9,NA,NA,NA
46214,2014,7,14,3,56,NA,NA,NA,2.86,7.14,6.12,333,NA,NA,12.8,NA,NA,NA
46214,2014,7,14,4,26,NA,NA,NA,2.84,7.14,6.09,339,NA,NA,12.8,NA,NA,NA
46214,2014,7,14,4,56,NA,NA,NA,3.05,7.14,6.24,330,NA,NA,12.8,NA,NA,NA
46214,2014,7,14,5,26,NA,NA,NA,2.92,7.14,6.14,335,NA,NA,12.7,NA,NA,NA
46214,2014,7,14,5,56,NA,NA,NA,3.16,7.69,6.29,328,NA,NA,12.7,NA,NA,NA
46214,2014,7,14,6,26,NA,NA,NA,2.99,7.69,6.26,330,NA,NA,12.6,NA,NA,NA
46214,2014,7,14,6,56,NA,NA,NA,2.96,7.69,6.24,335,NA,NA,12.6,NA,NA,NA
46214,2014,7,14,7,26,NA,NA,NA,2.74,7.69,6.13,330,NA,NA,12.5,NA,NA,NA
46214,2014,7,14,7,56,NA,NA,NA,2.85,7.69,6.18,333,NA,NA,12.5,NA,NA,NA
46214,2014,7,14,8,26,NA,NA,NA,3.03,7.69,6.41,330,NA,NA,12.4,NA,NA,NA
46214,2014,7,14,8,56,NA,NA,NA,2.95,7.69,6.32,336,NA,NA,12.4,NA,NA,NA
46214,2014,7,14,9,26,NA,NA,NA,3.08,8.33,6.45,330,NA,NA,12.3,NA,NA,NA
46214,2014,7,14,9,56,NA,NA,NA,3,9.09,6.42,328,NA,NA,12.2,NA,NA,NA
46214,2014,7,14,10,26,NA,NA,NA,3.16,7.69,6.52,330,NA,NA,12.2,NA,NA,NA
46214,2014,7,14,10,56,NA,NA,NA,3.1,8.33,6.56,330,NA,NA,12.1,NA,NA,NA
46214,2014,7,14,11,26,NA,NA,NA,3.22,8.33,6.53,330,NA,NA,12.1,NA,NA,NA
46214,2014,7,14,11,56,NA,NA,NA,3.45,8.33,6.88,329,NA,NA,11.9,NA,NA,NA
46214,2014,7,14,12,26,NA,NA,NA,3.17,9.09,6.47,330,NA,NA,11.7,NA,NA,NA
46214,2014,7,14,12,56,NA,NA,NA,3.21,8.33,6.66,329,NA,NA,11.7,NA,NA,NA
46214,2014,7,14,13,56,NA,NA,NA,3.61,9.09,6.96,325,NA,NA,11.9,NA,NA,NA
46214,2014,7,14,14,26,NA,NA,NA,3.6,9.09,7.07,330,NA,NA,12,NA,NA,NA
46214,2014,7,14,14,56,NA,NA,NA,3.52,9.09,6.95,328,NA,NA,12,NA,NA,NA
46214,2014,7,14,15,26,NA,NA,NA,3.56,9.09,7.04,326,NA,NA,12.1,NA,NA,NA
46214,2014,7,14,15,56,NA,NA,NA,3.3,9.09,6.95,332,NA,NA,12.2,NA,NA,NA
46214,2014,7,14,16,26,NA,NA,NA,3.4,9.09,6.96,326,NA,NA,12.2,NA,NA,NA
46214,2014,7,14,16,56,NA,NA,NA,3.32,8.33,6.82,332,NA,NA,12.2,NA,NA,NA
46214,2014,7,14,17,26,NA,NA,NA,3.41,9.88,6.95,323,NA,NA,12.2,NA,NA,NA
46214,2014,7,14,17,56,NA,NA,NA,2.97,8.33,6.74,330,NA,NA,12.3,NA,NA,NA
46214,2014,7,14,18,26,NA,NA,NA,3.3,9.09,6.92,326,NA,NA,12.3,NA,NA,NA
46214,2014,7,14,18,56,NA,NA,NA,3.34,9.09,6.92,323,NA,NA,12.3,NA,NA,NA
46214,2014,7,14,19,26,NA,NA,NA,3.36,9.09,7.06,325,NA,NA,12.3,NA,NA,NA
46214,2014,7,14,19,56,NA,NA,NA,3.02,9.09,6.69,328,NA,NA,12.3,NA,NA,NA
46214,2014,7,14,20,26,NA,NA,NA,3.09,9.09,6.87,325,NA,NA,12.3,NA,NA,NA
46214,2014,7,14,20,56,NA,NA,NA,3.25,9.09,7.02,322,NA,NA,12.4,NA,NA,NA
46214,2014,7,14,21,26,NA,NA,NA,3.23,9.09,7.14,325,NA,NA,12.4,NA,NA,NA
46214,2014,7,14,21,56,NA,NA,NA,2.92,9.09,6.8,318,NA,NA,12.4,NA,NA,NA
46214,2014,7,14,22,26,NA,NA,NA,3.08,9.09,7.05,329,NA,NA,12.4,NA,NA,NA
46214,2014,7,14,22,56,NA,NA,NA,2.7,8.33,6.8,330,NA,NA,12.4,NA,NA,NA
46214,2014,7,14,23,26,NA,NA,NA,2.75,9.09,6.79,330,NA,NA,12.5,NA,NA,NA
46214,2014,7,14,23,56,NA,NA,NA,2.63,8.33,6.66,322,NA,NA,12.5,NA,NA,NA
46214,2014,7,15,0,26,NA,NA,NA,2.5,8.33,6.49,323,NA,NA,12.5,NA,NA,NA
46214,2014,7,15,0,56,NA,NA,NA,2.81,9.09,6.9,321,NA,NA,12.5,NA,NA,NA
46214,2014,7,15,1,26,NA,NA,NA,2.51,9.09,6.83,319,NA,NA,12.5,NA,NA,NA
46214,2014,7,15,1,56,NA,NA,NA,2.64,9.09,6.88,323,NA,NA,12.5,NA,NA,NA
46214,2014,7,15,2,26,NA,NA,NA,2.44,8.33,6.87,318,NA,NA,12.5,NA,NA,NA
46214,2014,7,15,2,56,NA,NA,NA,2.31,9.09,6.79,318,NA,NA,12.5,NA,NA,NA
46214,2014,7,15,3,26,NA,NA,NA,2.33,8.33,6.87,316,NA,NA,12.5,NA,NA,NA
46214,2014,7,15,3,56,NA,NA,NA,2.43,8.33,6.87,326,NA,NA,12.5,NA,NA,NA
46214,2014,7,15,4,26,NA,NA,NA,2.42,8.33,7.08,322,NA,NA,12.5,NA,NA,NA
46214,2014,7,15,4,56,NA,NA,NA,2.29,8.33,6.85,322,NA,NA,12.6,NA,NA,NA
46214,2014,7,15,5,26,NA,NA,NA,2.24,9.09,6.95,321,NA,NA,12.6,NA,NA,NA
46214,2014,7,15,5,56,NA,NA,NA,2.14,8.33,6.76,325,NA,NA,12.6,NA,NA,NA
46214,2014,7,15,6,26,NA,NA,NA,2.28,8.33,7.03,322,NA,NA,12.6,NA,NA,NA
46214,2014,7,15,6,56,NA,NA,NA,2.06,8.33,6.95,323,NA,NA,12.6,NA,NA,NA
46214,2014,7,15,7,26,NA,NA,NA,2.3,8.33,7.2,323,NA,NA,12.6,NA,NA,NA
46214,2014,7,15,7,56,NA,NA,NA,2.17,8.33,7.05,328,NA,NA,12.6,NA,NA,NA
46214,2014,7,15,8,26,NA,NA,NA,2.01,7.69,6.79,329,NA,NA,12.6,NA,NA,NA
46214,2014,7,15,8,56,NA,NA,NA,2.24,8.33,7.03,332,NA,NA,12.6,NA,NA,NA
46214,2014,7,15,9,26,NA,NA,NA,1.95,8.33,6.83,325,NA,NA,12.6,NA,NA,NA
46214,2014,7,15,9,56,NA,NA,NA,2.05,8.33,7.1,326,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,10,26,NA,NA,NA,1.99,8.33,6.94,323,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,10,56,NA,NA,NA,1.96,8.33,6.88,326,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,11,26,NA,NA,NA,2.02,8.33,7.1,322,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,11,56,NA,NA,NA,2.11,8.33,7.18,322,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,12,26,NA,NA,NA,2,8.33,7,322,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,12,56,NA,NA,NA,1.92,8.33,6.96,323,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,13,26,NA,NA,NA,1.82,7.69,6.85,323,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,13,56,NA,NA,NA,1.9,8.33,7.1,323,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,14,26,NA,NA,NA,1.78,8.33,7.13,326,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,14,56,NA,NA,NA,1.87,8.33,7.15,328,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,15,26,NA,NA,NA,2.05,8.33,7.45,323,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,15,56,NA,NA,NA,1.97,8.33,7.6,328,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,16,26,NA,NA,NA,2.06,9.09,7.9,325,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,16,56,NA,NA,NA,2.09,9.09,7.85,328,NA,NA,12.7,NA,NA,NA
46214,2014,7,15,17,26,NA,NA,NA,1.91,9.88,7.61,329,NA,NA,12.8,NA,NA,NA
46214,2014,7,15,17,56,NA,NA,NA,1.79,9.09,7.48,328,NA,NA,12.8,NA,NA,NA
46214,2014,7,15,18,26,NA,NA,NA,1.93,9.09,7.7,329,NA,NA,12.9,NA,NA,NA
46214,2014,7,15,18,56,NA,NA,NA,1.81,10.53,7.68,329,NA,NA,12.9,NA,NA,NA
46214,2014,7,15,19,26,NA,NA,NA,1.86,9.88,7.7,329,NA,NA,13,NA,NA,NA
46214,2014,7,15,19,56,NA,NA,NA,1.75,9.09,7.76,329,NA,NA,13,NA,NA,NA
46214,2014,7,15,20,26,NA,NA,NA,1.83,9.88,7.78,332,NA,NA,13,NA,NA,NA
46214,2014,7,15,20,56,NA,NA,NA,1.69,9.88,7.41,329,NA,NA,13,NA,NA,NA
46214,2014,7,15,21,26,NA,NA,NA,1.68,9.88,7.49,325,NA,NA,13,NA,NA,NA
46214,2014,7,15,21,56,NA,NA,NA,1.73,9.09,7.47,326,NA,NA,13.1,NA,NA,NA
46214,2014,7,15,22,26,NA,NA,NA,1.73,9.88,7.35,328,NA,NA,13.1,NA,NA,NA
46214,2014,7,15,22,56,NA,NA,NA,1.72,9.09,7.37,333,NA,NA,13.1,NA,NA,NA
46214,2014,7,15,23,26,NA,NA,NA,1.75,9.88,7.22,326,NA,NA,13.2,NA,NA,NA
46214,2014,7,15,23,56,NA,NA,NA,1.94,9.88,7.73,333,NA,NA,13.3,NA,NA,NA
46214,2014,7,16,0,26,NA,NA,NA,1.77,9.09,7.44,326,NA,NA,13.4,NA,NA,NA
46214,2014,7,16,0,56,NA,NA,NA,1.88,9.09,7.56,332,NA,NA,13.7,NA,NA,NA
46214,2014,7,16,1,26,NA,NA,NA,1.82,9.09,7.76,335,NA,NA,13.8,NA,NA,NA
46214,2014,7,16,1,56,NA,NA,NA,1.88,9.88,7.76,329,NA,NA,13.8,NA,NA,NA
46214,2014,7,16,2,26,NA,NA,NA,1.83,9.88,7.85,333,NA,NA,13.7,NA,NA,NA
46214,2014,7,16,2,56,NA,NA,NA,1.75,9.09,7.61,323,NA,NA,13.7,NA,NA,NA
46214,2014,7,16,3,26,NA,NA,NA,1.88,9.09,7.76,326,NA,NA,13.6,NA,NA,NA
46214,2014,7,16,3,56,NA,NA,NA,1.8,9.09,7.94,326,NA,NA,13.6,NA,NA,NA
46214,2014,7,16,4,26,NA,NA,NA,2,9.09,8.02,332,NA,NA,13.7,NA,NA,NA
46214,2014,7,16,4,56,NA,NA,NA,1.96,9.88,7.93,333,NA,NA,13.6,NA,NA,NA
46214,2014,7,16,5,26,NA,NA,NA,1.87,9.88,7.81,333,NA,NA,13.7,NA,NA,NA
46214,2014,7,16,5,56,NA,NA,NA,1.82,9.09,7.74,335,NA,NA,13.6,NA,NA,NA
46214,2014,7,16,6,26,NA,NA,NA,1.94,9.88,8.03,337,NA,NA,13.6,NA,NA,NA
46214,2014,7,16,6,56,NA,NA,NA,1.82,9.09,7.56,336,NA,NA,13.6,NA,NA,NA
46214,2014,7,16,7,26,NA,NA,NA,1.83,9.88,7.68,330,NA,NA,13.5,NA,NA,NA
46214,2014,7,16,7,56,NA,NA,NA,1.74,9.09,7.52,333,NA,NA,13.5,NA,NA,NA
46214,2014,7,16,8,26,NA,NA,NA,1.71,9.88,7.55,328,NA,NA,13.5,NA,NA,NA
46214,2014,7,16,8,56,NA,NA,NA,1.68,9.09,7.64,339,NA,NA,13.4,NA,NA,NA
46214,2014,7,16,9,26,NA,NA,NA,1.53,9.09,7.25,339,NA,NA,13.3,NA,NA,NA
46214,2014,7,16,9,56,NA,NA,NA,1.6,8.33,7.41,333,NA,NA,13.3,NA,NA,NA
46214,2014,7,16,10,26,NA,NA,NA,1.57,9.09,7.5,336,NA,NA,13.3,NA,NA,NA
46214,2014,7,16,10,56,NA,NA,NA,1.51,9.09,7.49,335,NA,NA,13.3,NA,NA,NA
46214,2014,7,16,11,26,NA,NA,NA,1.45,9.09,7.23,330,NA,NA,13.3,NA,NA,NA
46214,2014,7,16,11,56,NA,NA,NA,1.47,9.09,7.44,328,NA,NA,13.2,NA,NA,NA
46214,2014,7,16,12,26,NA,NA,NA,1.55,9.09,7.58,322,NA,NA,13.2,NA,NA,NA
46214,2014,7,16,12,56,NA,NA,NA,1.63,8.33,7.61,330,NA,NA,13.1,NA,NA,NA
46214,2014,7,16,13,26,NA,NA,NA,1.63,9.09,7.8,328,NA,NA,13,NA,NA,NA
46214,2014,7,16,13,56,NA,NA,NA,1.48,9.09,7.74,325,NA,NA,12.9,NA,NA,NA
46214,2014,7,16,14,26,NA,NA,NA,1.54,9.09,7.55,328,NA,NA,12.8,NA,NA,NA
46214,2014,7,16,14,56,NA,NA,NA,1.6,9.09,7.47,321,NA,NA,12.8,NA,NA,NA
46214,2014,7,16,15,26,NA,NA,NA,1.38,9.09,6.96,332,NA,NA,12.8,NA,NA,NA
46214,2014,7,16,15,56,NA,NA,NA,1.47,9.09,6.91,323,NA,NA,12.7,NA,NA,NA
46214,2014,7,16,16,26,NA,NA,NA,1.59,8.33,6.97,328,NA,NA,13,NA,NA,NA
46214,2014,7,16,16,56,NA,NA,NA,1.61,8.33,7.04,326,NA,NA,13,NA,NA,NA
46214,2014,7,16,17,26,NA,NA,NA,1.55,9.09,7.08,325,NA,NA,13.1,NA,NA,NA
46214,2014,7,16,17,56,NA,NA,NA,1.57,8.33,7.26,323,NA,NA,13,NA,NA,NA
46214,2014,7,16,18,26,NA,NA,NA,1.61,8.33,7.36,322,NA,NA,13.1,NA,NA,NA
46214,2014,7,16,18,56,NA,NA,NA,1.54,7.69,7.17,319,NA,NA,13.2,NA,NA,NA
46214,2014,7,16,19,26,NA,NA,NA,1.43,8.33,6.96,330,NA,NA,13.4,NA,NA,NA
46214,2014,7,16,19,56,NA,NA,NA,1.49,8.33,7.06,326,NA,NA,13.5,NA,NA,NA
46214,2014,7,16,20,26,NA,NA,NA,1.46,8.33,6.94,328,NA,NA,13.5,NA,NA,NA
46214,2014,7,16,20,56,NA,NA,NA,1.4,7.69,7,330,NA,NA,13.7,NA,NA,NA
46214,2014,7,16,21,26,NA,NA,NA,1.36,8.33,6.98,330,NA,NA,14,NA,NA,NA
46214,2014,7,16,21,56,NA,NA,NA,1.44,8.33,6.84,328,NA,NA,14.1,NA,NA,NA
46214,2014,7,16,22,26,NA,NA,NA,1.43,7.69,7.21,329,NA,NA,14,NA,NA,NA
46214,2014,7,16,22,56,NA,NA,NA,1.4,14.29,6.98,212,NA,NA,14.4,NA,NA,NA
46214,2014,7,16,23,26,NA,NA,NA,1.3,15.38,6.88,242,NA,NA,14.7,NA,NA,NA
46214,2014,7,16,23,56,NA,NA,NA,1.42,8.33,7.21,319,NA,NA,15.1,NA,NA,NA
46214,2014,7,17,0,26,NA,NA,NA,1.38,14.29,7.13,253,NA,NA,14.8,NA,NA,NA
46214,2014,7,17,0,56,NA,NA,NA,1.44,8.33,7.09,326,NA,NA,14.9,NA,NA,NA
46214,2014,7,17,1,26,NA,NA,NA,1.31,14.29,7.14,231,NA,NA,15,NA,NA,NA
46214,2014,7,17,1,56,NA,NA,NA,1.4,7.69,7.35,321,NA,NA,14.9,NA,NA,NA
46214,2014,7,17,2,26,NA,NA,NA,1.28,8.33,7.17,323,NA,NA,15.2,NA,NA,NA
46214,2014,7,17,2,56,NA,NA,NA,1.24,7.69,7.58,315,NA,NA,14.9,NA,NA,NA
46214,2014,7,17,3,26,NA,NA,NA,1.3,14.29,7.67,235,NA,NA,14.9,NA,NA,NA
46214,2014,7,17,3,56,NA,NA,NA,1.37,7.69,7.61,319,NA,NA,14.8,NA,NA,NA
46214,2014,7,17,4,26,NA,NA,NA,1.38,15.38,7.9,243,NA,NA,14.7,NA,NA,NA
46214,2014,7,17,4,56,NA,NA,NA,1.27,8.33,7.82,315,NA,NA,14.6,NA,NA,NA
46214,2014,7,17,5,26,NA,NA,NA,1.31,8.33,7.58,318,NA,NA,14.5,NA,NA,NA
46214,2014,7,17,5,56,NA,NA,NA,1.49,7.69,7.65,321,NA,NA,14.5,NA,NA,NA
46214,2014,7,17,6,26,NA,NA,NA,1.44,7.69,8,321,NA,NA,14.4,NA,NA,NA
46214,2014,7,17,6,56,NA,NA,NA,1.46,7.69,7.82,328,NA,NA,14.4,NA,NA,NA
46214,2014,7,17,7,26,NA,NA,NA,1.42,8.33,7.92,328,NA,NA,14.4,NA,NA,NA
46214,2014,7,17,7,56,NA,NA,NA,1.36,15.38,7.9,235,NA,NA,14.4,NA,NA,NA
46214,2014,7,17,8,26,NA,NA,NA,1.47,14.29,7.77,222,NA,NA,14.2,NA,NA,NA
46214,2014,7,17,8,56,NA,NA,NA,1.36,14.29,8.13,214,NA,NA,14.2,NA,NA,NA
46214,2014,7,17,9,26,NA,NA,NA,1.36,8.33,7.94,326,NA,NA,14.2,NA,NA,NA
46214,2014,7,17,9,56,NA,NA,NA,1.41,8.33,8.12,323,NA,NA,14.2,NA,NA,NA
46214,2014,7,17,10,26,NA,NA,NA,1.49,8.33,8.24,326,NA,NA,13.3,NA,NA,NA
46214,2014,7,17,10,56,NA,NA,NA,1.34,14.29,8.25,221,NA,NA,13.6,NA,NA,NA
46214,2014,7,17,11,26,NA,NA,NA,1.37,15.38,8.06,229,NA,NA,13.7,NA,NA,NA
46214,2014,7,17,11,56,NA,NA,NA,1.27,8.33,7.95,323,NA,NA,14.1,NA,NA,NA
46214,2014,7,17,12,26,NA,NA,NA,1.29,15.38,8.21,246,NA,NA,14.3,NA,NA,NA
46214,2014,7,17,12,56,NA,NA,NA,1.35,14.29,8.41,212,NA,NA,14.2,NA,NA,NA
46214,2014,7,17,13,26,NA,NA,NA,1.33,13.33,8.05,238,NA,NA,14,NA,NA,NA
46214,2014,7,17,13,56,NA,NA,NA,1.18,15.38,7.99,188,NA,NA,14,NA,NA,NA
46214,2014,7,17,14,26,NA,NA,NA,1.3,15.38,8.23,215,NA,NA,13.9,NA,NA,NA
46214,2014,7,17,14,56,NA,NA,NA,1.28,8.33,8.21,318,NA,NA,14,NA,NA,NA
46214,2014,7,17,15,26,NA,NA,NA,1.27,15.38,8.3,207,NA,NA,14.2,NA,NA,NA
46214,2014,7,17,15,56,NA,NA,NA,1.34,14.29,8.43,221,NA,NA,14.2,NA,NA,NA
46214,2014,7,17,16,26,NA,NA,NA,1.41,13.33,8.26,225,NA,NA,14.1,NA,NA,NA
46214,2014,7,17,16,56,NA,NA,NA,1.46,15.38,8.45,218,NA,NA,14.2,NA,NA,NA
46214,2014,7,17,17,26,NA,NA,NA,1.42,13.33,8.71,215,NA,NA,14.2,NA,NA,NA
46214,2014,7,17,17,56,NA,NA,NA,1.46,16.67,8.71,201,NA,NA,14.2,NA,NA,NA
46214,2014,7,17,18,26,NA,NA,NA,1.43,14.29,8.63,238,NA,NA,14.3,NA,NA,NA
46214,2014,7,17,18,56,NA,NA,NA,1.36,14.29,8.1,217,NA,NA,14.4,NA,NA,NA
46214,2014,7,17,19,26,NA,NA,NA,1.38,14.29,8.23,190,NA,NA,14.6,NA,NA,NA
46214,2014,7,17,19,56,NA,NA,NA,1.43,8.33,8.37,323,NA,NA,14.7,NA,NA,NA
46214,2014,7,17,20,26,NA,NA,NA,1.43,14.29,8.45,229,NA,NA,14.5,NA,NA,NA
46214,2014,7,17,20,56,NA,NA,NA,1.31,13.33,8.36,202,NA,NA,14.7,NA,NA,NA
46214,2014,7,17,21,26,NA,NA,NA,1.39,14.29,8.23,239,NA,NA,15.2,NA,NA,NA
46214,2014,7,17,21,56,NA,NA,NA,1.41,15.38,8.5,201,NA,NA,15.5,NA,NA,NA
46214,2014,7,17,22,26,NA,NA,NA,1.34,13.33,8.3,219,NA,NA,15.2,NA,NA,NA
46214,2014,7,17,22,56,NA,NA,NA,1.42,16.67,8.65,209,NA,NA,15.2,NA,NA,NA
46214,2014,7,17,23,26,NA,NA,NA,1.45,8.33,8.65,318,NA,NA,15.4,NA,NA,NA
46214,2014,7,17,23,56,NA,NA,NA,1.49,14.29,8.47,211,NA,NA,15.1,NA,NA,NA
46214,2014,7,18,0,26,NA,NA,NA,1.57,15.38,8.55,207,NA,NA,15.3,NA,NA,NA
46214,2014,7,18,0,56,NA,NA,NA,1.48,8.33,8.11,328,NA,NA,14.9,NA,NA,NA
46214,2014,7,18,1,26,NA,NA,NA,1.77,8.33,8.44,326,NA,NA,15.1,NA,NA,NA
46214,2014,7,18,1,56,NA,NA,NA,1.67,8.33,7.88,326,NA,NA,15.1,NA,NA,NA
46214,2014,7,18,2,26,NA,NA,NA,1.56,15.38,7.79,205,NA,NA,15.1,NA,NA,NA
46214,2014,7,18,2,56,NA,NA,NA,1.64,8.33,7.73,326,NA,NA,15.1,NA,NA,NA
46214,2014,7,18,3,26,NA,NA,NA,1.49,14.29,8.06,211,NA,NA,14.9,NA,NA,NA
46214,2014,7,18,3,56,NA,NA,NA,1.68,15.38,8.08,224,NA,NA,14.8,NA,NA,NA
46214,2014,7,18,4,26,NA,NA,NA,1.56,15.38,7.87,215,NA,NA,14.6,NA,NA,NA
46214,2014,7,18,4,56,NA,NA,NA,1.7,15.38,8.31,211,NA,NA,14.5,NA,NA,NA
46214,2014,7,18,5,26,NA,NA,NA,1.7,8.33,8.13,323,NA,NA,14.5,NA,NA,NA
46214,2014,7,18,5,56,NA,NA,NA,1.69,15.38,8.65,208,NA,NA,14.5,NA,NA,NA
46214,2014,7,18,6,26,NA,NA,NA,1.69,14.29,8.27,226,NA,NA,14.5,NA,NA,NA
46214,2014,7,18,6,56,NA,NA,NA,1.66,13.33,8.28,202,NA,NA,14.5,NA,NA,NA
46214,2014,7,18,7,26,NA,NA,NA,1.83,8.33,8.21,325,NA,NA,14.5,NA,NA,NA
46214,2014,7,18,7,56,NA,NA,NA,1.76,9.09,8.06,326,NA,NA,14.5,NA,NA,NA
46214,2014,7,18,8,26,NA,NA,NA,1.86,8.33,8.43,328,NA,NA,14.4,NA,NA,NA
46214,2014,7,18,8,56,NA,NA,NA,1.78,14.29,8.13,218,NA,NA,14.4,NA,NA,NA
46214,2014,7,18,9,26,NA,NA,NA,1.76,15.38,8.25,202,NA,NA,14.4,NA,NA,NA
46214,2014,7,18,9,56,NA,NA,NA,1.6,8.33,7.84,329,NA,NA,14.5,NA,NA,NA
46214,2014,7,18,10,26,NA,NA,NA,1.51,14.29,7.53,218,NA,NA,14.4,NA,NA,NA
46214,2014,7,18,10,56,NA,NA,NA,1.63,14.29,8.19,217,NA,NA,14.5,NA,NA,NA
46214,2014,7,18,11,26,NA,NA,NA,1.72,8.33,8.05,330,NA,NA,14.7,NA,NA,NA
46214,2014,7,18,11,56,NA,NA,NA,1.69,14.29,8.24,218,NA,NA,14.7,NA,NA,NA
46214,2014,7,18,12,26,NA,NA,NA,1.66,13.33,8.27,222,NA,NA,14.7,NA,NA,NA
46214,2014,7,18,12,56,NA,NA,NA,1.62,14.29,8.16,195,NA,NA,14.8,NA,NA,NA
46214,2014,7,18,13,26,NA,NA,NA,1.67,13.33,7.76,208,NA,NA,14.6,NA,NA,NA
46214,2014,7,18,13,56,NA,NA,NA,1.62,14.29,8.33,200,NA,NA,14.3,NA,NA,NA
46214,2014,7,18,14,26,NA,NA,NA,1.66,14.29,8.17,194,NA,NA,14.2,NA,NA,NA
