Buoy,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46026,2014,6,7,19,50,241,2.9,3.7,1.88,10,7.28,311,NA,11,NA,NA,NA,NA
46026,2014,6,7,20,50,228,2.3,3.3,1.86,10,7.39,319,NA,11.1,NA,NA,NA,NA
46026,2014,6,7,21,50,261,2.7,3.8,1.94,10,7.37,316,NA,11,NA,NA,NA,NA
46026,2014,6,7,22,50,275,1.6,2.7,1.8,10.81,7.2,318,NA,11.1,NA,NA,NA,NA
46026,2014,6,7,23,50,252,1.9,3.1,2.06,10,7.82,330,NA,11.2,NA,NA,NA,NA
46026,2014,6,8,0,50,289,2.8,4.6,1.9,9.09,7.21,321,NA,11.1,NA,NA,NA,NA
46026,2014,6,8,1,50,250,2.3,3.8,1.88,10.81,7.33,326,NA,11.4,NA,NA,NA,NA
46026,2014,6,8,2,50,241,1.9,2.7,1.87,10,7.31,321,NA,11.8,NA,NA,NA,NA
46026,2014,6,8,3,50,218,2,2.5,1.91,10.81,7.31,336,NA,11.8,NA,NA,NA,NA
46026,2014,6,8,4,50,252,2.4,3.2,1.79,10,7.18,319,NA,12,NA,NA,NA,NA
46026,2014,6,8,5,50,248,2.2,2.8,1.7,10,6.95,318,NA,12.1,NA,NA,NA,NA
46026,2014,6,8,6,50,256,2.1,2.6,2.01,9.09,7.44,300,NA,12.1,NA,NA,NA,NA
46026,2014,6,8,7,50,246,2.2,2.7,1.7,10,7.09,294,NA,12,NA,NA,NA,NA
46026,2014,6,8,8,50,208,0.6,1.7,2.03,10,7.37,311,NA,12,NA,NA,NA,NA
46026,2014,6,8,9,50,180,2,3,1.9,9.09,7.3,309,NA,12,NA,NA,NA,NA
46026,2014,6,8,10,50,154,2.7,3.8,2.02,9.09,7.27,309,NA,12,NA,NA,NA,NA
46026,2014,6,8,11,50,145,3.1,3.9,2.06,9.09,7.47,313,NA,12,NA,NA,NA,NA
46026,2014,6,8,12,50,129,3.8,5,2.1,10,7.51,320,NA,11.7,NA,NA,NA,NA
46026,2014,6,8,13,50,123,4,5,1.83,10,7.16,318,NA,11.1,NA,NA,NA,NA
46026,2014,6,8,14,50,124,2.2,3.2,1.86,10,7.24,325,NA,10.8,NA,NA,NA,NA
46026,2014,6,8,15,50,113,1.8,2.4,1.96,10,7.37,313,NA,10.7,NA,NA,NA,NA
46026,2014,6,8,16,50,148,0.5,1.4,1.81,10,7.14,324,NA,10.7,NA,NA,NA,NA
46026,2014,6,8,17,50,163,0.7,1.6,1.68,10,6.99,309,NA,10.9,NA,NA,NA,NA
46026,2014,6,8,18,50,234,1.3,2,1.75,10,7.05,334,NA,11,NA,NA,NA,NA
46026,2014,6,8,19,50,219,0.6,1.3,1.7,10,7.03,322,NA,11.4,NA,NA,NA,NA
46026,2014,6,8,20,50,258,2.3,3.2,1.79,10,7.03,321,NA,11.4,NA,NA,NA,NA
46026,2014,6,8,21,50,296,2.9,3.9,1.75,10,7.08,310,NA,12.8,NA,NA,NA,NA
46026,2014,6,8,22,50,304,3.8,4.7,1.77,10,7.07,315,NA,13.2,NA,NA,NA,NA
46026,2014,6,8,23,50,299,5.5,6.7,1.85,9.09,7.35,312,NA,13.2,NA,NA,NA,NA
46026,2014,6,9,0,50,310,5.5,6.7,1.87,10,7.24,309,NA,12.7,NA,NA,NA,NA
46026,2014,6,9,1,50,281,4.1,5.1,1.85,10,7.13,315,NA,13.1,NA,NA,NA,NA
46026,2014,6,9,2,50,301,4.7,5.8,1.73,10.81,7.07,308,NA,13.1,NA,NA,NA,NA
46026,2014,6,9,3,50,299,3.9,5,1.79,9.09,6.89,309,NA,12.9,NA,NA,NA,NA
46026,2014,6,9,4,50,304,3.1,4.1,1.88,10,7.34,305,NA,12.8,NA,NA,NA,NA
46026,2014,6,9,5,50,293,2.5,3.3,2.05,10,7.48,302,NA,12.5,NA,NA,NA,NA
46026,2014,6,9,6,50,295,2.2,3,2.13,9.09,7.54,302,NA,12.5,NA,NA,NA,NA
46026,2014,6,9,7,50,275,1.9,2.6,2.05,9.09,7.37,300,NA,12.3,NA,NA,NA,NA
46026,2014,6,9,8,50,283,2.4,3.4,2.13,10,7.3,304,NA,12.5,NA,NA,NA,NA
46026,2014,6,9,9,50,291,2.1,3,2.34,10,7.52,299,NA,12.6,NA,NA,NA,NA
46026,2014,6,9,10,50,310,2.8,3.8,2.47,10,7.71,302,NA,12.6,NA,NA,NA,NA
46026,2014,6,9,11,50,316,3.4,4.4,2.08,9.09,6.86,306,NA,12.5,NA,NA,NA,NA
46026,2014,6,9,12,50,312,2.4,3.3,2.03,10.81,6.97,308,NA,12.3,NA,NA,NA,NA
46026,2014,6,9,13,50,265,0.9,1.6,1.94,10,6.97,316,NA,12.3,NA,NA,NA,NA
46026,2014,6,9,14,50,170,1.6,2.4,2.29,10,7.34,322,NA,12.4,NA,NA,NA,NA
46026,2014,6,9,15,50,176,3.3,4.3,2.08,10,7.48,329,NA,12.3,NA,NA,NA,NA
46026,2014,6,9,16,50,170,3.2,4.3,2.22,10,7.54,335,NA,12.6,NA,NA,NA,NA
46026,2014,6,9,17,50,173,3.1,4.2,1.96,10,7.47,337,NA,12.7,NA,NA,NA,NA
46026,2014,6,9,18,50,172,5,6.5,2.06,9.09,7.11,325,NA,11.7,NA,NA,NA,NA
46026,2014,6,9,19,50,163,2,3.3,1.77,10,6.85,331,NA,11.6,NA,NA,NA,NA
46026,2014,6,9,20,50,174,2,3.1,2.02,10,7.26,327,NA,11.6,NA,NA,NA,NA
46026,2014,6,9,21,50,183,1.4,2.2,2.15,10,7.37,322,NA,11.7,NA,NA,NA,NA
46026,2014,6,9,22,50,208,2.3,3.2,2.26,10,7.58,330,NA,11.8,NA,NA,NA,NA
46026,2014,6,9,23,50,228,2.2,2.8,2.02,10,7.29,333,NA,12.1,NA,NA,NA,NA
46026,2014,6,10,0,50,253,1.5,2,1.78,9.09,6.89,333,NA,13.1,NA,NA,NA,NA
46026,2014,6,10,1,50,257,2.6,3.8,1.83,10,7.09,323,NA,13.1,NA,NA,NA,NA
46026,2014,6,10,2,50,233,1.7,2,1.91,10,7.09,319,NA,13.3,NA,NA,NA,NA
46026,2014,6,10,3,50,236,2.1,2.5,1.86,10,6.84,323,NA,13,NA,NA,NA,NA
46026,2014,6,10,4,50,216,3.2,3.7,1.95,10,7.16,330,NA,12.9,NA,NA,NA,NA
46026,2014,6,10,5,50,205,2.6,3.3,2.11,10,7.51,320,NA,12.9,NA,NA,NA,NA
46026,2014,6,10,6,50,184,3.1,4,2.07,10,7.41,321,NA,13,NA,NA,NA,NA
46026,2014,6,10,7,50,182,3.4,4.2,2.17,10.81,7.37,316,NA,13.1,NA,NA,NA,NA
46026,2014,6,10,8,50,186,4.5,5.7,2.18,11.43,7.27,306,NA,13.1,NA,NA,NA,NA
46026,2014,6,10,9,50,174,6.5,7.9,2.27,10,7.13,319,NA,12.8,NA,NA,NA,NA
46026,2014,6,10,10,50,167,6.4,7.6,1.85,10,6.61,320,NA,12.7,NA,NA,NA,NA
46026,2014,6,10,11,50,160,6.5,8.1,2.03,10.81,6.82,327,NA,12.6,NA,NA,NA,NA
46026,2014,6,10,12,50,160,6.2,8,1.85,10,6.53,331,NA,12.4,NA,NA,NA,NA
46026,2014,6,10,13,50,162,6.6,8.4,1.95,9.09,6.82,334,NA,12.2,NA,NA,NA,NA
46026,2014,6,10,14,50,164,7.5,9.2,1.91,10.81,6.61,333,NA,12.1,NA,NA,NA,NA
46026,2014,6,10,15,50,170,6.6,8.1,1.95,10,6.66,329,NA,12.2,NA,NA,NA,NA
46026,2014,6,10,16,50,186,4.3,5.5,1.88,10,6.49,330,NA,12.4,NA,NA,NA,NA
46026,2014,6,10,17,50,187,4,5.2,1.9,9.09,6.4,331,NA,12.5,NA,NA,NA,NA
46026,2014,6,10,18,50,193,3.9,4.6,1.89,9.09,6.44,331,NA,12.6,NA,NA,NA,NA
46026,2014,6,10,19,50,197,3.3,4.5,2,10.81,6.8,327,NA,12.7,NA,NA,NA,NA
46026,2014,6,10,20,50,205,2.8,3.6,1.85,7.69,6.47,319,NA,13,NA,NA,NA,NA
46026,2014,6,10,21,50,212,3.2,4.1,1.75,10,6.54,332,NA,13.1,NA,NA,NA,NA
46026,2014,6,10,22,50,203,3.3,4.3,1.83,10,6.87,324,NA,13.2,NA,NA,NA,NA
46026,2014,6,10,23,50,209,3.5,4.2,1.33,10.81,6.09,321,NA,13.3,NA,NA,NA,NA
46026,2014,6,11,0,50,217,3.5,4.2,1.58,10,6.47,329,NA,13.3,NA,NA,NA,NA
46026,2014,6,11,1,50,209,3.8,4.6,1.74,10,6.98,326,NA,13.1,NA,NA,NA,NA
46026,2014,6,11,2,50,209,3.8,4.6,1.85,9.09,7.11,323,NA,13,NA,NA,NA,NA
46026,2014,6,11,3,50,199,4.7,5.5,1.81,10.81,7.12,317,NA,13.2,NA,NA,NA,NA
46026,2014,6,11,4,50,200,5.6,6.8,1.89,10,7.32,324,NA,13.2,NA,NA,NA,NA
46026,2014,6,11,5,50,199,5.9,7,1.94,10,7.49,327,NA,12.9,NA,NA,NA,NA
46026,2014,6,11,6,50,185,5.1,6.5,1.88,9.09,7.04,334,NA,13.1,NA,NA,NA,NA
46026,2014,6,11,7,50,197,5.1,6.2,1.92,10,7.15,329,NA,12.9,NA,NA,NA,NA
46026,2014,6,11,8,50,206,5.8,7.3,1.82,10,6.68,322,NA,12.8,NA,NA,NA,NA
46026,2014,6,11,9,50,209,6.5,8,1.58,10,5.91,320,NA,12.6,NA,NA,NA,NA
46026,2014,6,11,10,50,198,6.3,7.5,1.65,10,6.26,306,NA,12.6,NA,NA,NA,NA
46026,2014,6,11,11,50,203,6.6,7.7,1.65,10,6.3,324,NA,12.4,NA,NA,NA,NA
46026,2014,6,11,12,50,201,6.8,8.3,1.62,10,6.14,327,NA,12.4,NA,NA,NA,NA
46026,2014,6,11,13,50,195,6.8,8.5,1.55,10,5.98,324,NA,12.3,NA,NA,NA,NA
46026,2014,6,11,14,50,202,6.1,7.4,1.61,10,6.02,323,NA,12.2,NA,NA,NA,NA
46026,2014,6,11,15,50,199,5,6.2,1.52,10,5.86,325,NA,12.2,NA,NA,NA,NA
46026,2014,6,11,16,50,193,4.3,5.4,1.63,9.09,6.01,325,NA,12.3,NA,NA,NA,NA
46026,2014,6,11,17,50,199,4.2,5.1,1.59,9.09,6.02,318,NA,12.4,NA,NA,NA,NA
46026,2014,6,11,18,50,200,3.8,4.6,1.51,9.09,6.12,318,NA,12.5,NA,NA,NA,NA
46026,2014,6,11,19,50,201,4.3,5.2,1.42,9.09,6.22,319,NA,12.7,NA,NA,NA,NA
46026,2014,6,11,20,50,202,5.4,6.5,1.46,10,6.06,305,NA,12.8,NA,NA,NA,NA
46026,2014,6,11,21,50,208,3.6,4.3,1.37,9.09,5.89,306,NA,12.9,NA,NA,NA,NA
46026,2014,6,11,22,50,217,3,3.6,1.42,9.09,6.35,313,NA,13.1,NA,NA,NA,NA
46026,2014,6,11,23,50,236,1.9,2.7,1.4,9.09,6.39,315,NA,13.1,NA,NA,NA,NA
46026,2014,6,12,0,50,276,2.4,3,1.42,10,6.67,302,NA,12.9,NA,NA,NA,NA
46026,2014,6,12,1,50,260,1.8,2.6,1.41,10,6.46,301,NA,12.8,NA,NA,NA,NA
46026,2014,6,12,2,50,241,3.9,5.9,1.43,9.09,6.51,314,NA,12.8,NA,NA,NA,NA
46026,2014,6,12,3,50,261,3.6,4.5,1.33,9.09,6.63,313,NA,12.4,NA,NA,NA,NA
46026,2014,6,12,4,50,300,3.9,5.1,1.31,8.33,6.52,313,NA,12.3,NA,NA,NA,NA
46026,2014,6,12,5,50,295,4.6,5.4,1.32,9.09,6.59,299,NA,11.7,NA,NA,NA,NA
46026,2014,6,12,6,50,294,3.9,5.8,1.41,9.09,6.43,303,NA,10.9,NA,NA,NA,NA
46026,2014,6,12,7,50,299,3.8,5,1.22,8.33,6.2,300,NA,11.1,NA,NA,NA,NA
46026,2014,6,12,8,50,299,4.4,5.7,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
46026,2014,6,12,9,50,306,5.4,6.8,1.27,9.09,5.62,290,NA,11,NA,NA,NA,NA
46026,2014,6,12,10,50,305,6.6,8.3,1.54,7.69,5.78,299,NA,11.1,NA,NA,NA,NA
46026,2014,6,12,11,50,309,7,8.6,1.59,7.69,5.72,305,NA,11.2,NA,NA,NA,NA
46026,2014,6,12,12,50,311,7.6,9.4,1.56,8.33,5.46,281,NA,11.2,NA,NA,NA,NA
46026,2014,6,12,13,50,313,8.7 1,0.5,1.45,8.33,4.94,278,NA,11.4,NA,NA,NA,NA
46026,2014,6,12,14,50,312,8,9.8,1.63,9.09,5.23,298,NA,11.6,NA,NA,NA,NA
46026,2014,6,12,15,50,313,8.4 1,0.6,1.79,8.33,5.49,290,NA,11.6,NA,NA,NA,NA
46026,2014,6,12,16,50,310,8.7 1,0.5,1.74,7.69,5.64,305,NA,11.5,NA,NA,NA,NA
46026,2014,6,12,17,50,305,8.4 1,1,1.82,7.14,5.41,298,NA,11.6,NA,NA,NA,NA
46026,2014,6,12,18,50,305,7.3,8.6,1.96,7.14,5.7,305,NA,11.9,NA,NA,NA,NA
46026,2014,6,12,19,50,300,7.9,9.4,1.7,7.69,5.57,300,NA,11.9,NA,NA,NA,NA
46026,2014,6,12,20,50,301,7.6,8.8,1.68,7.14,5.62,302,NA,12,NA,NA,NA,NA
46026,2014,6,12,21,50,300,5.5,6.6,1.52,6.67,5.59,301,NA,12.1,NA,NA,NA,NA
46026,2014,6,12,22,50,305,5.1,6.3,1.54,6.67,5.45,305,NA,12.3,NA,NA,NA,NA
46026,2014,6,12,23,50,309,7.4,9.6,1.72,7.69,5.72,309,NA,12.7,NA,NA,NA,NA
46026,2014,6,13,0,50,304 1,0.6 1,2.5,1.9,6.67,5.44,310,NA,12.7,NA,NA,NA,NA
46026,2014,6,13,1,50,311,9.8 1,2,1.84,6.25,5.09,305,NA,12.5,NA,NA,NA,NA
46026,2014,6,13,2,50,312,9.8 1,1.5,1.81,6.67,5,314,NA,12.5,NA,NA,NA,NA
46026,2014,6,13,3,50,308 1,1.5 1,3.9,1.84,6.67,4.93,309,NA,12.1,NA,NA,NA,NA
46026,2014,6,13,4,50,304 1,2.9 1,5.2,1.91,6.67,5.01,315,NA,12,NA,NA,NA,NA
46026,2014,6,13,5,50,304 1,1.7 1,4.4,1.89,6.67,4.93,315,NA,12.4,NA,NA,NA,NA
46026,2014,6,13,6,50,313 1,0.9 1,2.6,1.93,6.67,5.06,313,NA,12.5,NA,NA,NA,NA
46026,2014,6,13,7,50,312 1,1.3 1,3.5,1.9,7.14,4.84,318,NA,12.3,NA,NA,NA,NA
46026,2014,6,13,8,50,317 1,1.5 1,3.9,1.79,6.67,4.83,310,NA,12.2,NA,NA,NA,NA
46026,2014,6,13,9,50,323,9.9 1,1.6,1.81,6.25,5.04,299,NA,12.1,NA,NA,NA,NA
46026,2014,6,13,10,50,323,9.5 1,2,1.81,6.67,5.05,306,NA,12.1,NA,NA,NA,NA
46026,2014,6,13,11,50,310 1,1.3 1,3.4,1.8,6.25,5.14,303,NA,12.3,NA,NA,NA,NA
46026,2014,6,13,12,50,312 1,1.7 1,3.7,1.69,5.88,5.08,293,NA,12.4,NA,NA,NA,NA
46026,2014,6,13,13,50,321,9.7 1,2.1,1.84,6.67,5.18,297,NA,12.2,NA,NA,NA,NA
46026,2014,6,13,14,50,321,9.5 1,1.4,1.72,6.67,5.33,292,NA,12.2,NA,NA,NA,NA
46026,2014,6,13,15,50,323,9.9 1,1.9,1.84,6.67,5.37,293,NA,12,NA,NA,NA,NA
46026,2014,6,13,16,50,322,7.2,8.6,1.82,6.25,5.61,302,NA,12.3,NA,NA,NA,NA
46026,2014,6,13,17,50,319,9.6 1,1.3,1.92,12.12,6.07,293,NA,12.5,NA,NA,NA,NA
46026,2014,6,13,18,50,320,9.5 1,1.7,1.95,7.69,5.99,302,NA,12.6,NA,NA,NA,NA
46026,2014,6,13,19,50,321,9.5 1,1.5,1.85,7.14,5.76,303,NA,12.8,NA,NA,NA,NA
46026,2014,6,13,20,50,315,9.6 1,1.5,1.8,7.69,5.56,308,NA,12.7,NA,NA,NA,NA
46026,2014,6,13,21,50,319,9.4 1,1,2.04,7.14,5.78,300,NA,12.9,NA,NA,NA,NA
46026,2014,6,13,22,50,318,9.7 1,1.1,2.15,7.69,5.75,299,NA,13,NA,NA,NA,NA
46026,2014,6,13,23,50,321,9.8 1,2.5,2.45,7.69,6.18,295,NA,13.3,NA,NA,NA,NA
46026,2014,6,14,0,50,316 1,1.3 1,3.8,2.46,7.69,6.08,301,NA,13.3,NA,NA,NA,NA
46026,2014,6,14,1,50,310 1,4.0 1,6.9,2.77,7.69,6.14,310,NA,13.3,NA,NA,NA,NA
46026,2014,6,14,2,50,315 1,2.7 1,4.8,2.78,7.69,6.14,307,NA,13.1,NA,NA,NA,NA
46026,2014,6,14,3,50,319 1,3.0 1,5.5,3.35,8.33,6.68,304,NA,12.9,NA,NA,NA,NA
46026,2014,6,14,4,50,327 1,1.4 1,3.9,3.28,8.33,6.44,305,NA,12.7,NA,NA,NA,NA
46026,2014,6,14,5,50,320 1,1.3 1,3.1,2.98,8.33,6.56,305,NA,12.5,NA,NA,NA,NA
46026,2014,6,14,6,50,324 1,0.4 1,2.5,2.9,9.09,6.4,307,NA,12.3,NA,NA,NA,NA
46026,2014,6,14,7,50,319 1,0.1 1,2.4,2.61,8.33,6.44,291,NA,12.3,NA,NA,NA,NA
46026,2014,6,14,8,50,320 1,0.1 1,1.7,2.68,9.09,6.64,292,NA,12.2,NA,NA,NA,NA
46026,2014,6,14,9,50,319,9.4 1,1,2.77,9.09,6.84,292,NA,12,NA,NA,NA,NA
46026,2014,6,14,10,50,324,9.5 1,1.2,2.43,8.33,6.55,291,NA,11.9,NA,NA,NA,NA
46026,2014,6,14,11,50,346,6.7,8.1,2.17,8.33,6.27,286,NA,11.8,NA,NA,NA,NA
46026,2014,6,14,12,50,327,7.4,8.6,2.2,8.33,6.44,291,NA,11.7,NA,NA,NA,NA
46026,2014,6,14,13,50,337,4.4,6.2,2.27,8.33,6.51,290,NA,11.8,NA,NA,NA,NA
46026,2014,6,14,14,50,332,4.7,5.7,2.29,8.33,6.66,297,NA,11.8,NA,NA,NA,NA
46026,2014,6,14,15,50,322,6.2,7.6,2.36,8.33,6.93,287,NA,11.8,NA,NA,NA,NA
46026,2014,6,14,16,50,319,6.3,7.6,2.18,9.09,6.69,293,NA,11.8,NA,NA,NA,NA
46026,2014,6,14,17,50,315,6.5,8.1,2.28,9.09,6.71,297,NA,11.8,NA,NA,NA,NA
46026,2014,6,14,18,50,317,6.1,7.3,2.1,8.33,6.62,300,NA,11.9,NA,NA,NA,NA
46026,2014,6,14,19,50,316,7.8,9.3,2.13,9.09,6.53,294,NA,12.1,NA,NA,NA,NA
46026,2014,6,14,20,50,310,8.2,9.8,2.07,9.09,6.34,294,NA,12.1,NA,NA,NA,NA
46026,2014,6,14,21,50,309,7.7,9.4,2.1,9.09,6.44,291,NA,12.2,NA,NA,NA,NA
46026,2014,6,14,22,50,297,7.7,9.8,1.9,9.09,6.45,291,NA,12.3,NA,NA,NA,NA
46026,2014,6,14,23,50,309,8.4 1,0.7,2.17,9.09,6.62,287,NA,12.4,NA,NA,NA,NA
46026,2014,6,15,0,50,309,8.3 1,0.1,1.97,9.09,6.26,290,NA,12.4,NA,NA,NA,NA
46026,2014,6,15,1,50,310,8.8 1,0.5,2.11,8.33,6.39,285,NA,12.6,NA,NA,NA,NA
46026,2014,6,15,2,50,316,6.9,9.5,2.07,8.33,6.06,297,NA,12.5,NA,NA,NA,NA
46026,2014,6,15,3,50,322,7.8,9.8,2.46,8.33,6.27,291,NA,12.3,NA,NA,NA,NA
46026,2014,6,15,4,50,316,8.9 1,0.7,2.56,9.09,6.31,285,NA,12.2,NA,NA,NA,NA
46026,2014,6,15,5,50,332,7.1,9.8,2.56,8.33,6.15,300,NA,12.1,NA,NA,NA,NA
46026,2014,6,15,6,50,325,7.9 1,0.9,2.59,9.09,6.18,302,NA,11.9,NA,NA,NA,NA
46026,2014,6,15,7,50,319,9.4 1,2.4,2.82,8.33,6.33,297,NA,11.8,NA,NA,NA,NA
46026,2014,6,15,8,50,307 1,1.4 1,3.7,2.73,8.33,6.22,303,NA,11.9,NA,NA,NA,NA
46026,2014,6,15,9,50,319 1,0.4 1,3.2,2.65,9.09,6.27,297,NA,11.9,NA,NA,NA,NA
46026,2014,6,15,10,50,312 1,1.8 1,5.5,2.64,9.09,6.3,296,NA,11.7,NA,NA,NA,NA
46026,2014,6,15,11,50,313 1,2.7 1,6.3,2.74,9.09,6.44,303,NA,11.6,NA,NA,NA,NA
46026,2014,6,15,12,50,312 1,3.2 1,6.3,2.92,9.09,6.38,298,NA,11.4,NA,NA,NA,NA
46026,2014,6,15,13,50,308 1,3.3 1,7.3,2.96,8.33,6.3,304,NA,11.4,NA,NA,NA,NA
46026,2014,6,15,14,50,312 1,1.1 1,4.1,2.76,9.09,6.15,300,NA,11.3,NA,NA,NA,NA
46026,2014,6,15,15,50,318 1,2.2 1,4.4,2.65,8.33,6.07,296,NA,11.1,NA,NA,NA,NA
46026,2014,6,15,16,50,316 1,0.1 1,3.2,2.81,9.09,6.13,303,NA,11.2,NA,NA,NA,NA
46026,2014,6,15,17,50,319,9.4 1,1.3,2.65,8.33,6.29,303,NA,11.2,NA,NA,NA,NA
46026,2014,6,15,18,50,318,9.3 1,1.1,2.21,8.33,5.85,298,NA,11.4,NA,NA,NA,NA
46026,2014,6,15,19,50,314,9.4 1,1.3,2.33,9.09,6.28,295,NA,11.5,NA,NA,NA,NA
46026,2014,6,15,20,50,311,9.4 1,1.2,2.34,9.09,6.32,290,NA,11.8,NA,NA,NA,NA
46026,2014,6,15,21,50,315,8.3 1,0,2.19,7.69,6.15,295,NA,11.8,NA,NA,NA,NA
46026,2014,6,15,22,50,313,8.9 1,0.9,2.31,7.14,6.28,291,NA,12,NA,NA,NA,NA
46026,2014,6,15,23,50,316,6.5,8.8,2.28,8.33,6.28,295,NA,12.3,NA,NA,NA,NA
46026,2014,6,16,0,50,313 1,0.4 1,3.9,2.45,9.09,6.39,292,NA,12.2,NA,NA,NA,NA
46026,2014,6,16,1,50,313,9.8 1,1.9,2.94,8.33,6.49,297,NA,12.2,NA,NA,NA,NA
46026,2014,6,16,2,50,315 1,1.3 1,4.8,3.09,7.69,6.24,304,NA,12.1,NA,NA,NA,NA
46026,2014,6,16,3,50,306 1,2.1 1,4.8,3.1,7.69,6.19,307,NA,12,NA,NA,NA,NA
46026,2014,6,16,4,50,304 1,1.8 1,4.1,2.73,7.69,5.89,309,NA,12,NA,NA,NA,NA
46026,2014,6,16,5,50,305 1,0.1 1,2,2.27,8.33,5.64,313,NA,11.8,NA,NA,NA,NA
46026,2014,6,16,6,50,306,9.2 1,2.2,2.48,8.33,5.89,305,NA,11.6,NA,NA,NA,NA
46026,2014,6,16,7,50,304,8.9 1,1.1,2.3,7.69,5.7,305,NA,11.6,NA,NA,NA,NA
46026,2014,6,16,8,50,305,8.1,9.6,2.13,7.69,5.55,300,NA,11.6,NA,NA,NA,NA
46026,2014,6,16,9,50,301 1,0.2 1,2.1,2.2,7.69,5.55,305,NA,11.5,NA,NA,NA,NA
46026,2014,6,16,10,50,303,9.0 1,0.5,1.99,6.67,5.36,307,NA,11.5,NA,NA,NA,NA
46026,2014,6,16,11,50,298 1,0.2 1,2.5,2.11,7.14,5.4,301,NA,11.5,NA,NA,NA,NA
46026,2014,6,16,12,50,300 1,0.1 1,2.3,1.96,6.25,5.31,303,NA,11.5,NA,NA,NA,NA
46026,2014,6,16,13,50,304,9.4 1,1,1.87,7.69,5.18,293,NA,11.6,NA,NA,NA,NA
46026,2014,6,16,14,50,309,9.6 1,1.6,2.03,7.69,5.59,301,NA,11.5,NA,NA,NA,NA
46026,2014,6,16,15,50,303 1,0.1 1,2.3,2.1,7.69,5.47,301,NA,11.5,NA,NA,NA,NA
46026,2014,6,16,16,50,304,9.4 1,1.3,2.06,7.69,5.46,296,NA,11.5,NA,NA,NA,NA
46026,2014,6,16,17,50,300 1,0.2 1,2.4,1.94,7.69,5.28,304,NA,11.5,NA,NA,NA,NA
46026,2014,6,16,18,50,308,9.3 1,1.3,1.97,7.14,5.25,299,NA,11.6,NA,NA,NA,NA
46026,2014,6,16,19,50,306,8.9 1,0.8,1.91,7.69,5.34,310,NA,11.7,NA,NA,NA,NA
46026,2014,6,16,20,50,308,7.1,9,2.08,7.14,5.48,300,NA,11.8,NA,NA,NA,NA
46026,2014,6,16,21,50,302,9.6 1,1.2,1.86,7.69,5.34,304,NA,11.9,NA,NA,NA,NA
46026,2014,6,16,22,50,302,8.5 1,0.4,1.86,7.14,5.21,293,NA,12,NA,NA,NA,NA
46026,2014,6,16,23,50,305,8.3,9.8,1.74,7.14,5.2,298,NA,12.1,NA,NA,NA,NA
46026,2014,6,17,0,50,308,9.7 1,1.7,2.01,7.69,5.5,293,NA,12.1,NA,NA,NA,NA
46026,2014,6,17,1,50,306 1,0.5 1,3,2.18,7.69,5.53,299,NA,12.1,NA,NA,NA,NA
46026,2014,6,17,2,50,308 1,0.7 1,2.5,2.26,7.14,5.68,302,NA,12.2,NA,NA,NA,NA
46026,2014,6,17,3,50,314 1,0.4 1,3.1,2.52,7.69,5.83,297,NA,12,NA,NA,NA,NA
46026,2014,6,17,4,50,309 1,0.8 1,3.3,2.72,7.14,5.9,306,NA,11.9,NA,NA,NA,NA
46026,2014,6,17,5,50,318,9.1 1,1.3,2.69,7.69,6.1,305,NA,11.5,NA,NA,NA,NA
46026,2014,6,17,6,50,309,9.8 1,1.9,2.69,8.33,6.16,308,NA,11.5,NA,NA,NA,NA
46026,2014,6,17,7,50,310,7.9,9.6,2.62,8.33,6.19,300,NA,11.6,NA,NA,NA,NA
46026,2014,6,17,8,50,328,9.0 1,1.1,2.48,7.69,6.2,303,NA,11.6,NA,NA,NA,NA
46026,2014,6,17,9,50,345,6.6,8.8,2.7,8.33,6.57,299,NA,11.3,NA,NA,NA,NA
46026,2014,6,17,10,50,334 1,0.4 1,3,2.75,8.33,6.31,298,NA,11.2,NA,NA,NA,NA
46026,2014,6,17,11,50,337,9.5 1,0.6,2.61,9.09,6.16,300,NA,11.1,NA,NA,NA,NA
46026,2014,6,17,12,50,336,8.7 1,1.2,2.64,8.33,6.46,302,NA,10.8,NA,NA,NA,NA
46026,2014,6,17,13,50,324,7.4,9.4,2.53,8.33,6.44,306,NA,10.7,NA,NA,NA,NA
46026,2014,6,17,14,50,331,7.4,8.7,2.22,8.33,6.07,298,NA,10.8,NA,NA,NA,NA
46026,2014,6,17,15,50,333,7,8.7,1.98,7.69,5.94,301,NA,10.8,NA,NA,NA,NA
46026,2014,6,17,16,50,320,7.4,9.1,2.06,8.33,6.07,299,NA,10.8,NA,NA,NA,NA
46026,2014,6,17,17,50,319,7.6,8.9,1.99,8.33,6.07,291,NA,10.8,NA,NA,NA,NA
46026,2014,6,17,18,50,310,7.8,9.1,1.97,8.33,5.83,301,NA,10.8,NA,NA,NA,NA
46026,2014,6,17,19,50,310,9.7 1,1.2,1.93,8.33,5.9,301,NA,11,NA,NA,NA,NA
46026,2014,6,17,20,50,310,8.2,9.8,1.81,8.33,5.56,300,NA,11,NA,NA,NA,NA
46026,2014,6,17,21,50,307,7.9,9.3,1.84,7.69,5.66,303,NA,11.1,NA,NA,NA,NA
46026,2014,6,17,22,50,315,7.3,8.9,1.67,8.33,5.78,301,NA,11.3,NA,NA,NA,NA
