"","Var1","Var2","Freq"
"1028","FemaleProp","MaleFemales",0.654366984331933
"1029","MaleProp","MaleFemales",-0.654366984331933
"1030","Propss1to3mmcombined","MaleFemales",-0.406047186770886
"1031","Proprecruits3mm","MaleFemales",-0.427195841848326
"1034","Props810mm","MaleFemales",0.541512100628114
"1037","Props1720mm","MaleFemales",-0.311579763360296
"1038","LiveableRocks","MaleFemales",0.548220301273736
"1040","NonliveableRocks","MaleFemales",-0.386123628976825
"1041","CobbleCourseSand","MaleFemales",0.351805657932159
"1043","Size.1","MaleFemales",0.692603843737276
"1044","Size.2","MaleFemales",0.720481739466074
"1045","Surfzone.size..m.","MaleFemales",0.671806017276594
"1051","m.to.nearest.pt","MaleFemales",-0.382828248872248
"1057","Slope.average","MaleFemales",0.576752104952759
"1058","Slope.min","MaleFemales",0.357786689713655
"1059","Slope.Max","MaleFemales",0.65631633379212
"1060","Coastline.hab.angle","MaleFemales",-0.500601420947374
"1061","Females.All","FemaleProp",0.738754886154323
"1062","Males.All","FemaleProp",0.5239669447
"1063","No.Sex.All","FemaleProp",0.303590951931874
"1064","Ovigerous","FemaleProp",0.515613445164751
"1073","s57mm","FemaleProp",0.622223903364663
"1074","s810mm","FemaleProp",0.620243382422177
"1075","s1113mm","FemaleProp",0.461443262737048
"1076","s1416mm","FemaleProp",0.538595848250619
"1078","ALL","FemaleProp",0.655287870118376
"1080","MaleFemales","FemaleProp",0.654366984331933
"1090","Props1720mm","FemaleProp",-0.308357759564016
"1096","Size.1","FemaleProp",0.3476423776127
"1097","Size.2","FemaleProp",0.395064663139716
"1098","Surfzone.size..m.","FemaleProp",0.548138577060452
"1100","Heading","FemaleProp",0.348644115551413
"1105","m.to.land.in.300dir","FemaleProp",0.475054626298314
"1110","Slope.average","FemaleProp",0.485120199923883
"1111","Slope.min","FemaleProp",0.398157120139296
"1112","Slope.Max","FemaleProp",0.428213285763745
"1113","Coastline.hab.angle","FemaleProp",-0.659098045193124
"1114","Females.All","MaleProp",-0.738754886154323
"1115","Males.All","MaleProp",-0.5239669447
"1116","No.Sex.All","MaleProp",-0.303590951931874
"1117","Ovigerous","MaleProp",-0.515613445164751
"1126","s57mm","MaleProp",-0.622223903364663
"1127","s810mm","MaleProp",-0.620243382422177
"1128","s1113mm","MaleProp",-0.461443262737048
"1129","s1416mm","MaleProp",-0.538595848250619
"1131","ALL","MaleProp",-0.655287870118376
"1133","MaleFemales","MaleProp",-0.654366984331933
"1143","Props1720mm","MaleProp",0.308357759564015
"1149","Size.1","MaleProp",-0.3476423776127
"1150","Size.2","MaleProp",-0.395064663139715
"1151","Surfzone.size..m.","MaleProp",-0.548138577060452
"1153","Heading","MaleProp",-0.348644115551413
"1158","m.to.land.in.300dir","MaleProp",-0.475054626298314
"1163","Slope.average","MaleProp",-0.485120199923883
"1164","Slope.min","MaleProp",-0.398157120139296
"1165","Slope.Max","MaleProp",-0.428213285763745
"1166","Coastline.hab.angle","MaleProp",0.659098045193124
"1167","Females.All","Propss1to3mmcombined",-0.371785680713594
"1168","Males.All","Propss1to3mmcombined",-0.430997998724146
"1169","No.Sex.All","Propss1to3mmcombined",0.786718253147474
"1170","Ovigerous","Propss1to3mmcombined",-0.504376291720767
"1172","X.10cm2..course.sand","Propss1to3mmcombined",0.399170323748049
"1173","cemented.rock.1m2.10cm2","Propss1to3mmcombined",-0.316016163499702
"1174","bare.cobble...2cm.","Propss1to3mmcombined",-0.340947864723492
"1176","rocky.bench","Propss1to3mmcombined",0.442256344632139
"1177","recruits3mm","Propss1to3mmcombined",0.905078041317238
"1178","s35mm","Propss1to3mmcombined",0.524669615518382
"1180","s810mm","Propss1to3mmcombined",-0.393068654853758
"1181","s1113mm","Propss1to3mmcombined",-0.491341911734675
"1182","s1416mm","Propss1to3mmcombined",-0.523621910658291
"1184","ALL","Propss1to3mmcombined",0.380610728989732
"1185","s1to3mmcombined","Propss1to3mmcombined",0.886557659111453
"1186","MaleFemales","Propss1to3mmcombined",-0.406047186770886
"1190","Proprecruits3mm","Propss1to3mmcombined",0.976466527818876
"1191","Props35mm","Propss1to3mmcombined",0.424135925081839
"1193","Props810mm","Propss1to3mmcombined",-0.853781848660874
"1194","Props1113mm","Propss1to3mmcombined",-0.5257589433147
"1195","Props1416mm","Propss1to3mmcombined",-0.538961227593514
"1196","Props1720mm","Propss1to3mmcombined",-0.34301499293515
"1197","LiveableRocks","Propss1to3mmcombined",-0.337205908176181
"1199","NonliveableRocks","Propss1to3mmcombined",0.376378713532891
"1201","OvigFemale","Propss1to3mmcombined",-0.399127791602212
"1202","Size.1","Propss1to3mmcombined",-0.476540036339002
"1203","Size.2","Propss1to3mmcombined",-0.488702864996517
"1205","Size.of.opening","Propss1to3mmcombined",-0.345303867125802
"1207","Heading.N","Propss1to3mmcombined",-0.364600539942352
"1208","Heading.S","Propss1to3mmcombined",-0.385592873687344
"1214","Difference.from.300.Northery.heading","Propss1to3mmcombined",-0.377264842899857
"1216","Slope.average","Propss1to3mmcombined",-0.585647188707702
"1217","Slope.min","Propss1to3mmcombined",-0.536530372892684
"1218","Slope.Max","Propss1to3mmcombined",-0.565345656843807
"1219","Coastline.hab.angle","Propss1to3mmcombined",0.354706310647347
"1220","Females.All","Proprecruits3mm",-0.404374377725669
"1221","Males.All","Proprecruits3mm",-0.437284332913114
"1222","No.Sex.All","Proprecruits3mm",0.68542808868805
"1223","Ovigerous","Proprecruits3mm",-0.498077072035365
"1225","X.10cm2..course.sand","Proprecruits3mm",0.387097039638255
"1227","bare.cobble...2cm.","Proprecruits3mm",-0.423717498961283
"1229","rocky.bench","Proprecruits3mm",0.399788262303164
"1230","recruits3mm","Proprecruits3mm",0.877877936618773
"1231","s35mm","Proprecruits3mm",0.350716194707005
"1233","s810mm","Proprecruits3mm",-0.419979487768491
"1234","s1113mm","Proprecruits3mm",-0.457982804703099
"1235","s1416mm","Proprecruits3mm",-0.477157927284166
"1238","s1to3mmcombined","Proprecruits3mm",0.827366456731827
"1239","MaleFemales","Proprecruits3mm",-0.427195841848326
"1242","Propss1to3mmcombined","Proprecruits3mm",0.976466527818876
"1245","Props57mm","Proprecruits3mm",-0.311024541777143
"1246","Props810mm","Proprecruits3mm",-0.78455366854774
"1247","Props1113mm","Proprecruits3mm",-0.458061363827177
"1248","Props1416mm","Proprecruits3mm",-0.46826446130593
"1250","LiveableRocks","Proprecruits3mm",-0.319241643119694
"1252","NonliveableRocks","Proprecruits3mm",0.310987412807
"1254","OvigFemale","Proprecruits3mm",-0.347868764706568
"1255","Size.1","Proprecruits3mm",-0.442569292323131
"1256","Size.2","Proprecruits3mm",-0.457416472606126
"1257","Surfzone.size..m.","Proprecruits3mm",-0.305721215007809
"1258","Size.of.opening","Proprecruits3mm",-0.316854613708252
"1260","Heading.N","Proprecruits3mm",-0.399376230154346
"1261","Heading.S","Proprecruits3mm",-0.386809209560959
"1267","Difference.from.300.Northery.heading","Proprecruits3mm",-0.302437249228044
"1269","Slope.average","Proprecruits3mm",-0.536587590704111
"1270","Slope.min","Proprecruits3mm",-0.481454255118552
"1271","Slope.Max","Proprecruits3mm",-0.523878684936476
"1272","Coastline.hab.angle","Proprecruits3mm",0.335015946100684
"1275","No.Sex.All","Props35mm",0.693592698004429
"1277","X50cm2.10cm2","Props35mm",-0.579745586758843
"1282","rocky.bench","Props35mm",0.303008544084076
"1283","recruits3mm","Props35mm",0.412557550320799
"1284","s35mm","Props35mm",0.909287681581321
"1285","s57mm","Props35mm",0.48317575765235
"1287","s1113mm","Props35mm",-0.319185775944534
"1288","s1416mm","Props35mm",-0.420639173464646
"1289","s1720mm","Props35mm",-0.419108068026922
"1290","ALL","Props35mm",0.54980034121843
"1291","s1to3mmcombined","Props35mm",0.540261049874881
"1295","Propss1to3mmcombined","Props35mm",0.424135925081839
"1299","Props810mm","Props35mm",-0.545504287730453
"1300","Props1113mm","Props35mm",-0.551515134373351
"1301","Props1416mm","Props35mm",-0.573120262057697
"1302","Props1720mm","Props35mm",-0.407116258609504
"1304","IdealLiveableRocks","Props35mm",-0.579745586758843
"1305","NonliveableRocks","Props35mm",0.361331094258857
"1306","CobbleCourseSand","Props35mm",0.35730946542151
"1307","OvigFemale","Props35mm",-0.369822914470362
"1310","Surfzone.size..m.","Props35mm",0.60822090832463
"1312","Heading","Props35mm",0.34216368384729
"1319","percent.in.range.2013","Props35mm",0.485837958663265
"1320","Difference.from.300.Northery.heading","Props35mm",-0.343788838241944
"1322","Slope.average","Props35mm",-0.327369908659016
"1323","Slope.min","Props35mm",-0.352695615621373
"1327","Males.All","Props57mm",0.343694966279963
"1330","X50cm2.10cm2","Props57mm",-0.688647611622489
"1332","cemented.rock.1m2.10cm2","Props57mm",0.462210948889899
"1333","bare.cobble...2cm.","Props57mm",0.423775668843982
"1338","s57mm","Props57mm",0.525708536787304
"1339","s810mm","Props57mm",0.360632940263236
"1340","s1113mm","Props57mm",-0.35340456372127
"1342","s1720mm","Props57mm",-0.39590258776389
"1349","Proprecruits3mm","Props57mm",-0.311024541777143
"1352","Props810mm","Props57mm",0.408792200829477
"1353","Props1113mm","Props57mm",-0.664414484755401
"1354","Props1416mm","Props57mm",-0.523181929529502
"1355","Props1720mm","Props57mm",-0.584374442315942
"1357","IdealLiveableRocks","Props57mm",-0.688647611622489
"1359","CobbleCourseSand","Props57mm",0.406330855288223
"1360","OvigFemale","Props57mm",-0.491211659438312
"1363","Surfzone.size..m.","Props57mm",0.438439239172804
"1364","Size.of.opening","Props57mm",0.761161654680831
"1365","Heading","Props57mm",-0.447426901755496
"1366","Heading.N","Props57mm",0.521510973506871
"1367","Heading.S","Props57mm",0.612930483520712
"1368","Heading.minus.coast","Props57mm",-0.454062532005374
"1369","m.to.nearest.pt","Props57mm",-0.511506257401344
"1373","Difference.from.300.Northery.heading","Props57mm",0.333271853061513
"1377","Slope.Max","Props57mm",0.437051719079577
"1378","Coastline.hab.angle","Props57mm",-0.310423749530602
"1379","Females.All","Props810mm",0.491878083326609
"1380","Males.All","Props810mm",0.579604823869918
"1381","No.Sex.All","Props810mm",-0.706428609322656
"1382","Ovigerous","Props810mm",0.536338373292176
"1384","X.10cm2..course.sand","Props810mm",-0.538241144812078
"1385","cemented.rock.1m2.10cm2","Props810mm",0.408088479833582
"1386","bare.cobble...2cm.","Props810mm",0.365095589330091
"1388","rocky.bench","Props810mm",-0.475381572157486
"1389","recruits3mm","Props810mm",-0.742429995747839
"1390","s35mm","Props810mm",-0.604565815284414
"1392","s810mm","Props810mm",0.555676476208425
"1393","s1113mm","Props810mm",0.457362406906103
"1394","s1416mm","Props810mm",0.459682374364372
"1397","s1to3mmcombined","Props810mm",-0.763686403188665
"1398","MaleFemales","Props810mm",0.541512100628114
"1401","Propss1to3mmcombined","Props810mm",-0.853781848660874
"1402","Proprecruits3mm","Props810mm",-0.78455366854774
"1403","Props35mm","Props810mm",-0.545504287730453
"1404","Props57mm","Props810mm",0.408792200829477
"1414","Size.1","Props810mm",0.650851117770019
"1415","Size.2","Props810mm",0.676157634959555
"1417","Size.of.opening","Props810mm",0.409055043684918
"1419","Heading.N","Props810mm",0.443274931770164
"1420","Heading.S","Props810mm",0.491048235827013
"1422","m.to.nearest.pt","Props810mm",-0.361327388394864
"1426","Difference.from.300.Northery.heading","Props810mm",0.359096415427537
"1428","Slope.average","Props810mm",0.68524868767677
"1429","Slope.min","Props810mm",0.570260035181699
"1430","Slope.Max","Props810mm",0.705782003600793
"1431","Coastline.hab.angle","Props810mm",-0.54625086807814
"1434","No.Sex.All","Props1113mm",-0.632587193527544
"1435","Ovigerous","Props1113mm",0.312806321103629
"1436","X50cm2.10cm2","Props1113mm",0.689798957929283
"1442","recruits3mm","Props1113mm",-0.559875298390714
"1443","s35mm","Props1113mm",-0.526171020597219
"1444","s57mm","Props1113mm",-0.59228059585479
"1446","s1113mm","Props1113mm",0.611593958104823
"1447","s1416mm","Props1113mm",0.588563196114459
"1448","s1720mm","Props1113mm",0.547520403239961
"1449","ALL","Props1113mm",-0.528247417446362
"1450","s1to3mmcombined","Props1113mm",-0.582612937965706
"1454","Propss1to3mmcombined","Props1113mm",-0.5257589433147
"1455","Proprecruits3mm","Props1113mm",-0.458061363827177
"1456","Props35mm","Props1113mm",-0.551515134373351
"1457","Props57mm","Props1113mm",-0.664414484755401
"1460","Props1416mm","Props1113mm",0.895409794190352
"1461","Props1720mm","Props1113mm",0.815425827019551
"1462","LiveableRocks","Props1113mm",0.434726031074721
"1463","IdealLiveableRocks","Props1113mm",0.689798957929283
"1464","NonliveableRocks","Props1113mm",-0.559659004056962
"1466","OvigFemale","Props1113mm",0.707476315954194
"1469","Surfzone.size..m.","Props1113mm",-0.333674132681331
"1470","Size.of.opening","Props1113mm",-0.358985640844514
"1474","Heading.minus.coast","Props1113mm",0.309286133045059
"1487","No.Sex.All","Props1416mm",-0.633639776078649
"1488","Ovigerous","Props1416mm",0.311908650983731
"1489","X50cm2.10cm2","Props1416mm",0.555860044454018
"1493","bare.sand..fine.very.course.sand.","Props1416mm",0.476024330742233
"1495","recruits3mm","Props1416mm",-0.565986418087305
"1496","s35mm","Props1416mm",-0.535799007975146
"1497","s57mm","Props1416mm",-0.533885895529042
"1499","s1113mm","Props1416mm",0.468684322416424
"1500","s1416mm","Props1416mm",0.725326517588518
"1501","s1720mm","Props1416mm",0.802582415486679
"1502","ALL","Props1416mm",-0.533140390078974
"1503","s1to3mmcombined","Props1416mm",-0.590544850459695
"1507","Propss1to3mmcombined","Props1416mm",-0.538961227593514
"1508","Proprecruits3mm","Props1416mm",-0.46826446130593
"1509","Props35mm","Props1416mm",-0.573120262057697
"1510","Props57mm","Props1416mm",-0.523181929529502
"1512","Props1113mm","Props1416mm",0.895409794190352
"1514","Props1720mm","Props1416mm",0.763524393596963
"1516","IdealLiveableRocks","Props1416mm",0.555860044454018
"1517","NonliveableRocks","Props1416mm",-0.441099413057548
"1518","CobbleCourseSand","Props1416mm",-0.335054343419722
"1519","OvigFemale","Props1416mm",0.729288196360155
"1522","Surfzone.size..m.","Props1416mm",-0.357261544601881
"1525","Heading.N","Props1416mm",-0.333298140281597
"1538","Females.All","Props1720mm",-0.311102044945727
"1540","No.Sex.All","Props1720mm",-0.398164107268981
"1542","X50cm2.10cm2","Props1720mm",0.439525225703725
"1545","bare.cobble...2cm.","Props1720mm",-0.43187461509668
"1548","recruits3mm","Props1720mm",-0.309629614446354
"1549","s35mm","Props1720mm",-0.354429537155484
"1550","s57mm","Props1720mm",-0.552815766084852
"1551","s810mm","Props1720mm",-0.369953287629751
"1554","s1720mm","Props1720mm",0.513138903882508
"1555","ALL","Props1720mm",-0.516998470899853
"1556","s1to3mmcombined","Props1720mm",-0.333702069191741
"1557","MaleFemales","Props1720mm",-0.311579763360296
"1558","FemaleProp","Props1720mm",-0.308357759564016
"1559","MaleProp","Props1720mm",0.308357759564015
"1560","Propss1to3mmcombined","Props1720mm",-0.34301499293515
"1562","Props35mm","Props1720mm",-0.407116258609504
"1563","Props57mm","Props1720mm",-0.584374442315942
"1565","Props1113mm","Props1720mm",0.815425827019551
"1566","Props1416mm","Props1720mm",0.763524393596963
"1569","IdealLiveableRocks","Props1720mm",0.439525225703725
"1571","CobbleCourseSand","Props1720mm",-0.399378088413703
"1572","OvigFemale","Props1720mm",0.362751380658726
"1575","Surfzone.size..m.","Props1720mm",-0.368533057037379
"1581","m.to.nearest.pt","Props1720mm",0.644223814454091
"1590","Coastline.hab.angle","Props1720mm",0.324933656347039
"1591","Females.All","LiveableRocks",0.526593686228155
"1592","Males.All","LiveableRocks",0.551805274108519
"1593","No.Sex.All","LiveableRocks",-0.341369491215323
"1594","Ovigerous","LiveableRocks",0.617597053497778
"1595","X50cm2.10cm2","LiveableRocks",0.480798969516082
"1598","bare.cobble...2cm.","LiveableRocks",0.690171291036458
"1600","rocky.bench","LiveableRocks",-0.325959857107648
"1601","recruits3mm","LiveableRocks",-0.415997973331278
"1604","s810mm","LiveableRocks",0.516428660617225
"1605","s1113mm","LiveableRocks",0.799195873812231
"1606","s1416mm","LiveableRocks",0.402754267830501
"1609","s1to3mmcombined","LiveableRocks",-0.397045758879099
"1610","MaleFemales","LiveableRocks",0.548220301273736
"1613","Propss1to3mmcombined","LiveableRocks",-0.337205908176181
"1614","Proprecruits3mm","LiveableRocks",-0.319241643119694
"1618","Props1113mm","LiveableRocks",0.434726031074721
"1622","IdealLiveableRocks","LiveableRocks",0.480798969516082
"1623","NonliveableRocks","LiveableRocks",-0.876746099860288
"1624","CobbleCourseSand","LiveableRocks",0.601872259968842
"1625","OvigFemale","LiveableRocks",0.491498356129224
"1626","Size.1","LiveableRocks",0.549727862799133
"1627","Size.2","LiveableRocks",0.632952378603198
"1629","Size.of.opening","LiveableRocks",-0.318559603421156
"1633","Heading.minus.coast","LiveableRocks",0.336971906353484
"1634","m.to.nearest.pt","LiveableRocks",-0.345460104179873
"1637","percent.in.range.2013","LiveableRocks",-0.313898893874085
"1646","No.Sex.All","IdealLiveableRocks",-0.336927027390303
"1647","Ovigerous","IdealLiveableRocks",0.567267844476598
"1649","X.10cm2..course.sand","IdealLiveableRocks",-0.4714244285498
"1650","cemented.rock.1m2.10cm2","IdealLiveableRocks",-0.44052261742544
"1655","s35mm","IdealLiveableRocks",-0.422827273339446
"1656","s57mm","IdealLiveableRocks",-0.318149488746281
"1658","s1113mm","IdealLiveableRocks",0.759955203530113
"1659","s1416mm","IdealLiveableRocks",0.618176148978837
"1668","Props35mm","IdealLiveableRocks",-0.579745586758843
"1669","Props57mm","IdealLiveableRocks",-0.688647611622489
"1671","Props1113mm","IdealLiveableRocks",0.689798957929283
"1672","Props1416mm","IdealLiveableRocks",0.555860044454018
"1673","Props1720mm","IdealLiveableRocks",0.439525225703725
"1674","LiveableRocks","IdealLiveableRocks",0.480798969516082
"1676","NonliveableRocks","IdealLiveableRocks",-0.525887002125487
"1677","CobbleCourseSand","IdealLiveableRocks",-0.410850874491313
"1678","OvigFemale","IdealLiveableRocks",0.729159997752354
"1679","Size.1","IdealLiveableRocks",0.474332349608546
"1680","Size.2","IdealLiveableRocks",0.474719455257784
"1682","Size.of.opening","IdealLiveableRocks",-0.384284920331013
"1685","Heading.S","IdealLiveableRocks",-0.507381080539466
"1686","Heading.minus.coast","IdealLiveableRocks",0.582083321819558
"1690","percent.in.range.2013","IdealLiveableRocks",-0.504579778805364
"1692","Total.degrees.opening","IdealLiveableRocks",0.383926728924385
"1694","Slope.min","IdealLiveableRocks",0.408498486866536
"1697","Females.All","NonliveableRocks",-0.364219701594066
"1698","Males.All","NonliveableRocks",-0.396802329571476
"1699","No.Sex.All","NonliveableRocks",0.50079338599215
"1700","Ovigerous","NonliveableRocks",-0.593835898719381
"1701","X50cm2.10cm2","NonliveableRocks",-0.525887002125487
"1704","bare.cobble...2cm.","NonliveableRocks",-0.446920877127364
"1706","rocky.bench","NonliveableRocks",0.463740731755032
"1707","recruits3mm","NonliveableRocks",0.50879257700441
"1708","s35mm","NonliveableRocks",0.412963666806743
"1710","s810mm","NonliveableRocks",-0.326138518090352
"1711","s1113mm","NonliveableRocks",-0.732682783254039
"1712","s1416mm","NonliveableRocks",-0.568645103829832
"1715","s1to3mmcombined","NonliveableRocks",0.517254356911285
"1716","MaleFemales","NonliveableRocks",-0.386123628976825
"1719","Propss1to3mmcombined","NonliveableRocks",0.376378713532891
"1720","Proprecruits3mm","NonliveableRocks",0.310987412807
"1721","Props35mm","NonliveableRocks",0.361331094258857
"1724","Props1113mm","NonliveableRocks",-0.559659004056962
"1725","Props1416mm","NonliveableRocks",-0.441099413057548
"1727","LiveableRocks","NonliveableRocks",-0.876746099860288
"1728","IdealLiveableRocks","NonliveableRocks",-0.525887002125487
"1730","CobbleCourseSand","NonliveableRocks",-0.432651646508817
"1731","OvigFemale","NonliveableRocks",-0.689596422242996
"1732","Size.1","NonliveableRocks",-0.450709073535413
"1733","Size.2","NonliveableRocks",-0.501780548825921
"1737","Heading.N","NonliveableRocks",0.365153578317856
"1739","Heading.minus.coast","NonliveableRocks",-0.462604477489811
"1740","m.to.nearest.pt","NonliveableRocks",0.480171228426009
"1742","percentage.of.MWD.within.range.2014","NonliveableRocks",0.422324380112042
"1743","percent.in.range.2013","NonliveableRocks",0.508141671862099
"1744","Difference.from.300.Northery.heading","NonliveableRocks",-0.528145891280528
"1751","Males.All","CobbleCourseSand",0.40664186612301
"1754","X50cm2.10cm2","CobbleCourseSand",-0.410850874491313
"1756","cemented.rock.1m2.10cm2","CobbleCourseSand",0.340708606904793
"1757","bare.cobble...2cm.","CobbleCourseSand",0.911427403197484
"1759","rocky.bench","CobbleCourseSand",-0.488381184557856
"1762","s57mm","CobbleCourseSand",0.364675751433392
"1763","s810mm","CobbleCourseSand",0.381680386411535
"1766","s1720mm","CobbleCourseSand",-0.306594071642062
"1769","MaleFemales","CobbleCourseSand",0.351805657932159
"1774","Props35mm","CobbleCourseSand",0.35730946542151
"1775","Props57mm","CobbleCourseSand",0.406330855288223
"1778","Props1416mm","CobbleCourseSand",-0.335054343419722
"1779","Props1720mm","CobbleCourseSand",-0.399378088413703
"1780","LiveableRocks","CobbleCourseSand",0.601872259968842
"1781","IdealLiveableRocks","CobbleCourseSand",-0.410850874491313
"1782","NonliveableRocks","CobbleCourseSand",-0.432651646508817
"1787","Surfzone.size..m.","CobbleCourseSand",0.440148200331558
"1791","Heading.S","CobbleCourseSand",0.362799185938691
"1793","m.to.nearest.pt","CobbleCourseSand",-0.512316695275117
"1798","Total.degrees.opening","CobbleCourseSand",-0.376720365039659
"1800","Slope.min","CobbleCourseSand",-0.342187597533719
"1805","No.Sex.All","OvigFemale",-0.539465218711519
"1806","Ovigerous","OvigFemale",0.727687472781221
"1807","X50cm2.10cm2","OvigFemale",0.729159997752354
"1811","bare.sand..fine.very.course.sand.","OvigFemale",0.379883544465484
"1813","recruits3mm","OvigFemale",-0.533565581649124
"1814","s35mm","OvigFemale",-0.413661067682227
"1815","s57mm","OvigFemale",-0.361623826800539
"1817","s1113mm","OvigFemale",0.73307509710443
"1818","s1416mm","OvigFemale",0.825775356668123
"1819","s1720mm","OvigFemale",0.436239949018935
"1820","ALL","OvigFemale",-0.307638696691804
"1821","s1to3mmcombined","OvigFemale",-0.535544625142589
"1825","Propss1to3mmcombined","OvigFemale",-0.399127791602212
"1826","Proprecruits3mm","OvigFemale",-0.347868764706568
"1827","Props35mm","OvigFemale",-0.369822914470362
"1828","Props57mm","OvigFemale",-0.491211659438312
"1830","Props1113mm","OvigFemale",0.707476315954194
"1831","Props1416mm","OvigFemale",0.729288196360155
"1832","Props1720mm","OvigFemale",0.362751380658726
"1833","LiveableRocks","OvigFemale",0.491498356129224
"1834","IdealLiveableRocks","OvigFemale",0.729159997752354
"1835","NonliveableRocks","OvigFemale",-0.689596422242996
"1838","Size.1","OvigFemale",0.514189995166729
"1839","Size.2","OvigFemale",0.502207319905116
"1841","Size.of.opening","OvigFemale",-0.345073431296715
"1843","Heading.N","OvigFemale",-0.492524682167278
"1844","Heading.S","OvigFemale",-0.454847004464547
"1845","Heading.minus.coast","OvigFemale",0.595078287559645
"1849","percent.in.range.2013","OvigFemale",-0.423516590192112
"1850","Difference.from.300.Northery.heading","OvigFemale",0.31112276252108
"1856","Females.All","Size.1",0.679391628796377
"1857","Males.All","Size.1",0.679888782108334
"1858","No.Sex.All","Size.1",-0.33906326140226
"1859","Ovigerous","Size.1",0.889850754938641
"1860","X50cm2.10cm2","Size.1",0.474332349608546
"1861","X.10cm2..course.sand","Size.1",-0.572372936432078
"1863","bare.cobble...2cm.","Size.1",0.380788485380731
"1866","recruits3mm","Size.1",-0.415180009750917
"1869","s810mm","Size.1",0.691013982269922
"1870","s1113mm","Size.1",0.733773307938211
"1871","s1416mm","Size.1",0.599852152317958
"1874","s1to3mmcombined","Size.1",-0.414951883096708
"1875","MaleFemales","Size.1",0.692603843737276
"1876","FemaleProp","Size.1",0.3476423776127
"1877","MaleProp","Size.1",-0.3476423776127
"1878","Propss1to3mmcombined","Size.1",-0.476540036339002
"1879","Proprecruits3mm","Size.1",-0.442569292323131
"1882","Props810mm","Size.1",0.650851117770019
"1886","LiveableRocks","Size.1",0.549727862799133
"1887","IdealLiveableRocks","Size.1",0.474332349608546
"1888","NonliveableRocks","Size.1",-0.450709073535413
"1890","OvigFemale","Size.1",0.514189995166729
"1892","Size.2","Size.1",0.971614596550952
"1898","Heading.minus.coast","Size.1",0.421345817884941
"1899","m.to.nearest.pt","Size.1",-0.369292901085061
"1905","Slope.average","Size.1",0.356905507142321
"1907","Slope.Max","Size.1",0.35784974793735
"1909","Females.All","Size.2",0.71341505320462
"1910","Males.All","Size.2",0.69909443227144
"1911","No.Sex.All","Size.2",-0.36532414759584
"1912","Ovigerous","Size.2",0.881521110283981
"1913","X50cm2.10cm2","Size.2",0.474719455257784
"1914","X.10cm2..course.sand","Size.2",-0.60969840044493
"1916","bare.cobble...2cm.","Size.2",0.482789115451915
"1918","rocky.bench","Size.2",-0.3015464362373
"1919","recruits3mm","Size.2",-0.442041819002369
"1922","s810mm","Size.2",0.715005552336892
"1923","s1113mm","Size.2",0.800655877010126
"1924","s1416mm","Size.2",0.621963625382271
"1927","s1to3mmcombined","Size.2",-0.437613489759259
"1928","MaleFemales","Size.2",0.720481739466074
"1929","FemaleProp","Size.2",0.395064663139716
"1930","MaleProp","Size.2",-0.395064663139715
"1931","Propss1to3mmcombined","Size.2",-0.488702864996517
"1932","Proprecruits3mm","Size.2",-0.457416472606126
"1935","Props810mm","Size.2",0.676157634959555
"1939","LiveableRocks","Size.2",0.632952378603198
"1940","IdealLiveableRocks","Size.2",0.474719455257784
"1941","NonliveableRocks","Size.2",-0.501780548825921
"1943","OvigFemale","Size.2",0.502207319905116
"1944","Size.1","Size.2",0.971614596550952
"1951","Heading.minus.coast","Size.2",0.328814456479028
"1952","m.to.nearest.pt","Size.2",-0.415175063538805
"1958","Slope.average","Size.2",0.350387154513512
"1960","Slope.Max","Size.2",0.353111138737942
"1961","Coastline.hab.angle","Size.2",-0.334869485513074
"1962","Females.All","Surfzone.size..m.",0.728053265989958
"1963","Males.All","Surfzone.size..m.",0.575070322819149
"1964","No.Sex.All","Surfzone.size..m.",0.31205286444226
"1965","Ovigerous","Surfzone.size..m.",0.382148597054131
"1967","X.10cm2..course.sand","Surfzone.size..m.",-0.389089460577642
"1969","bare.cobble...2cm.","Surfzone.size..m.",0.604516257191312
"1970","bare.sand..fine.very.course.sand.","Surfzone.size..m.",-0.424289737922651
"1973","s35mm","Surfzone.size..m.",0.575830450737079
"1974","s57mm","Surfzone.size..m.",0.791344038495899
"1975","s810mm","Surfzone.size..m.",0.690607481765039
"1978","s1720mm","Surfzone.size..m.",-0.548429363186188
"1979","ALL","Surfzone.size..m.",0.673593723861965
"1981","MaleFemales","Surfzone.size..m.",0.671806017276594
"1982","FemaleProp","Surfzone.size..m.",0.548138577060452
"1983","MaleProp","Surfzone.size..m.",-0.548138577060452
"1985","Proprecruits3mm","Surfzone.size..m.",-0.305721215007809
"1986","Props35mm","Surfzone.size..m.",0.60822090832463
"1987","Props57mm","Surfzone.size..m.",0.438439239172804
"1989","Props1113mm","Surfzone.size..m.",-0.333674132681331
"1990","Props1416mm","Surfzone.size..m.",-0.357261544601881
"1991","Props1720mm","Surfzone.size..m.",-0.368533057037379
"1995","CobbleCourseSand","Surfzone.size..m.",0.440148200331558
"2002","Heading.N","Surfzone.size..m.",0.444599284780698
"2004","Heading.minus.coast","Surfzone.size..m.",-0.361627417433728
"2006","m.to.land.in.300dir","Surfzone.size..m.",0.394522689164486
"2007","percentage.of.MWD.within.range.2014","Surfzone.size..m.",0.356198107990713
"2011","Slope.average","Surfzone.size..m.",0.471658908269444
